name,uri,conf_uri,roles,cnt_role,cnt_paper,homepage,bio,depiction,mbox_sha1sum,cnt_mbox,organization_sample,organization,organization_uri,cnt_org
Diego Calvanese,http://data.semanticweb.org/person/diego-calvanese,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,1,http://www.inf.unibz.it/~calvanese/,,,,0,"KRDB Research Centre, Free University of Bozen-Bolzano","KRDB Research Centre, Free University of Bozen-Bolzano",http://data.semanticweb.org/organization/krdb-research-centre-free-university-of-bozen-bolzano,1
Dieter Fensel,http://data.semanticweb.org/person/dieter-fensel,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,0,http://www.fensel.com/,,,,0,"University of Innsbruck, Austria","University of Innsbruck, Austria; University of Innsbruck; STI International",http://data.semanticweb.org/organization/deri-universitaet-innsbruck,1
Dimitra Anastasiou,http://data.semanticweb.org/person/dimitra-anastasiou,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://www.d-anastasiou.com,,,,0,Universität Bremen,Universität Bremen; Universitaet Bremen; University of Bremen,http://data.semanticweb.org/organization/university-of-bremen,1
Dimitrios Koutsomitropoulos,http://data.semanticweb.org/person/dimitrios-koutsomitropoulos,http://data.semanticweb.org/conference/iswc/2011,,0,2,,,,,0,"Department of  Computer Engineering and Informatics,
University of Patras","Department of  Computer Engineering and Informatics,
University of Patras; Deparments of Computer Engineering and Informatics, University of Patras; Deparments of Computer Engineering and Informatics,
University of Patras; Department of  Computer Engineering and Informatics, University of Patras",http://data.semanticweb.org/organization/department-of-computer-engineering-and-informatics-university-of-patras,1
Dimitris Kontokostas,http://data.semanticweb.org/person/dimitris-kontokostas,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,"Web Science Program, Mathematics Department, Aristotle University of Thessaloniki, Greece","Web Science Program, Mathematics Department, Aristotle University of Thessaloniki, Greece",http://data.semanticweb.org/organization/web-science-program-mathematics-department-aristotle-university-of-thessaloniki-greece,1
Djellel Eddine Difallah,http://data.semanticweb.org/person/djellel-eddine-difallah,http://data.semanticweb.org/conference/iswc/2011,,0,2,,,,,0,University of Fribourg,University of Fribourg,http://data.semanticweb.org/organization/university-of-fribourg,1
Dmitriy Zheleznyakov,http://data.semanticweb.org/person/dmitriy-zheleznyakov,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://www.inf.unibz.it/~zheleznyakov/,,,,0,Free University of Bozen-Bolzano,Free University of Bozen-Bolzano; Free University of Bozen - Bolzano,http://data.semanticweb.org/organization/free-university-of-bozen-bolzano,1
Don Syme,http://data.semanticweb.org/person/don-syme,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://research.microsoft.com/en-us/people/dsyme/,,,,0,Microsoft Research,Microsoft Research,http://data.semanticweb.org/organization/microsoft-research,1
Dong Wang,http://data.semanticweb.org/person/dong-wang,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,"Institute for Geoinformatik, University of Muenster","Institute for Geoinformatik, University of Muenster",http://data.semanticweb.org/organization/institute-for-geoinformatik-university-of-muenster,1
Dragan Gasevic,http://data.semanticweb.org/person/dragan-gasevic,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://dgasevic.athabascau.ca,,,,0,Athabasca University,Athabasca University,http://data.semanticweb.org/organization/athabasca-university,1
Edna Ruckhaus,http://data.semanticweb.org/person/edna-ruckhaus,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://www.ldc.usb.ve/~ruckhaus,,,,0,"Universidad Simon Bolivar, Dept. Computer Science","Universidad Simon Bolivar, Dept. Computer Science; Universidad Simon Bolivar",http://data.semanticweb.org/organization/universidad-simon-bolivar-dept-computer-science,1
Edward Thomas,http://data.semanticweb.org/person/edward-thomas,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Semantic Web in Use),1,0,,,,,0,University of Aberdeen,University of Aberdeen,http://data.semanticweb.org/organization/university-of-aberdeen,1
Eero Hyvönen,http://data.semanticweb.org/person/eero-hyvoenen,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track); PC Member at ISWC2011 (Poster and Demonstration Track),2,2,http://www.seco.tkk.fi/u/eahyvone/,,,,0,"Aalto University, School of Science","Aalto University, School of Science; Aalto University and University of Helsinki; University of Helsinki and Aalto University School of
Science; Aalto University; Helsinki University of Technology (TKK) and University of Helsinki",http://data.semanticweb.org/organization/aalto-university-school-of-science-and-university-of-helsinki; http://data.semanticweb.org/organization/university-of-helsinki-and-aalto-university-school-of-science; http://data.semanticweb.org/organization/aalto-university-fi; http://data.semanticweb.org/organization/helsinki-university-of-technology-tkk-and-university-of-helsinki,4
Eetu Mäkelä,http://data.semanticweb.org/person/eetu-maekelae,http://data.semanticweb.org/conference/iswc/2011,,0,2,http://www.seco.tkk.fi/u/jiemakel/,,,,0,"Aalto University, School of Science","Aalto University, School of Science; Aalto University and University of Helsinki; Aalto University",http://data.semanticweb.org/organization/aalto-university-school-of-science-and-university-of-helsinki; http://data.semanticweb.org/organization/aalto-university-fi,2
Elena Montiel-Ponsoda,http://data.semanticweb.org/person/elena-montiel-ponsoda,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Poster and Demonstration Track),1,0,http://parla.dia.fi.upm.es/oeg/jsp/frames.jsp,,,,0,Ontology Engineering Group. Laboratorio de Inteligencia Artificial. Facultad de Informática. Universidad Politécnica de Madrid.,Ontology Engineering Group. Laboratorio de Inteligencia Artificial. Facultad de Informática. Universidad Politécnica de Madrid.,http://data.semanticweb.org/organization/ontology-engineering-group-laboratorio-de-inteligencia-artificial-facultad-de-inform-tica-universidad-politecnica-de-madrid-,1
Elena  Simperl,http://data.semanticweb.org/person/elena-paslaru-bontas-simperl,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,Karlsruher Institut für Technologie (KIT),Karlsruher Institut für Technologie (KIT); KIT; Karlsruhe Institute of Technology; Karlsruhe Institute of Technologie,http://data.semanticweb.org/organization/karlsruhe-institute-of-technology,1
Elena Simperl,http://data.semanticweb.org/person/elena-simperl,http://data.semanticweb.org/conference/iswc/2011,Sponsorship Chair as ISWC2011,1,2,http://www.aifb.kit.edu/web/Elena_Simperl/en,,,,0,Karlsruher Institut für Technologie (KIT),"Karlsruher Institut für Technologie (KIT); KIT; Karlsruhe Institute of Technology; Karlsruhe Institute of Technologie; AIFB; Institute AIFB, University of Karlsruhe; Institute AIFB; AIFB, University of Karlsruhe; southeast university; AIFB,  Karlsruhe Institute of Technology; AIFB, Karlsruhe Institute of Technology; School of Computer Science and Engineering, Southeast University; Institute AIFB - Karlsruhe Institute of Technology; Institute AIFB, Karlsruhe Institute of Technology",http://data.semanticweb.org/organization/karlsruhe-institute-of-technology; http://data.semanticweb.org/organization/institut-aifb-universitaet-karlsruhe,2
Eleni Kaldoudi,http://data.semanticweb.org/person/eleni-kaldoudi,http://data.semanticweb.org/conference/iswc/2011,,0,2,,,,,0,"Lab of Medical Physics, Medical School, Democritus University of Thrace","Lab of Medical Physics, Medical School, Democritus University of Thrace; Lab of Medical Physics, Medical School, Democritus
University of Thrace",http://data.semanticweb.org/organization/lab-of-medical-physics-medical-school-democritus-university-of-thrace,1
Eleni Mikroyannidi,http://data.semanticweb.org/person/eleni-mikroyannidi,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://personalpages.manchester.ac.uk/postgrad/eleni.mikroyannidi/,,,,0,University of Manchester,University of Manchester; The University of Manchester,http://data.semanticweb.org/organization/university-of-manchester-uk,1
Elias Zavitsanos,http://data.semanticweb.org/person/elias-zavitsanos,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,NCSR Demokritos,"NCSR Demokritos; Institute of Informatics  Telecommunications, NCSR &quot;Demokritos&quot;; University of the Aegean and National Centre of Scientific Research &quot;Demokritos&quot;",http://data.semanticweb.org/organization/ncsr-demokritos,1
Enhong Chen,http://data.semanticweb.org/person/enhong-chen,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,0,,,,,0,University of Science & Technology of China,University of Science & Technology of China,http://data.semanticweb.org/organization/university-of-science-and-technology-of-china,1
Enrico Daga,http://data.semanticweb.org/person/enrico-daga,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,"STLab, ISTC-CNR","STLab, ISTC-CNR; Università di Bologna, STLab (ISTC-CNR); STLab (ISTC-CNR); University of Bologna, STLab (ISTC-CNR); STLab, ISTC-CNR, Rome",http://data.semanticweb.org/organization/stlab-istc-cnr,1
Enrico Motta,http://data.semanticweb.org/person/enrico-motta,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Doctoral Consortium),1,4,http://kmi.open.ac.uk/people/motta/,,,,0,"KMi, The Open University","KMi, The Open University; Knowledge Media Institute (KMi), The Open University; KMi; Knowledge Media Institute, The Open University; Knowledge Media Institute, the Open University; Knowledge Media Institute - The Open University; Open University; The Open University; Knowledge Media Institute, Open University, UK; Knowledge Media Institute, The Open University, UK; KMI",http://data.semanticweb.org/organization/kmi-the-open-university-uk,1
Ernesto Jimenez-Ruiz,http://data.semanticweb.org/person/ernesto-jimenez-ruiz,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://krono.act.uji.es/people/Ernesto,,,,0,The University of Oxford,The University of Oxford; Oxford University; University of Oxford,http://data.semanticweb.org/organization/university-of-oxford,1
Eva Blomqvist,http://data.semanticweb.org/person/eva-blomqvist,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Poster and Demonstration Track); Proceedings Chair at ISWC2011; ISWC2011 Session Chair,3,1,http://stlab.istc.cnr.it/stlab/User:EvaBlomqvist,,,,0,"STLab, ISTC-CNR","STLab, ISTC-CNR; Università di Bologna, STLab (ISTC-CNR); STLab (ISTC-CNR); University of Bologna, STLab (ISTC-CNR); STLab, ISTC-CNR, Rome; ISTC-CNR; CNR-ISTC",http://data.semanticweb.org/organization/stlab-istc-cnr; http://data.semanticweb.org/organization/cnr-istc-italy,2
Eva Kiss,http://data.semanticweb.org/person/eva-kiss,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,ontoprise GmbH,ontoprise GmbH; ontoprise,http://data.semanticweb.org/organization/ontoprise-gmbh,1
Evan Patton,http://data.semanticweb.org/person/evan-patton,http://data.semanticweb.org/conference/iswc/2011,,0,2,,,,,0,"Tetherless World Constellation, Rensselaer Polytechnic Institute","Tetherless World Constellation, Rensselaer Polytechnic Institute; Tetherless World Constellation, Rensselaer Polytechnic
Institute",http://data.semanticweb.org/organization/tetherless-world-constellation-rensselaer-polytechnic-institute,1
Evan Sandhaus,http://data.semanticweb.org/person/evan-sandhaus,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Industry Track),1,0,http://www.nytimes.com,,,,0,New York Times,New York Times,http://data.semanticweb.org/organization/new-york-times,1
Evelyne Viegas,http://data.semanticweb.org/person/evelyne-viegas,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://research.microsoft.com/en-us/people/evelynev/,,,,0,Microsoft Research,Microsoft Research,http://data.semanticweb.org/organization/microsoft-research,1
Evgeny Kharlamov,http://data.semanticweb.org/person/evgeny-kharlamov,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://www.inf.unibz.it/~kharlamov/,,,,0,Free University of Bozen-Bolzano,Free University of Bozen-Bolzano; Free University of Bozen - Bolzano,http://data.semanticweb.org/organization/free-university-of-bozen-bolzano,1
Evren Sirin,http://data.semanticweb.org/person/evren-sirin,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Doctoral Consortium),1,0,,,,,0,"Clark & Parsia, LLC","Clark & Parsia, LLC",http://data.semanticweb.org/organization/clark-parsia,1
Ewan Klein,http://data.semanticweb.org/person/ewan-klein,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://homepages.inf.ed.ac.uk/ewan/,,,,0,"School of Informatics, University of Edinburgh, UK","School of Informatics, University of Edinburgh, UK",http://data.semanticweb.org/organization/school-of-informatics-university-of-edinburgh,1
Fabian Abel,http://data.semanticweb.org/person/fabian-abel,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,2,http://www.l3s.de/~abel/,,,,0,TU Delft,TU Delft; Delft University of Technology; L3S Research Center; L3S Research Center  Leibniz Universität Hannover,http://data.semanticweb.org/organization/tu-delft; http://data.semanticweb.org/organization/l3s-research-center,2
Fabian M. Suchanek,http://data.semanticweb.org/person/fabian-m-suchanek,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://suchanek.name,,,,0,"INRIA Saclay, Universite de Bourgogne","INRIA Saclay, Universite de Bourgogne; INRIA Saclay",http://data.semanticweb.org/organization/inria-saclay,1
Fabien Gandon,http://data.semanticweb.org/person/fabien-gandon,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,0,,,,,0,INRIA,INRIA,http://data.semanticweb.org/organization/inria-rhone-alpes,1
Fabien Palomares,http://data.semanticweb.org/person/fabien-palomares,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,A2ZI,A2ZI,http://data.semanticweb.org/organization/a2zi,1
Fabio Ciravegna,http://data.semanticweb.org/person/fabio-ciravegna,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Doctoral Consortium),1,4,http://www.dcs.shef.ac.uk/~fabio; http://www.dcs.shef.ac.uk/~fabio/,,,,0,The University of Sheffield,The University of Sheffield; University of Sheffield,http://data.semanticweb.org/organization/university-of-sheffield-uk,1
Fabio Mondin,http://data.semanticweb.org/person/fabio-mondin,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,Matrix S.p.a,Matrix S.p.a,http://data.semanticweb.org/organization/matrix-s-p-a,1
Fabio Silva,http://data.semanticweb.org/person/fabio-silva,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,USC/ISI,USC/ISI,http://data.semanticweb.org/organization/usc-isi,1
Fahad Farrukh,http://data.semanticweb.org/person/fahad-farrukh,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,GCU Lahore,GCU Lahore,http://data.semanticweb.org/organization/gcu-lahore,1
Faisal Alkhateeb,http://data.semanticweb.org/person/faisal-alkhateeb,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,0,http://faculty.yu.edu.jo/faisal/,,,,0,Yarmouk University,Yarmouk University,http://data.semanticweb.org/organization/yarmouk-university,1
Fang Wei,http://data.semanticweb.org/person/fang-wei,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,0,http://dbis.informatik.uni-freiburg.de/index.php?person=fwei,,,,0,"Institut fuer Informatik, University of Freiburg","Institut fuer Informatik, University of Freiburg",http://data.semanticweb.org/organization/institut-fuer-informatik-university-of-freiburg,1
Faraz Fallahi,http://data.semanticweb.org/person/faraz-fallahi,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,ontoprise GmbH,ontoprise GmbH; ontoprise,http://data.semanticweb.org/organization/ontoprise-gmbh,1
Fattane Zarrinkalam,http://data.semanticweb.org/person/fattane-zarrinkalam,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,Ferdowsi University of Mashhad,Ferdowsi University of Mashhad,http://data.semanticweb.org/organization/ferdowsi-university-of-mashhad,1
Fausto Giunchiglia,http://data.semanticweb.org/person/fausto-giunchiglia,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,0,http://disi.unitn.it/~fausto/,,,,0,University of Trento,"University of Trento; DISI, University of Trento",http://data.semanticweb.org/organization/university-of-trento-italy,1
Federica Rizzoli,http://data.semanticweb.org/person/federica-rizzoli,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,SCS Consulting,SCS Consulting,http://data.semanticweb.org/organization/scs-consulting,1
Filipe Ferreira,http://data.semanticweb.org/person/filipe-ferreira,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,Universidade Nova de Lisboa,Universidade Nova de Lisboa,http://data.semanticweb.org/organization/universidade-nova-de-lisboa,1
Florian Kondert,http://data.semanticweb.org/person/florian-kondert,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://www.semantic-web.at,,,,0,Semantic Web Company,Semantic Web Company; SEmantic Web Company; Semantic Web Company GmbH,http://data.semanticweb.org/organization/semantic-web-company,1
Florian Lautenbacher,http://data.semanticweb.org/person/florian-lautenbacher,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://www.softplant.de,,,,0,Softplant GmbH,Softplant GmbH,http://data.semanticweb.org/organization/softplant-gmbh,1
Fouad Zablith,http://data.semanticweb.org/person/fouad-zablith,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Semantic Web in Use),1,1,http://fouad.zablith.org,,,,0,"KMi, The Open University","KMi, The Open University; Knowledge Media Institute (KMi), The Open University; KMi; Knowledge Media Institute, The Open University; Knowledge Media Institute, the Open University; Knowledge Media Institute - The Open University; Open University; The Open University; Knowledge Media Institute, Open University, UK; Knowledge Media Institute, The Open University, UK; KMI",http://data.semanticweb.org/organization/kmi-the-open-university-uk,1
François Lévy,http://data.semanticweb.org/person/francois-levy,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,Laboratoire d’Informatique de l’universit Paris-Nord (LIPN) - UMR 7030 Universit Paris 13 - CNRS,Laboratoire d’Informatique de l’universit Paris-Nord (LIPN) - UMR 7030 Universit Paris 13 - CNRS,http://data.semanticweb.org/organization/laboratoire-d-informatique-de-l-universit-paris-nord-lipn-umr-7030-universit-paris-13-cnrs,1
François Scharffe,http://data.semanticweb.org/person/francois-scharffe,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,0,http://www.scharffe.fr,,,,0,"LIRMM, University of Montpellier","LIRMM, University of Montpellier",http://data.semanticweb.org/organization/lirmm-university-of-montpellier,1
Frank Van Harmelen,http://data.semanticweb.org/person/frank-van-harmelen,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://www.cs.vu.nl/~frankh,,,,0,Vrije Universiteit Amsterdam,Vrije Universiteit Amsterdam; University of Amsterdam/Vrije Universiteit Amsterdam; VU University Amsterdam; Vrije University Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam-the-netherlands,1
Frantisek Simancik,http://data.semanticweb.org/person/frantisek-simancik,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Poster and Demonstration Track),1,1,,,,,0,The University of Oxford,The University of Oxford; Oxford University; University of Oxford,http://data.semanticweb.org/organization/university-of-oxford,1
František Simančík,http://data.semanticweb.org/person/frantisek-simancik,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Poster and Demonstration Track),1,1,,,,,0,The University of Oxford,The University of Oxford; Oxford University; University of Oxford,http://data.semanticweb.org/organization/university-of-oxford,1
Fulvio Corno,http://data.semanticweb.org/person/fulvio-corno,http://data.semanticweb.org/conference/iswc/2011,,0,2,http://elite.polito.it/people/corno,,,,0,Politecnico di Torino,Politecnico di Torino,http://data.semanticweb.org/organization/politecnico-di-torino,1
Gary Wills,http://data.semanticweb.org/person/gary-wills,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://www.ecs.soton.ac.uk/people/gbw,,,,0,University of Southampton,University of Southampton,http://data.semanticweb.org/organization/university-of-southampton,1
Geert-Jan Houben,http://data.semanticweb.org/person/geert-jan-houben,http://data.semanticweb.org/conference/iswc/2011,Senior PC Member at ISWC2011 (Research Track),1,1,http://www.st.ewi.tudelft.nl/~houben/,,,,0,TU Delft,TU Delft; Delft University of Technology,http://data.semanticweb.org/organization/tu-delft,1
Gem Stapleton,http://data.semanticweb.org/person/gem-stapleton,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://www.brighton.ac.uk/cmis/contact/details.php?uid=ges9,,,,0,University of Brighton,University of Brighton,http://data.semanticweb.org/organization/university-of-brighton,1
Georg Lausen,http://data.semanticweb.org/person/georg-lausen,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,0,http://dbis.informatik.uni-freiburg.de/index.php?file=lausen.html,,,,0,University of Freiburg,University of Freiburg,http://data.semanticweb.org/organization/freiburg-university,1
George Lepouras,http://data.semanticweb.org/person/george-lepouras,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://www.uop.gr/~gl/,,,,0,University of Peloponnese,University of Peloponnese,http://data.semanticweb.org/organization/university-of-peloponnese,1
George Papadakis,http://data.semanticweb.org/person/george-papadakis,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://www.l3s.de/~papadakis,,,,0,"ICCS, National Technical Unversity of Athens, Greece","ICCS, National Technical Unversity of Athens, Greece",http://data.semanticweb.org/organization/iccs-national-technical-unversity-of-athens-greece,1
George Tsatsaronis,http://data.semanticweb.org/person/george-tsatsaronis,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://www.db-net.aueb.gr/gbt/,,,,0,"Technical University of Dresden, Dept. of Informatics,
BIOTEC","Technical University of Dresden, Dept. of Informatics,
BIOTEC",http://data.semanticweb.org/organization/technical-university-of-dresden-dept-of-informatics-biotec,1
George Vouros,http://data.semanticweb.org/person/george-vouros,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://www.icsd.aegean.gr/lecturers/georgev/,,,,0,University of the Aegean,University of the Aegean,http://data.semanticweb.org/organization/university-of-the-aegean,1
Georgeta Bordea,http://data.semanticweb.org/person/georgeta-bordea,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,DERI,"DERI; Digital Enterprise Research Institute (DERI), National
University of Ireland, Galway; Digital Enterprise Research Institute, NUI Galway; Digital Enterprise Research Institute, National University
of Ireland, Galway; DERI Galway; DERI - National University of Ireland, Galway; Digital Enterprise Research Institute (DERI), Galway; Digital Enterprise Research Institute (DERI), National University of Ireland, Galway; Digital Enterprise Research Institute; DERI, NUI Galway; Digital Enterprise Research Institute (DERI), NUI Galway; Digital Enterprise Research Institute, National University of Ireland, Galway; DERI, National University of Ireland, Galway; DERI, National University of Ireland galway",http://data.semanticweb.org/organization/deri-nui-galway,1
Georgia Solomou,http://data.semanticweb.org/person/georgia-solomou,http://data.semanticweb.org/conference/iswc/2011,,0,2,,,,,0,"HPCLab, University of Patras","HPCLab, University of Patras",http://data.semanticweb.org/organization/hpclab-university-of-patras,1
Georgios Paliouras,http://data.semanticweb.org/person/georgios-paliouras,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://www.iit.demokritos.gr/~paliourg,,,,0,NCSR Demokritos,"NCSR Demokritos; Institute of Informatics  Telecommunications, NCSR &quot;Demokritos&quot;; University of the Aegean and National Centre of Scientific Research &quot;Demokritos&quot;",http://data.semanticweb.org/organization/ncsr-demokritos,1
Gerd Gröner,http://data.semanticweb.org/person/gerd-groener,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,0,http://www.uni-koblenz.de/~groener,,,,0,University of Koblenz,"University of Koblenz; University Koblenz-Landau; University of Koblenz-Landau; University of Koblenz-Landau, Germany",http://data.semanticweb.org/organization/university-of-koblenz-landau,1
Gerhard Reitmayr,http://data.semanticweb.org/person/gerhard-reitmayr,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,Graz University of Technology,Graz University of Technology,http://data.semanticweb.org/organization/graz-university-of-technology,1
Giacomo Ghezzi,http://data.semanticweb.org/person/giacomo-ghezzi,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://seal.ifi.uzh.ch/ghezzi,,,,0,University of Zurich,University of Zurich; Universität Zürich,http://data.semanticweb.org/organization/university-of-zurich,1
Gianluca Correndo,http://data.semanticweb.org/person/gianluca-correndo,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Poster and Demonstration Track); PC Member at ISWC2011 (Semantic Web in Use),2,0,http://www.ecs.soton.ac.uk/people/gc3,,,,0,University of Southampton,University of Southampton,http://data.semanticweb.org/organization/university-of-southampton,1
Gianluca Demartini,http://data.semanticweb.org/person/gianluca-demartini,http://data.semanticweb.org/conference/iswc/2011,,0,3,http://www.gianlucademartini.net/research; http://diuf.unifr.ch/xi,,,,0,University of Fribourg,University of Fribourg,http://data.semanticweb.org/organization/university-of-fribourg,1
Giorgos Stamou,http://data.semanticweb.org/person/giorgos-stamou,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,0,,,,,0,National Technical University of Athens,National Technical University of Athens,http://data.semanticweb.org/organization/national-and-technical-university-of-athens,1
George Stoilos,http://data.semanticweb.org/person/giorgos-stoilos,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track); PC Member at ISWC2011 (Poster and Demonstration Track),2,1,http://www.cs.ox.ac.uk/people/giorgos.stoilos/,,,,0,The University of Oxford,"The University of Oxford; Oxford University; University of Oxford; Oxford University Computing Laboratory, UK",http://data.semanticweb.org/organization/university-of-oxford; http://data.semanticweb.org/organization/oxford-university-computing-laboratory,2
Giorgos Stoilos,http://data.semanticweb.org/person/giorgos-stoilos,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track); PC Member at ISWC2011 (Poster and Demonstration Track),2,1,http://www.cs.ox.ac.uk/people/giorgos.stoilos/,,,,0,The University of Oxford,"The University of Oxford; Oxford University; University of Oxford; Oxford University Computing Laboratory, UK",http://data.semanticweb.org/organization/university-of-oxford; http://data.semanticweb.org/organization/oxford-university-computing-laboratory,2
Giovambattista Ianni,http://data.semanticweb.org/person/giovambattista-ianni,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,0,http://www.gibbi.com,,,,0,University of  Calabria,University of  Calabria,http://data.semanticweb.org/organization/university-of-calabria,1
Giovanni Bartolomeo,http://data.semanticweb.org/person/giovanni-bartolomeo,http://data.semanticweb.org/conference/iswc/2011,,0,2,,,,,0,University of Rome Tor Vergata,University of Rome Tor Vergata,http://data.semanticweb.org/organization/university-of-rome-tor-vergata,1
Giovanni Tummarello,http://data.semanticweb.org/person/giovanni-tummarello,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Poster and Demonstration Track); PC Member at ISWC2011 (Semantic Web in Use),2,0,http://deri.ie,,,,0,DERI,"DERI; Digital Enterprise Research Institute (DERI), National
University of Ireland, Galway; Digital Enterprise Research Institute, NUI Galway; Digital Enterprise Research Institute, National University
of Ireland, Galway; DERI Galway; DERI - National University of Ireland, Galway; Digital Enterprise Research Institute (DERI), Galway; Digital Enterprise Research Institute (DERI), National University of Ireland, Galway; Digital Enterprise Research Institute; DERI, NUI Galway; Digital Enterprise Research Institute (DERI), NUI Galway; Digital Enterprise Research Institute, National University of Ireland, Galway; DERI, National University of Ireland, Galway; DERI, National University of Ireland galway",http://data.semanticweb.org/organization/deri-nui-galway,1
Giuseppe Pirro,http://data.semanticweb.org/person/giuseppe-pirro,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,2,http://www.inf.unibz.it/~pirro,,,,0,Free University of Bozen-Bolzano,Free University of Bozen-Bolzano; Free University of Bozen - Bolzano,http://data.semanticweb.org/organization/free-university-of-bozen-bolzano,1
Giuseppe Pirró,http://data.semanticweb.org/person/giuseppe-pirro,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,2,http://www.inf.unibz.it/~pirro,,,,0,Free University of Bozen-Bolzano,Free University of Bozen-Bolzano; Free University of Bozen - Bolzano,http://data.semanticweb.org/organization/free-university-of-bozen-bolzano,1
Giuseppe Rizzo,http://data.semanticweb.org/person/giuseppe-rizzo,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,Politecnico di Torino,Politecnico di Torino,http://data.semanticweb.org/organization/politecnico-di-torino,1
