name,uri,conf_uri,roles,cnt_role,cnt_paper,homepage,bio,depiction,mbox_sha1sum,cnt_mbox,organization_sample,organization,organization_uri,cnt_org
Les Carr,http://data.semanticweb.org/person/les-carr,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Libby Miller,http://data.semanticweb.org/person/libby-miller,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Linh Van,http://data.semanticweb.org/person/linh-van,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Lito Cruz,http://data.semanticweb.org/person/lito-cruz,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Ljiljana Stojanovic,http://data.semanticweb.org/person/ljiljana-stojanovic,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,0,,,,,0,,,,0
Luis Llana,http://data.semanticweb.org/person/luis-llana,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Luke McDowell,http://data.semanticweb.org/person/luke-mcdowell,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Lynda Hardman,http://data.semanticweb.org/person/lynda-hardman,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,CWI Amsterdam,CWI Amsterdam,http://data.semanticweb.org/organization/cwi-amsterdam,1
Lynn Andrea Stein,http://data.semanticweb.org/person/lynn-andrea-stein,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,Franklin W. Olin College of Engineering,Franklin W. Olin College of Engineering,http://data.semanticweb.org/organization/franklin-w-olin-college-of-engineering,1
Maarten de Rijke,http://data.semanticweb.org/person/maarten-de-rijke,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,University of Amsterdam,University of Amsterdam,http://data.semanticweb.org/organization/university-of-amsterdam,1
Maarten Marx,http://data.semanticweb.org/person/maarten-marx,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,1,,,,,0,,,,0
Manjula Patel,http://data.semanticweb.org/person/manjula-patel,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Marc Taconnet,http://data.semanticweb.org/person/marc-taconnet,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Marek Hatala,http://data.semanticweb.org/person/marek-hatala,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Margarita Bradley,http://data.semanticweb.org/person/margarita-bradley,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Margie Price,http://data.semanticweb.org/person/margie-price,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,0,,,,,0,,,,0
Maria Vargas-Vera,http://data.semanticweb.org/person/maria-vargas-vera,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,0,,,,,0,,,,0
Marian Mach,http://data.semanticweb.org/person/marian-mach,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Marie-Helene Abel,http://data.semanticweb.org/person/marie-helene-abel,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Mario Schlosser,http://data.semanticweb.org/person/mario-schlosser,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,1,,,,,0,,,,0
Mark A. Whiting,http://data.semanticweb.org/person/mark-a-whiting,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Mark E. Dutra,http://data.semanticweb.org/person/mark-e-dutra,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Mark H. Burstein,http://data.semanticweb.org/person/mark-h-burstein,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Mark Humphrys,http://data.semanticweb.org/person/mark-humphrys,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Mark Klein,http://data.semanticweb.org/person/mark-klein,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Markus Zanker,http://data.semanticweb.org/person/markus-zanker,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Martin Kavalec,http://data.semanticweb.org/person/martin-kavalec,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Masahiro Hori,http://data.semanticweb.org/person/masahiro-hori,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,IBM Tokyo Research Laboratory,IBM Tokyo Research Laboratory,http://data.semanticweb.org/organization/ibm-tokyo-research-laboratory,1
Massimo Marchiori,http://data.semanticweb.org/person/massimo-marchiori,http://data.semanticweb.org/conference/iswc/2002,PC Member; Session Chair,2,0,,,,,0,W3C,W3C; Ca' Foscari University of Venice,http://data.semanticweb.org/organization/w3c; http://data.semanticweb.org/organization/ca-foscari-university-of-venice,2
Massimo Paolucci,http://data.semanticweb.org/person/massimo-paolucci,http://data.semanticweb.org/conference/iswc/2002,,0,2,,,,,0,,,,0
Maurizio Vincini,http://data.semanticweb.org/person/maurizio-vincini,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Max J. Egenhofer,http://data.semanticweb.org/person/max-j-egenhofer,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,University of Maine,University of Maine,http://data.semanticweb.org/organization/university-of-maine,1
Michael D. Wilson,http://data.semanticweb.org/person/michael-d-wilson,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Michael Erdmann,http://data.semanticweb.org/person/michael-erdmann,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Michael Sintek,http://data.semanticweb.org/person/michael-sintek,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,2,,,,,0,,,,0
Michel Biezunski,http://data.semanticweb.org/person/michel-biezunski,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,Coolheads Consulting,Coolheads Consulting,http://data.semanticweb.org/organization/coolheads-consulting,1
Michel Klein,http://data.semanticweb.org/person/michel-klein,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,1,,,,,0,,,,0
Michel Scholl,http://data.semanticweb.org/person/michel-scholl,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Michele Missikoff,http://data.semanticweb.org/person/michele-missikoff,http://data.semanticweb.org/conference/iswc/2002,Organization chair,1,2,,,,ef1961d53817d5446e68fbe03e9087624f9e32c5,1,CNR,CNR,http://data.semanticweb.org/organization/cnr,1
Mieczyslaw M. Kokar,http://data.semanticweb.org/person/mieczyslaw-m-kokar,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Mike Grove,http://data.semanticweb.org/person/mike-grove,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Mike Uschold,http://data.semanticweb.org/person/mike-uschold,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,Boeing,Boeing,http://data.semanticweb.org/organization/boeing,1
Min Song,http://data.semanticweb.org/person/min-song,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Monica Scannapieco,http://data.semanticweb.org/person/monica-scannapieco,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,0,,,,,0,,,,0
Murray Burke,http://data.semanticweb.org/person/murray-burke,http://data.semanticweb.org/conference/iswc/2002,Panellist,1,0,,,,,0,DARPA/IXO,DARPA/IXO,http://data.semanticweb.org/organization/darpaixo,1
Muthukkaruppan Annamalai,http://data.semanticweb.org/person/muthukkaruppan-annamalai,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Narciso Marti-Oliet,http://data.semanticweb.org/person/narciso-marti-oliet,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Natasha F. Noy,http://data.semanticweb.org/person/natasha-f-noy,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,Stanford University,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Nick Cramer,http://data.semanticweb.org/person/nick-cramer,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Nick Jennings,http://data.semanticweb.org/person/nick-jennings,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,University of Southampton,University of Southampton,http://data.semanticweb.org/organization/university-of-southampton,1
Nicola Guarino,http://data.semanticweb.org/person/nicola-guarino,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,LABSEB-CNR,LABSEB-CNR,http://data.semanticweb.org/organization/labseb-cnr,1
Nicola Henze,http://data.semanticweb.org/person/nicola-henze,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Nicolas Sabouret,http://data.semanticweb.org/person/nicolas-sabouret,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Nicoletta Dessí,http://data.semanticweb.org/person/nicoletta-dessi,http://data.semanticweb.org/conference/iswc/2002,Local coordination,1,1,,,,,0,University of Cagliari,University of Cagliari,http://data.semanticweb.org/organization/university-of-cagliari,1
Noboru Shimizu,http://data.semanticweb.org/person/noboru-shimizu,http://data.semanticweb.org/conference/iswc/2002,Panellist,1,0,,,,,0,NEC,NEC; INTAP,http://data.semanticweb.org/organization/nec; http://data.semanticweb.org/organization/intap,2
Norman Sadeh,http://data.semanticweb.org/person/norman-sadeh,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Omar Cisse,http://data.semanticweb.org/person/omar-cisse,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Ora Lassila,http://data.semanticweb.org/person/ora-lassila,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,2,,,,,0,Nokia Research,Nokia Research,http://data.semanticweb.org/organization/nokia-research,1
Oren Etzioni,http://data.semanticweb.org/person/oren-etzioni,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Oscar Corcho,http://data.semanticweb.org/person/oscar-corcho,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Pablo Castells,http://data.semanticweb.org/person/pablo-castells,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Paola Velardi,http://data.semanticweb.org/person/paola-velardi,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Paolo Dongilli,http://data.semanticweb.org/person/paolo-dongilli,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Pascal Auillans,http://data.semanticweb.org/person/pascal-auillans,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Pat Hayes,http://data.semanticweb.org/person/pat-hayes,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,University of West Florida,University of West Florida,http://data.semanticweb.org/organization/university-of-west-florida,1
Patrice Ossona de Mendez,http://data.semanticweb.org/person/patrice-ossona-de-mendez,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Paul A. Kogut,http://data.semanticweb.org/person/paul-a-kogut,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Perry Groot,http://data.semanticweb.org/person/perry-groot,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Peter Crowther,http://data.semanticweb.org/person/peter-crowther,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,Network Inference,Network Inference,http://data.semanticweb.org/organization/network-inference,1
Peter Eklund,http://data.semanticweb.org/person/peter-eklund,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,University of Queensland,University of Queensland,http://data.semanticweb.org/organization/university-of-queensland,1
Peter F. Patel-Schneider,http://data.semanticweb.org/person/peter-f-patel-schneider,http://data.semanticweb.org/conference/iswc/2002,,0,2,,,,,0,,,,0
Peter Macej,http://data.semanticweb.org/person/peter-macej,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Peter Patel-Schneider,http://data.semanticweb.org/person/peter-patel-schneider,http://data.semanticweb.org/conference/iswc/2002,PC Member; Session Chair,2,0,,,,,0,Lucent,Lucent,http://data.semanticweb.org/organization/lucent,1
Philippe Martin,http://data.semanticweb.org/person/philippe-martin,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,0,,,,,0,,,,0
Pierre Rosenstiehl,http://data.semanticweb.org/person/pierre-rosenstiehl,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
R. Bacher,http://data.semanticweb.org/person/r-bacher,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Raffaella Sanna,http://data.semanticweb.org/person/raffaella-sanna,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Rahul Singh,http://data.semanticweb.org/person/rahul-singh,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Raphael Malyankar,http://data.semanticweb.org/person/raphael-malyankar,http://data.semanticweb.org/conference/iswc/2002,PC Member; Late-breaking poster Chair,2,0,,,,4a119a6bf358f6a395f4e92cdcb781ef60226d86,1,Arizona State University,Arizona State University,http://data.semanticweb.org/organization/arizona-state-university,1
Raphael Troncy,http://data.semanticweb.org/person/raphael-troncy,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Raphael Volz,http://data.semanticweb.org/person/raphael-volz,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Richard Fikes,http://data.semanticweb.org/person/richard-fikes,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,Stanford University,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Richard J. Waldinger,http://data.semanticweb.org/person/richard-j-waldinger,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Riichiro Mizoguchi,http://data.semanticweb.org/person/riichiro-mizoguchi,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,"Mizogushi Lab, Osaka","Mizogushi Lab, Osaka",http://data.semanticweb.org/organization/mizogushi-lab-osaka,1
Robert Stevens,http://data.semanticweb.org/person/robert-stevens,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,0,,,,,0,,,,0
Roberto Garcia,http://data.semanticweb.org/person/roberto-garcia,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Roberto Navigli,http://data.semanticweb.org/person/roberto-navigli,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Rodrigo Caballero,http://data.semanticweb.org/person/rodrigo-caballero,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,0,,,,,0,,,,0
Rolf Gruetter,http://data.semanticweb.org/person/rolf-gruetter,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Ron Alford,http://data.semanticweb.org/person/ron-alford,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Ron Reck,http://data.semanticweb.org/person/ron-reck,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Ronny Siebes,http://data.semanticweb.org/person/ronny-siebes,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,0,,,,,0,,,,0
Rosa Gil,http://data.semanticweb.org/person/rosa-gil,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Ross Baker,http://data.semanticweb.org/person/ross-baker,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Rudi Studer,http://data.semanticweb.org/person/rudi-studer,http://data.semanticweb.org/conference/iswc/2002,PC Member; Session Chair,2,1,,,,,0,Karlsruhe Institute of Technology,Karlsruhe Institute of Technology,http://data.semanticweb.org/organization/karlsruhe-institute-of-technology,1
S. Buswell,http://data.semanticweb.org/person/s-buswell,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Sanda Mandutianu,http://data.semanticweb.org/person/sanda-mandutianu,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Schahram Dustdar,http://data.semanticweb.org/person/schahram-dustdar,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Sean Bechhofer,http://data.semanticweb.org/person/sean-bechhofer,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,1,,,,,0,,,,0
Sebastian Brandt,http://data.semanticweb.org/person/sebastian-brandt,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,0,,,,,0,,,,0
Seishi Okamoto,http://data.semanticweb.org/person/seishi-okamoto,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Sergio Tessaris,http://data.semanticweb.org/person/sergio-tessaris,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Sheila A. McIlraith,http://data.semanticweb.org/person/sheila-a-mcilraith,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Sheila McIlraith,http://data.semanticweb.org/person/sheila-mcilraith,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,Stanford University,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Siegfried Handschuh,http://data.semanticweb.org/person/siegfried-handschuh,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,1,,,,,0,,,,0
Sigrun Gunnersdottir,http://data.semanticweb.org/person/sigrun-gunnersdottir,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Simon Buckingham Shum,http://data.semanticweb.org/person/simon-buckingham-shum,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Simon Harper,http://data.semanticweb.org/person/simon-harper,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Simon Kampa,http://data.semanticweb.org/person/simon-kampa,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Sofia Alexaki,http://data.semanticweb.org/person/sofia-alexaki,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Sonia Bergamaschi,http://data.semanticweb.org/person/sonia-bergamaschi,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Srini Narayanan,http://data.semanticweb.org/person/srini-narayanan,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Stanislav Jordanov,http://data.semanticweb.org/person/stanislav-jordanov,http://data.semanticweb.org/conference/iswc/2002,,0,2,,,,,0,,,,0
Stefan Brantner,http://data.semanticweb.org/person/stefan-brantner,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Stefan Decker,http://data.semanticweb.org/person/stefan-decker,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,2,,,,,0,Stanford University,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Stefan Haustein,http://data.semanticweb.org/person/stefan-haustein,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Steffen Staab,http://data.semanticweb.org/person/steffen-staab,http://data.semanticweb.org/conference/iswc/2002,Metadata Chair; Session Chair; Tutorial Organizer; PC Member,4,2,,,,e0c42fda1010609b9ccab83669f8631ba07648de,1,Karlsruhe Institute of Technology,Karlsruhe Institute of Technology,http://data.semanticweb.org/organization/karlsruhe-institute-of-technology,1
Stephen Pettitt,http://data.semanticweb.org/person/stephen-pettitt,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Steve Gribble,http://data.semanticweb.org/person/steve-gribble,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Steve Newcomb,http://data.semanticweb.org/person/steve-newcomb,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,Coolheads Consulting,Coolheads Consulting,http://data.semanticweb.org/organization/coolheads-consulting,1
Steven A. Demurjian,http://data.semanticweb.org/person/steven-a-demurjian,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,University of Connecticut,University of Connecticut,http://data.semanticweb.org/organization/university-of-connecticut,1
Steven R. Newcomb,http://data.semanticweb.org/person/steven-r-newcomb,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Sushama Prasad,http://data.semanticweb.org/person/sushama-prasad,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Suvi Kettula,http://data.semanticweb.org/person/suvi-kettula,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Sylvain Giroux,http://data.semanticweb.org/person/sylvain-giroux,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
T. Kunze,http://data.semanticweb.org/person/t-kunze,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Takahiro Kawamura,http://data.semanticweb.org/person/takahiro-kawamura,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Takahisa Ando,http://data.semanticweb.org/person/takahisa-ando,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Terry Payne,http://data.semanticweb.org/person/terry-payne,http://data.semanticweb.org/conference/iswc/2002,Tutorial Organizer,1,0,,,,,0,,,,0
Terry R. Payne,http://data.semanticweb.org/person/terry-r-payne,http://data.semanticweb.org/conference/iswc/2002,,0,3,,,,,0,,,,0
Thorsten Liebig,http://data.semanticweb.org/person/thorsten-liebig,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Tilman Kuechler,http://data.semanticweb.org/person/tilman-kuechler,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Tim Finin,http://data.semanticweb.org/person/tim-finin,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,2,,,,,0,"University of Maryland, Baltimore County","University of Maryland, Baltimore County",http://data.semanticweb.org/organization/university-of-maryland-baltimore-county,1
Tiziana Catarci,http://data.semanticweb.org/person/tiziana-catarci,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,Sapienza University of Rome,Sapienza University of Rome,http://data.semanticweb.org/organization/sapienza-university-of-rome,1
Tomas Robles,http://data.semanticweb.org/person/tomas-robles,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Uli Sattler,http://data.semanticweb.org/person/uli-sattler,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,RWTH Aachen University,RWTH Aachen University,http://data.semanticweb.org/organization/rwth-aachen-university,1
Uri Roos,http://data.semanticweb.org/person/uri-roos,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Urvi Shah,http://data.semanticweb.org/person/urvi-shah,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
V. Richard Benjamins,http://data.semanticweb.org/person/v-richard-benjamins,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Vaclav Lin,http://data.semanticweb.org/person/vaclav-lin,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Varun Ratnakar,http://data.semanticweb.org/person/varun-ratnakar,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Vassilis Christophides,http://data.semanticweb.org/person/vassilis-christophides,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,1,,,,,0,FORTH-ICS,FORTH-ICS,http://data.semanticweb.org/organization/forth-ics,1
Victoria S. Uren,http://data.semanticweb.org/person/victoria-s-uren,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Vilho Raatikka,http://data.semanticweb.org/person/vilho-raatikka,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Vojtech Svatek,http://data.semanticweb.org/person/vojtech-svatek,http://data.semanticweb.org/conference/iswc/2002,,0,2,,,,,0,,,,0
W. Nejdl,http://data.semanticweb.org/person/w-nejdl,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Wilson Lau,http://data.semanticweb.org/person/wilson-lau,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Wolf Siberski,http://data.semanticweb.org/person/wolf-siberski,http://data.semanticweb.org/conference/iswc/2002,,0,2,,,,,0,,,,0
Wolfgang Hesse,http://data.semanticweb.org/person/wolfgang-hesse,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Wolfgang Nejdl,http://data.semanticweb.org/person/wolfgang-nejdl,http://data.semanticweb.org/conference/iswc/2002,,0,3,,,,,0,,,,0
Wouter Jansweijer,http://data.semanticweb.org/person/wouter-jansweijer,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Wouter P. C. van Gent,http://data.semanticweb.org/person/wouter-p-c-van-gent,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Ying Ding,http://data.semanticweb.org/person/ying-ding,http://data.semanticweb.org/conference/iswc/2002,PC Member; Sponsor Chair,2,0,,,,abb5a7cf356acfe7d09591da1e7bcbbe340a627a,1,Vrije Universiteit Amsterdam,Vrije Universiteit Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam,1
Yohei Seki,http://data.semanticweb.org/person/yohei-seki,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Yolanda Gil,http://data.semanticweb.org/person/yolanda-gil,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
York Sure,http://data.semanticweb.org/person/york-sure,http://data.semanticweb.org/conference/iswc/2002,,0,2,,,,,0,,,,0
Yoshinori Shimazaki,http://data.semanticweb.org/person/yoshinori-shimazaki,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Yun Peng,http://data.semanticweb.org/person/yun-peng,http://data.semanticweb.org/conference/iswc/2002,Session Chair,1,2,,,,,0,,,,0
