name,uri,conf_uri,roles,cnt_paper,homepage,bio,depiction,mbox_sha1sum,cnt_mbox,organization,organization_uri,cnt_org
Peter Martens,http://data.semanticweb.org/person/peter-martens,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,L and C,http://data.semanticweb.org/organization/l-and-c,1
Peter Patel-Schneider,http://data.semanticweb.org/person/peter-patel-schneider,http://data.semanticweb.org/conference/iswc/2001,PC Member,0,,,,17a3ba4049603c0e888eca6c03465a42be5197e8,1,Lucent,http://data.semanticweb.org/organization/lucent,1
Philippe Martin,http://data.semanticweb.org/person/philippe-martin,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,Griffith University;DSTC,http://data.semanticweb.org/organization/griffith-university;http://data.semanticweb.org/organization/dstc,2
Piero Fraternali,http://data.semanticweb.org/person/piero-fraternali,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,Politecnico di Milano,http://data.semanticweb.org/organization/politecnico-di-milano,1
Pierre-Antoine Champin,http://data.semanticweb.org/person/pierre-antoine-champin,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Claude Bernard University Lyon 1,http://data.semanticweb.org/organization/claude-bernard-university-lyon-1,1
Ping LIU,http://data.semanticweb.org/person/ping-liu,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,University of Leeds,http://data.semanticweb.org/organization/university-of-leeds,1
Prasenjit Mitra,http://data.semanticweb.org/person/prasenjit-mitra,http://data.semanticweb.org/conference/iswc/2001,Participant;Organization Staff,1,,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
R. Scott Cost,http://data.semanticweb.org/person/r-scott-cost,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,"University of Maryland, Baltimore County",http://data.semanticweb.org/organization/university-of-maryland-baltimore-county,1
Rachuri Sudarsan,http://data.semanticweb.org/person/rachuri-sudarsan,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,NIST,http://data.semanticweb.org/organization/nist,1
Raj Bapna,http://data.semanticweb.org/person/raj-bapna,http://data.semanticweb.org/conference/iswc/2001,Participant;Speaker,0,,,,,0,LMS,http://data.semanticweb.org/organization/lms,1
Ralph S Masilamani,http://data.semanticweb.org/person/ralph-s-masilamani,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Packard Bell,http://data.semanticweb.org/organization/packard-bell,1
Ramona Pierson,http://data.semanticweb.org/person/ramona-pierson,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Raphael M Malyankar,http://data.semanticweb.org/person/raphael-m-malyankar,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Arizona State University,http://data.semanticweb.org/organization/arizona-state-university,1
Raphael Malyankar,http://data.semanticweb.org/person/raphael-malyankar,http://data.semanticweb.org/conference/iswc/2001,PC Member,1,,,,4c68a65c44b4ec3de1853f5d2de715f659551f3b,1,Arizona State University,http://data.semanticweb.org/organization/arizona-state-university,1
Raphael Volz,http://data.semanticweb.org/person/raphael-volz,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,"AIFB, University of Karlsruhe",http://data.semanticweb.org/organization/aifb-university-of-karlsruhe,1
Raymond Lee,http://data.semanticweb.org/person/raymond-lee,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Motorola,http://data.semanticweb.org/organization/motorola,1
Reinhold Klapsing,http://data.semanticweb.org/person/reinhold-klapsing,http://data.semanticweb.org/conference/iswc/2001,Participant,2,,,,,0,University of Duisburg-Essen,http://data.semanticweb.org/organization/university-of-duisburg-essen,1
Richard Drew,http://data.semanticweb.org/person/richard-drew,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,University of Leeds,http://data.semanticweb.org/organization/university-of-leeds,1
Richard Katz,http://data.semanticweb.org/person/richard-katz,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Rim Al Hulou,http://data.semanticweb.org/person/rim-al-hulou,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,"LORIA, University of Nancy",http://data.semanticweb.org/organization/loria-university-of-nancy,1
Roar Fjellheim,http://data.semanticweb.org/person/roar-fjellheim,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Robert A. Nado,http://data.semanticweb.org/person/robert-a-nado,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Cisco Systems,http://data.semanticweb.org/organization/cisco-systems,1
Robert Balzer,http://data.semanticweb.org/person/robert-balzer,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,Tecknowledge,http://data.semanticweb.org/organization/tecknowledge,1
Robert E. Horn,http://data.semanticweb.org/person/robert-e-horn,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Robert Jasper,http://data.semanticweb.org/person/robert-jasper,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,Hawthorn technology,http://data.semanticweb.org/organization/hawthorn-technology,1
Robert Krause,http://data.semanticweb.org/person/robert-krause,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Robert Meersman,http://data.semanticweb.org/person/robert-meersman,http://data.semanticweb.org/conference/iswc/2001,Participant;PC Member,0,,,,1193a265e25b639cc4622659c8b3efca39ccdb77,1,Free University of Brussels,http://data.semanticweb.org/organization/free-university-of-brussels,1
Robert S. Block,http://data.semanticweb.org/person/robert-s-block,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Robert S Wartz,http://data.semanticweb.org/person/robert-s-wartz,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Roberto García,http://data.semanticweb.org/person/roberto-garcia,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,Pompeu Fabra University,http://data.semanticweb.org/organization/pompeu-fabra-university,1
Roberto Garcia Gonzalez,http://data.semanticweb.org/person/roberto-garcia-gonzalez,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Pompeu Fabra University,http://data.semanticweb.org/organization/pompeu-fabra-university,1
Rolf Grütter,http://data.semanticweb.org/person/rolf-gruetter,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,FHS St. Gallen University of Applied Sciences,http://data.semanticweb.org/organization/fhs-st-gallen-university-of-applied-sciences,1
Ron van der Meyden,http://data.semanticweb.org/person/ron-van-der-meyden,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,University of New South Wales,http://data.semanticweb.org/organization/university-of-new-south-wales,1
Rosanne Esposito,http://data.semanticweb.org/person/rosanne-esposito,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,AT&T,http://data.semanticweb.org/organization/att,1
Rose Dieng,http://data.semanticweb.org/person/rose-dieng,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,INRIA,http://data.semanticweb.org/organization/inria,1
Rudi Studer,http://data.semanticweb.org/person/rudi-studer,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,"AIFB, University of Karlsruhe",http://data.semanticweb.org/organization/aifb-university-of-karlsruhe,1
Russ Altman,http://data.semanticweb.org/person/russ-altman,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Said Tabet,http://data.semanticweb.org/person/said-tabet,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,Nisus Inc.,http://data.semanticweb.org/organization/nisus-inc,1
Samir Patel,http://data.semanticweb.org/person/samir-patel,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Sandro Hawke,http://data.semanticweb.org/person/sandro-hawke,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,W3C,http://data.semanticweb.org/organization/w3c,1
Sara Comai,http://data.semanticweb.org/person/sara-comai,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,Politecnico di Milano,http://data.semanticweb.org/organization/politecnico-di-milano,1
Sarah Weden,http://data.semanticweb.org/person/sarah-weden,http://data.semanticweb.org/conference/iswc/2001,Organization Staff,0,,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Sateesh Narahari,http://data.semanticweb.org/person/sateesh-narahari,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Scott Tsao,http://data.semanticweb.org/person/scott-tsao,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,Boeing,http://data.semanticweb.org/organization/boeing,1
Sean Bechhofer,http://data.semanticweb.org/person/sean-bechhofer,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,University of Manchester,http://data.semanticweb.org/organization/university-of-manchester,1
Sergey Melnik,http://data.semanticweb.org/person/sergey-melnik,http://data.semanticweb.org/conference/iswc/2001,Participant;Organization Staff,0,,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Sheila McIlraith,http://data.semanticweb.org/person/sheila-mcilraith,http://data.semanticweb.org/conference/iswc/2001,Participant;Facilitator;Speaker;Session Chair;PC Member,1,http://ksl-web.stanford.edu/people/sam/,,,affc2fa2308e2e7a043df6a399cc5bf3d2d007fa,1,Knowledge Systems Laboratory;Stanford University,http://data.semanticweb.org/organization/knowledge-systems-laboratory;http://data.semanticweb.org/organization/stanford-university,2
Shirley Tessler,http://data.semanticweb.org/person/shirley-tessler,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,Aldo ventures,http://data.semanticweb.org/organization/aldo-ventures,1
Sichun Xu,http://data.semanticweb.org/person/sichun-xu,http://data.semanticweb.org/conference/iswc/2001,Participant;Organization Staff,0,,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Siegfried Handschuh,http://data.semanticweb.org/person/siegfried-handschuh,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,Karlsruhe Institute of Technology,http://data.semanticweb.org/organization/karlsruhe-institute-of-technology,1
Sima Yazdani,http://data.semanticweb.org/person/sima-yazdani,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Cisco Systems,http://data.semanticweb.org/organization/cisco-systems,1
Simon Buckingham Shum,http://data.semanticweb.org/person/simon-buckingham-shum,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,"KMi, The Open University",http://data.semanticweb.org/organization/kmi-the-open-university,1
Sofia Alexaki,http://data.semanticweb.org/person/sofia-alexaki,http://data.semanticweb.org/conference/iswc/2001,Reviewer,0,,,,,0,,,0
Sovrin Tolia,http://data.semanticweb.org/person/sovrin-tolia,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,"University of Maryland, Baltimore County",http://data.semanticweb.org/organization/university-of-maryland-baltimore-county,1
Srini Narayanan,http://data.semanticweb.org/person/srini-narayanan,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,SRI International,http://data.semanticweb.org/organization/sri-international,1
Stefan Decker,http://data.semanticweb.org/person/stefan-decker,http://data.semanticweb.org/conference/iswc/2001,Organizer;Participant,3,,,,4063b567af59f3942ef8de5fa4a88b132245cbbd,1,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Steffen Staab,http://data.semanticweb.org/person/steffen-staab,http://data.semanticweb.org/conference/iswc/2001,Participant;PC Member,1,,,,e0c42fda1010609b9ccab83669f8631ba07648de,1,"Karlsruhe Institute of Technology;AIFB, University of Karlsruhe",http://data.semanticweb.org/organization/karlsruhe-institute-of-technology;http://data.semanticweb.org/organization/aifb-university-of-karlsruhe,2
Stephen Cranefield,http://data.semanticweb.org/person/stephen-cranefield,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,University of Otago,http://data.semanticweb.org/organization/university-of-otago,1
Stephen Katz,http://data.semanticweb.org/person/stephen-katz,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,"FAO, Roma",http://data.semanticweb.org/organization/fao-roma,1
Stephen Petschulat,http://data.semanticweb.org/person/stephen-petschulat,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,IBM,http://data.semanticweb.org/organization/ibm,1
Steve Demurjian,http://data.semanticweb.org/person/steve-demurjian,http://data.semanticweb.org/conference/iswc/2001,PC Member,0,,,,2f5eedd751b8c97c1e1b4e4a6012fb44ce505526,1,University of Connecticut,http://data.semanticweb.org/organization/university-of-connecticut,1
Steve Ray,http://data.semanticweb.org/person/steve-ray,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,NIST,http://data.semanticweb.org/organization/nist,1
Steve Rioss-Talbot,http://data.semanticweb.org/person/steve-rioss-talbot,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Spirit-Soft,http://data.semanticweb.org/organization/spirit-soft,1
Steve Ross-Talbot,http://data.semanticweb.org/person/steve-ross-talbot,http://data.semanticweb.org/conference/iswc/2001,Speaker,0,,,,,0,,,0
Steven H. Brown,http://data.semanticweb.org/person/steven-h-brown,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,Vanderbilt University,http://data.semanticweb.org/organization/vanderbilt-university,1
Steven Minton,http://data.semanticweb.org/person/steven-minton,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,Fetch Technologies,http://data.semanticweb.org/organization/fetch-technologies,1
Steven R. Newcomb,http://data.semanticweb.org/person/steven-r-newcomb,http://data.semanticweb.org/conference/iswc/2001,Speaker,0,,,,,0,,,0
Stuart J. Nelson,http://data.semanticweb.org/person/stuart-j-nelson,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,NIH;National Library of Medicine,http://data.semanticweb.org/organization/nih;http://data.semanticweb.org/organization/national-library-of-medicine,2
Sudarsan Rachuri,http://data.semanticweb.org/person/sudarsan-rachuri,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,NIST,http://data.semanticweb.org/organization/nist,1
Sue Mulcahy,http://data.semanticweb.org/person/sue-mulcahy,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Syd Hall,http://data.semanticweb.org/person/syd-hall,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,University of Western Australia,http://data.semanticweb.org/organization/university-of-western-australia,1
Syd Logan,http://data.semanticweb.org/person/syd-logan,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Netscape,http://data.semanticweb.org/organization/netscape,1
Tarcisio Lima,http://data.semanticweb.org/person/tarcisio-lima,http://data.semanticweb.org/conference/iswc/2001,Reviewer,0,,,,,0,,,0
Teri Klein,http://data.semanticweb.org/person/teri-klein,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Terry Payne,http://data.semanticweb.org/person/terry-payne,http://data.semanticweb.org/conference/iswc/2001,Participant,2,,,,3f106702d64b07fde9c7c0d21d808db27885afce,1,CMU,http://data.semanticweb.org/organization/cmu,1
Tetsu Ishihara,http://data.semanticweb.org/person/tetsu-ishihara,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Toyota,http://data.semanticweb.org/organization/toyota,1
Thomas B. Passin,http://data.semanticweb.org/person/thomas-b-passin,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Tim Finin,http://data.semanticweb.org/person/tim-finin,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,"University of Maryland, Baltimore County",http://data.semanticweb.org/organization/university-of-maryland-baltimore-county,1
Tiziana Catarci,http://data.semanticweb.org/person/tiziana-catarci,http://data.semanticweb.org/conference/iswc/2001,PC Member,0,,,,b3093970d276f5de206ac0054bc6e4f9f3e572a2,1,Sapienza University of Rome,http://data.semanticweb.org/organization/sapienza-university-of-rome,1
Todd Siegel,http://data.semanticweb.org/person/todd-siegel,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Tomasz Imielinski,http://data.semanticweb.org/person/tomasz-imielinski,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Rutgers University,http://data.semanticweb.org/organization/rutgers-university,1
Tomohiro Tsunoda,http://data.semanticweb.org/person/tomohiro-tsunoda,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,Sony,http://data.semanticweb.org/organization/sony,1
Tran Cao Son,http://data.semanticweb.org/person/tran-cao-son,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Knowledge Systems Laboratory,http://data.semanticweb.org/organization/knowledge-systems-laboratory,1
Uday Kothari,http://data.semanticweb.org/person/uday-kothari,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Umesh Dayal,http://data.semanticweb.org/person/umesh-dayal,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Hewlett-Packard,http://data.semanticweb.org/organization/hewlett-packard,1
Umeshwar Dayal,http://data.semanticweb.org/person/umeshwar-dayal,http://data.semanticweb.org/conference/iswc/2001,Pannellist,0,,,,bf6feef341b4ddec7c49da714faa025cced4cfbb,1,Hewlett-Packard,http://data.semanticweb.org/organization/hewlett-packard,1
Vamshi Gajula,http://data.semanticweb.org/person/vamshi-gajula,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Vassilis Christophides,http://data.semanticweb.org/person/vassilis-christophides,http://data.semanticweb.org/conference/iswc/2001,PC Member,0,,,,b207689149eafd504335acb9c10126f1d1e55734,1,FORTH-ICS,http://data.semanticweb.org/organization/forth-ics,1
Vichit Wattanapailin,http://data.semanticweb.org/person/vichit-wattanapailin,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,Hokkaido University,http://data.semanticweb.org/organization/hokkaido-university,1
Vilas Wuwongse,http://data.semanticweb.org/person/vilas-wuwongse,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,Asian Institute of Technology,http://data.semanticweb.org/organization/asian-institute-of-technology,1
Vincent Sgro,http://data.semanticweb.org/person/vincent-sgro,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Vipul Kashyap,http://data.semanticweb.org/person/vipul-kashyap,http://data.semanticweb.org/conference/iswc/2001,Facilitator;Session Chair;Participant;Host;Speaker,1,,,,c15da4ce981ea995b862c59b43c4db4b4c222f00,1,Telcordia Technologies,http://data.semanticweb.org/organization/telcordia-technologies,1
Wei Wu,http://data.semanticweb.org/person/wei-wu,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,VerticalNet,http://data.semanticweb.org/organization/verticalnet,1
William Guns,http://data.semanticweb.org/person/william-guns,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,SRI International,http://data.semanticweb.org/organization/sri-international,1
William Loughborough,http://data.semanticweb.org/person/william-loughborough,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
William McCarthy,http://data.semanticweb.org/person/william-mccarthy,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,Michigan State University,http://data.semanticweb.org/organization/michigan-state-university,1
Wolf Christian Vogt,http://data.semanticweb.org/person/wolf-christian-vogt,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,University of Southern California,http://data.semanticweb.org/organization/university-of-southern-california,1
Wolfgang Nejdl,http://data.semanticweb.org/person/wolfgang-nejdl,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,University of Hanover,http://data.semanticweb.org/organization/university-of-hanover,1
Wolfram Conen,http://data.semanticweb.org/person/wolfram-conen,http://data.semanticweb.org/conference/iswc/2001,Participant,2,,,,,0,Xonar GmbH,http://data.semanticweb.org/organization/xonar-gmbh,1
Yannis (John) Labrou,http://data.semanticweb.org/person/yannis-john-labrou,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Powermarket,http://data.semanticweb.org/organization/powermarket,1
Yasuaki Yamagishi,http://data.semanticweb.org/person/yasuaki-yamagishi,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,Sony,http://data.semanticweb.org/organization/sony,1
Ying Ding,http://data.semanticweb.org/person/ying-ding,http://data.semanticweb.org/conference/iswc/2001,Participant;Reviewer,1,,,,,0,Vrije Universiteit Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam,1
Yoshihisa Gonno,http://data.semanticweb.org/person/yoshihisa-gonno,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,Sony,http://data.semanticweb.org/organization/sony,1
Yoshitaka Sakazaki,http://data.semanticweb.org/person/yoshitaka-sakazaki,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Youyong Zou,http://data.semanticweb.org/person/youyong-zou,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,"University of Maryland, Baltimore County",http://data.semanticweb.org/organization/university-of-maryland-baltimore-county,1
Yuhui Jin,http://data.semanticweb.org/person/yuhui-jin,http://data.semanticweb.org/conference/iswc/2001,Participant;Organization Staff,1,,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Yun Peng,http://data.semanticweb.org/person/yun-peng,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,"University of Maryland, Baltimore County",http://data.semanticweb.org/organization/university-of-maryland-baltimore-county,1
