event_uri,super_event_uri,order_in_super_event,event_type,label,start,end,duration,tzid,room,address,chair_label,chair_person,presenter_label,presenter_person,author,acronym,abstract,homepage,link_document,logo
http://data.semanticweb.org/conference/iswc/2011/talks/research/47,http://data.semanticweb.org/conference/iswc/2011/sessions/research/7,,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Verification of the OWL-Time Ontology,,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/talks/research/151,http://data.semanticweb.org/conference/iswc/2011/sessions/research/7,,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,strukt---A Pattern System for Integrating Individual and Organizational Knowledge Work,,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/talks/research/78,http://data.semanticweb.org/conference/iswc/2011/sessions/research/8,,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Extending Logic Programs with Description Logic Expressions for the SemanticWeb,,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/talks/research/108,http://data.semanticweb.org/conference/iswc/2011/sessions/research/8,,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Local Closed World Semantics: Grounded Circumscription for OWL,,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/talks/research/180,http://data.semanticweb.org/conference/iswc/2011/sessions/research/8,,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,On Blank Nodes,,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/talks/research/97,http://data.semanticweb.org/conference/iswc/2011/sessions/research/8,,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Querying OWL 2 QL and Non-monotonic Rules,,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/talks/research/252,http://data.semanticweb.org/conference/iswc/2011/sessions/research/9,,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Automatically Generating Data Linkages Using a Domain-Independent Candidate Selection Approach,,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/talks/research/223,http://data.semanticweb.org/conference/iswc/2011/sessions/research/9,,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Getting the Meaning Right: A Complementary Distributional Layer for the Web Semantics,,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/talks/research/68,http://data.semanticweb.org/conference/iswc/2011/sessions/research/9,,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Labels in the Web of Data,,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/talks/research/9,http://data.semanticweb.org/conference/iswc/2011/sessions/research/9,,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,RELIN: Relatedness and Informativeness-based Centrality for Entity Summarization,,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/tutorials/1,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,The Web of Data for E-Commerce in Brief,2011-10-23T09:00:00,2011-10-23T18:00:00,,,,,,,,,,,"The GoodRelations ontology (http://purl.org/goodrelations/) is one huge success story of applying Semantic Web technology to business challenges. In this tutorial, we will (1) give a comprehensive overview and hands-on training on the conceptual structures of the GoodRelations ontology including patterns for ownership and demand, (2) present the full tool chain for producing and consuming GoodRelations-related data, (3) explain the long-term vision of linked open commerce, (4) describe the main challenges for future research in the field, and (5) discuss advanced topics, like access control, identity and authentication (e.g. with WebID); micropayment services (like Payswarm), and data management issues from the publisher and consumer perspective. Tutorial webpage: http://wiki.goodrelations-vocabulary.org/Events/ISWC2011",,,
http://data.semanticweb.org/conference/iswc/2011/tutorials/3,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,Debugging ontologies and mappings in ontology networks,2011-10-23T09:00:00,2011-10-23T12:30:00,,,,,,,,,,,"Developing ontologies is not an easy task and, as the ontologies grow in size, they are likely to show a number of defects.  Such ontologies, although often useful, also lead to problems when used in semantically-enabled applications. Wrong conclusions may be derived or valid conclusions may be missed.  Defects in ontologies can take different forms. Syntactic defects are usually easy to find and to resolve. Defects regarding style include such things as unintended redundancy. More interesting and severe defects are the modeling defects which require domain knowledge to detect and resolve such as defects in the structure, and semantic defects such as unsatisfiable concepts and inconsistent ontologies. Further, during the recent years more and more mappings between ontologies with overlapping information have been generated, e.g. using ontology alignment systems, thereby connecting the ontologies in ontology networks. This has led to a new opportunity to deal with defects as the mappings and other ontologies in the network may be used in the debugging of a particular ontology in the network. It also has introduced a new difficulty as the mappings may not always be correct and need to be debugged themselves. In this tutorial we give an overview of current approaches for debugging semantic and structure defects in ontologies (single or in an ontology network) as well as approaches for debugging mappings. Tutorial webpage: http://www.ida.liu.se/~patla/courses/ISWC11/",,,
http://data.semanticweb.org/conference/iswc/2011/break-2011-10-23T10:30:00,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Coffee Break,2011-10-23T10:30:00,2011-10-23T11:00:00,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/break-2011-10-23T12:30:00,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Lunch,2011-10-23T12:30:00,2011-10-23T14:00:00,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/tutorials/4,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,SPARQL 1.1: Theory and Practice,2011-10-23T14:00:00,2011-10-23T18:00:00,,,,,,,,,,,"This tutorial will cover the code of the SPARQL query language then describe how the SPARQL algebra defines the semantics of query execution. It will give the participant a solid understanding of how to write and design SPARQL queries, from basic access through to use of the newest features as well as a grounding in the formal underpinnings of the language.",,,
http://data.semanticweb.org/conference/iswc/2011/tutorials/2,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,Semantic Web Technology in Watson,2011-10-23T14:00:00,2011-10-23T18:00:00,,,,,,,,,,,"Watson (http://ibmwatson.com) is an open-domain natural language question answering system that answers questions with precision and confidence rivaling the best human experts at the task, and that emerged victorious in a widely viewed public challenge on the American TV Quiz Show, Jeopardy!.  Semantic Web Technology, enhanced by a massive use of open linked data, plays a crucial role in Watson. For example, linked data such as DBpedia and Geonames and triple stores such as Sesame have been used to generate candidate answers and to score them under multiple points of view such as type coercion and geographic proximity.  In addition, the connection between linked data and natural language text offered by Wikipedia has been very useful to generate open domain training data for relation detection and entity recognition systems, substantially improving the NLP capabilities of the system and therefore allowing the development of a truly open domain QA system. This tutorial is focus on the Semantic Web Technology adopted by Watson and on how it fits in the general Deep QA architecture. The tutorial is structured in two parts, the first focusing on the open-domain QA challenge and the Watson architecture, the second focused on the use of semantic web technology and linked open data in Watson.  Tutorial webpage: http://iswc2011.semanticweb.org/tutorials/semantic-web-technology-in-watson/",,,
http://data.semanticweb.org/conference/iswc/2011/break-2011-10-23T16:00:00,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Coffee Break,2011-10-23T16:00:00,2011-10-23T16:30:00,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/sessions/linked-data-a-thon,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Linked-Data-a-thon,2011-10-23T18:00:00,,,,,,,,,,,,"In the past few years, the amount of data published on the Web following the Linked Data principles has increased dramatically. Everyday people are publishing datasets as Linked Data. However, application that make use of Linked Data are not mainstream yet. We invite researchers, developers and practitioner to participate and show the world what can be done with Linked Data, that could not be done before the Linked Data era.

The main goal of the Linked Data-a-thon competition is to develop innovative applications that showcase the benefits of Linked Data ... in two weeks! The spirit of this competition is to demonstrate what is possible with Linked Data, even in a short amount of time. The competition starts on October 1, 2011, and it closes 14 days later, on October 15, 2011. During this time each participating team works locally or remotely to develop a Linked Data based application that satisfies the requirements listed below. To enforce the spontaneous, hackathon-like nature of this competition, the applications must satisfy additional requirements that will be announced on October 1, 2011. Anybody can participate in this event and the submitted applications will be presented at the Linked Data gathering during ISWC 2011.

Mark these two weeks in your calendar, form a team, and get ready to start your favorite development environment when the Linked Data-a-thon starts on October 1. To express your impatience in the weeks before the start, share the fun and excitement during the Linked Data-a-thon, or to report your progress, we encourage the use of microblogging services or other means of social broadcasting, provided with the hashtag #ldthon2011.",,,
http://data.semanticweb.org/conference/iswc/2011/tutorials/5,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,Scalable Integration and Processing of Linked Data,2011-10-24T09:00:00,2011-10-24T18:00:00,,,,,,,,,,,"Given the recent growth in openly-available, rich, structured information published on the Web as Linked Data, this tutorial series focuses on consuming large corpora of such data, with particular emphasis on techniques for performing scalable integration. Following a brief introduction to Linked Data principles and publishing, we cover techniques for crawling, indexing, querying and reasoning over such data. We also highlight pragmatic issues faced when performing such tasks. Along these lines, the Scalable Integration of Linked Data tutorial series targets practitioners who wish to leverage existing Linked Data for their applications, but is also directly relevant to a wider audience hoping to learn more about Linked Data and the related standards.  Tutorial webpage: http://sild.cs.vu.nl/",,,
http://data.semanticweb.org/conference/iswc/2011/sessions/theseus-symposium,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,THESEUS Symposium,2011-10-24T09:00:00,2011-10-24T18:00:00,,,,,,,,,,,"This symposium aims at proliferating the understanding of semantics, especially its usage within enterprises. On the one hand, speakers from industry show applications of semantics within various projects relevant within different application areas ranging from environmental information portals to automation and mechanical engineering. On the other hand, technologies developed within the Core technology Cluster of the THESEUS programme and now ready for usage in different applications are presented and demonstrated. These tools cover technologies like semantic search, reasoning, mapping of ontologies, disambiguation of entities and managing changes within knowledge bases. Within a panel discussion aspects like funding, strategies to bring semantics into real-world applications and future research with respect to future applications of semantics are discussed.

Bringing together researchers and representatives from industry is a special focus of this workshop. Its co-location with the ISWC (International Semantic Web Conference) and the invitation of a keynote speaker like Mark Greaves as well as having speakers from industry serves as a basis to foster synergies between both groups, which can then culminate in cooperative European research projects in the field of Future Internet as shown by keynote speaker Bernard Barani.",,,
http://data.semanticweb.org/conference/iswc/2011/tutorials/6,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,"But I did a user study! vs ""What do you mean I need a user study?""",2011-10-24T09:00:00,2011-10-24T12:30:00,,,,,,,,,,,"Hi there.
Does the following sound like you?
You are creating a tool that is supposedly for Real People to use, so you figure, do a user study of some kind and you'll submit it as a paper?
You've tried the above and the paper didn't get accepted saying ""this isn't research; it's just applied user centered design""
You want to validate your tool work with users but you don't have the expertise either to test your idea or prove that it's a user interaction contribution?
You've designed a tool that's a really cool technology whether users use it or not, you don't care about the user testing, you just want to get the contribution out there, but reviewers say ""where's the evaluation""?
If any of the above scenarios sound like you, we feel your pain. But don't worry: we can help. 
Tutorial webpage: http://iswc2011.semanticweb.org/tutorials/but-i-did-a-user-study-vs-what-do-you-mean-i-need-a-user-study/",,,
http://data.semanticweb.org/conference/iswc/2011/break-2011-10-24T10:30:00,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Coffee Break,2011-10-24T10:30:00,2011-10-24T11:00:00,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/break-2011-10-24T12:30:00,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Lunch,2011-10-24T12:30:00,2011-10-24T14:00:00,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/sessions/oasis-symposium,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,OASIS Symposium,2011-10-24T14:00:00,2011-10-24T18:00:00,,,,,,,,,,,"The common vision of the Semantic Web is the achievement of seamless and transparent interoperability of services across diverse providers by making the meaningful content of those services openly accessible. For content to become �meaningful� it must be related to more general information schemes for which some semantics has already been provided. Such information schemes range from tag collections, which impose an indirect semantics by means of induced similarity across tagged entities to formal ontologies, which represent explicitly class-subclass relationships, the attributes of such classes as well as additional information that may be known about combinations of such classes and their instances. Whereas the semantic information that is explicitly maintained in ontologies might appear ideal for realizing the Semantic Web vision, substantial problems still render this goal difficult in practice. The symposium will address some of these problem areas.",,,
http://data.semanticweb.org/conference/iswc/2011/tutorials/7,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,Ten rules to make your semantic app addictive � revisited,2011-10-24T14:00:00,2011-10-24T18:00:00,,,,,,,,,,,"In many application scenarios useful semantic content can hardly be created (fully) automatically, but motivating people to become an active part of this endeavor is still an art more than a science. In this tutorial we will look into fundamental design issues of semantic-content authoring technology and of the applications deploying such technology in order to find out which incentives speak to people to become engaged with the Semantic Web, and to determine the ways these incentives can be transferred into technology design. We will present how methods and techniques from areas as diverse as participation management, usability engineering, mechanism design, social computing, and game mechanics can be jointly applied to analyze semantically enabled applications, and subsequently design incentives-compatible variants thereof. The discussion will be framed by three case studies on the topics of enterprise knowledge management, media and entertainment, and IT ecosystems, in which combinations of these methods and techniques has led to increased user participation in creating useful semantic descriptions of various types of digital resources text documents, images, videos and Web services and APIs. Furthermore, we will revisit the best practices and guidelines that have been at the core of an earlier version of this tutorial at the previous edition of the ISWC in 2010, following the empirical findings and insights gained during the operation of the three case studies just mentioned. These guidelines provide IT developers with a baseline to create technology and end-user applications that are not just functional, but facilitate and encourage user participation that supports the further development of the Semantic Web. Tutorial webpage: http://www.insemtives.eu/iswc2011-tutorial/",,,
http://data.semanticweb.org/conference/iswc/2011/break-2011-10-24T15:30:00,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Coffee Break,2011-10-24T15:30:00,2011-10-24T16:00:00,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/talks/opening-ceremony,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Opening Ceremony,2011-10-25T09:00:00,2011-10-25T09:30:00+02:00,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/events/keynote/1,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,"Building A Nervous System for Society: The �New Deal on Data� and how to make Health, Financial, Logistics, and Transportation Systems Work",2011-10-25T09:30:00,2011-10-25T10:30:00,,,,,,,,,,,"Most of the functions of our society are based on networks designed during the late 1800s, and are modelled after centralized water systems. The rapid spread of ubiquitous networks, and connected sensors such as those contained in smartphones and cars, allow these networks to be reinvented as much more active and reactive control networks at the scale of the individual, the family, the enterprise, the city and the nation. This will fundamentally transform the economics of health, finance, logistics, and transportation. One key challenge is access to the personal data at scale to enable these systems to function more efficiently. In discussions with key CEOs, regulators, and NGOs at the World Economic Forum we have constructed a `new deal on data' that can allow personal data to emerge as accessible asset class that provides strong protection for individuals. The talk will also cover a range of prototype systems and experiments developed at MIT, outline some of the challenges and growth opportunities, focusing on how this new data ecosystem may end up strongly promoting but also shaping the semantic web.",,,
http://data.semanticweb.org/conference/iswc/2011/break-2011-10-25T10:30:00,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Coffee Break,2011-10-25T10:30:00,2011-10-25T11:00:00,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/sessions/research/2,http://data.semanticweb.org/conference/iswc/2011/tracks/research,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Policies and Trust,2011-10-25T10:30:00,2011-10-25T11:00:00,,,,,ISWC2011 Session Chair,Guus Schreiber,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/sessions/inuse/1,http://data.semanticweb.org/conference/iswc/2011/tracks/semantic-web-in-use,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,In-Use: Architecture,2011-10-25T10:30:00,2011-10-25T11:00:00,,,,,ISWC2011 Session Chair,Marta Sabou,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/panels/meet-the-editors,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#PanelEvent,"Panel: ""Meet the Editors""",2011-10-25T11:00:00,2011-10-25T12:30:00,,,,,,,,,,,"There are now more than half a dozen journals that publish semantic-web related research, and it is often difficult for authors to navigate this landscape. In this panel discussion, the editors from these journals will help the authors understand the different focus of each journal, the rewards and perils of journal publishing, and the steps in preparing their research for journal publications. The editors will then answer the authors' questions.",,,
http://data.semanticweb.org/conference/iswc/2011/sessions/research/4,http://data.semanticweb.org/conference/iswc/2011/tracks/research,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,KR - Reasoners,2011-10-25T11:00:00,2011-10-25T12:30:00,,,,,ISWC2011 Session Chair,Axel Polleres,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/sessions/research/1,http://data.semanticweb.org/conference/iswc/2011/tracks/research,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,RDF Query - Alternative Approaches,2011-10-25T11:00:00,2011-10-25T12:30:00,,,,,ISWC2011 Session Chair,Paul Groth,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/sessions/inuse/2,http://data.semanticweb.org/conference/iswc/2011/tracks/semantic-web-in-use,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,In-Use: Ontologies and Linked Data,2011-10-25T11:00:00,2011-10-25T12:30:00,,,,,ISWC2011 Session Chair,Mike Dean,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/break-2011-10-25T12:30:00,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Lunch,2011-10-25T12:30:00,2011-10-25T14:00:00,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/sessions/research/3,http://data.semanticweb.org/conference/iswc/2011/tracks/research,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,RDF Query - Performance Issues,2011-10-25T14:00:00,2011-10-25T16:00:00,,,,,ISWC2011 Session Chair,"Philippe Cudré-Mauroux,Philippe Cudre-Mauroux",,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/break-2011-10-25T16:00:00,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Coffee Break,2011-10-25T16:00:00,2011-10-25T16:30:00,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/sessions/minute-madness,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Minute Madness,2011-10-25T16:30:00,2011-10-25T18:00:00,,,,,,,,,,,"The Minute Madness session will be organized before the poster and demo track and will consist of 1-minute presentations about the exhibits of the track. The event's goal is twofold: on the one hand, it gives an opportunity to poster and demo presenters to advertise their exhibit to a large audience and therefore ensure that all interested participants will visit their booth during the main track. On the other hand, this one hour session will provide conference participants with a quick (and fun!) overview of the presented works so that they can make the best use of their time during the session and visit the exhibits which are most interesting for them.",,,
http://data.semanticweb.org/conference/iswc/2011/talks/semantic-information-management:-future-funding-by-eu-and-beyond,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Semantic Information Management: Future funding by EU and beyond,2011-10-25T16:30:00,2011-10-25T18:00:00,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/break-2011-10-25T18:00:00,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Coffee Break,2011-10-25T18:00:00,2011-10-25T18:15:00,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/sessions/poster-session,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Poster Session,2011-10-25T18:15:00,2011-10-25T20:30:00,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/events/keynote/2,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,10 Years of Semantic Web research: Searching for universal patterns,2011-10-26T09:00:00,2011-10-26T10:00:00,,,,,,,,,,,"At 10 years of age, there is little doubt that the Semantic Web is an engineering success, with substantial (and growing) take-up in business, government and media. However, as a scientific field, have we discovered any general principles? 
Have we uncovered any universal patterns that give us insights into the structure of data, information and knowledge, patterns that are valid beyond the engineering of the Semantic Web in its current form?

If we would build the Semantic Web again, surely some things would end up looking different, but are there things that would end up looking the same, simply because they have to be that way?",,,
http://data.semanticweb.org/conference/iswc/2011/break-2011-10-26T10:00:00,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Coffee Break,2011-10-26T10:00:00,2011-10-26T10:30:00,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/sessions/research/7,http://data.semanticweb.org/conference/iswc/2011/tracks/research,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Formal Ontology & Patterns,2011-10-26T10:00:00,2011-10-26T10:30:00,,,,,ISWC2011 Session Chair,Eva Blomqvist,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/sessions/research/6,http://data.semanticweb.org/conference/iswc/2011/tracks/research,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,RDF Data Analysis,2011-10-26T10:00:00,2011-10-26T10:30:00,,,,,ISWC2011 Session Chair,Aldo Gangemi,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/sessions/conference-dinner,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#SocialEvent,Conference Dinner,2011-10-26T10:00:00,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/sessions/research/8,http://data.semanticweb.org/conference/iswc/2011/tracks/research,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,KR - Semantics,2011-10-26T10:30:00,2011-10-26T12:30:00,,,,,ISWC2011 Session Chair,Peter Patel-Schneider,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/sessions/research/5,http://data.semanticweb.org/conference/iswc/2011/tracks/research,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,RDF Query - Multiple Sources,2011-10-26T10:30:00,2011-10-26T12:30:00,,,,,ISWC2011 Session Chair,Achille Fokoue,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/sessions/research/9,http://data.semanticweb.org/conference/iswc/2011/tracks/research,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Web of Data,2011-10-26T10:30:00,2011-10-26T12:30:00,,,,,ISWC2011 Session Chair,Peter Mika,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/break-2011-10-26T12:30:00,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Lunch,2011-10-26T12:30:00,2011-10-26T14:00:00,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/sessions/mentoring-lunch,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#SocialEvent,Mentoring Lunch,2011-10-26T12:30:00,2011-10-26T14:00:00,,,,,,,,,,,"In its third year, the Mentoring Lunch at the International Semantic Web Conference brings together graduate students and early-career researchers with researchers and faculty for a lively discussion and question-answering session on a variety of topics. If you are a PhD student, a postdoc, or have just started an independent research career and would like to get advice on any of the round-table topics listed below, please join us at the specially designated tables during the lunch break on Wednesday, October 26, 2011 in room TBA. The mentors are all volunteers from the speakers, chairs, and other senior participants at the conference.

If you would like to get advice from mentors on some of the topics below, please sign up for lunch and answer a few quick questions that would help us with the organization of the lunch. The first 50 people to sign up will be automatically added to the list of attendees, the rest will be put on the waiting list (we are limited by the room capacity and by the number of mentors).
While we are organizing only the mentoring lunch, we expect that some of you might want to have a more sustained relationship with the mentors and we invite you to ask the mentors at lunch about such a possibility.",,,
http://data.semanticweb.org/conference/iswc/2011/sessions/research/10,http://data.semanticweb.org/conference/iswc/2011/tracks/research,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,MANCHustifications and Provenance,2011-10-26T12:30:00,2011-10-26T14:00:00,,,,,ISWC2011 Session Chair,Aditya Kalyanpur,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/sessions/inuse/3,http://data.semanticweb.org/conference/iswc/2011/tracks/semantic-web-in-use,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,In-Use: Environmental Data,2011-10-26T12:30:00,2011-10-26T14:00:00,,,,,ISWC2011 Session Chair,Oscar Corcho,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/break-2011-10-26T16:00:00,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Coffee Break,2011-10-26T16:00:00,2011-10-26T16:30:00,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/sessions/elsevier-developer-session,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,"Elsevier Developer 
Session",2011-10-26T18:15:00,2011-10-26T19:15:00,,,,,,,,,,,"This session will further familiarize participants to the SciVerse Applications platform, an OpenSocial based gadgets framework which extends the online search and discovery platform SciVerse. Using Elsevier Content and Framework APIs, developers can create apps to integrate data and tools into the scientific articles on ScienceDirect and Scopus, and complement the search workflows across all of SciVerse.

SciVerse contains about a quarter of the worlds peer reviewed scientific full text articles (currently numbering at over 11 million) as well as the world's largest abstract and citation database containing 40 million abstracts, plus hundreds of millions of scientific web documents, author profiles and affiliation profiles. Combining search and retrieval API access to this unparalleled volume of content with a global user base of 15,000,000 researchers, SciVerse Applications offers developers a unique opportunity to create applications which can have a real impact the efficiency of researchers worldwide.",,,
http://data.semanticweb.org/conference/iswc/2011/sessions/town-hall,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#SocialEvent,Town Hall,2011-10-26T18:15:00,2011-10-26T19:15:00,,,,,,,,,,,It has become a tradition at ISWC to come together in a town hall meeting to have conference participants share ideas on what they would like to see at the future ISWCs and to discuss what works and what does not work at the conference. Please join the members of the conference organizing committee in an informal discussion about all the new events that we added to the conference program this year and tell us what you would like to see in the future and what you liked and didn't like this year.,,,
http://data.semanticweb.org/conference/iswc/2011/events/keynote/3,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,For a Few Triples More,2011-10-27T09:00:00,2011-10-27T10:00:00,,,,,,,,,,,"The Web of Linked Data contains about 25 billion RDF triples and almost half a billion links across data sources; it is becoming a great asset for semantic applications. Linked Data comprises large general-purpose knowledge bases like DBpedia, Yago, and Freebase, as well as many reference collections in a wide variety of areas, spanning sciences, culture, entertainment, and more. Notwithstanding the great potential of Linked Data, this talk argues that there are significant limitations that need to be overcome for further progress. These limitations regard data scope and, especially, data quality. The talk discuss these issues and approaches to extending and enriching Linked Data, in order to improve its scope, quality, interpretability, cross-linking, and usefulness.",,,
http://data.semanticweb.org/conference/iswc/2011/break-2011-10-27T10:00:00,http://data.semanticweb.org/conference/iswc/2011,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Coffee Break,2011-10-27T10:00:00,2011-10-27T10:30:00,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2011/sessions/research/12,http://data.semanticweb.org/conference/iswc/2011/tracks/research,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Social Web,2011-10-27T10:00:00,2011-10-27T10:30:00,,,,,ISWC2011 Session Chair,Diana Maynard,,,,,,,,
