author,title,pages,year,link_open_access,link_publisher,proceedings_uri,paper_uri,label_proceedings,subtitle_proceedings,abstract,category,keywords,cnt_keyword,topics,cnt_topic,list_author,cnt_author,list_url,cnt_url
"Phillip W. Lord, Sean Bechhofer, Mark D. Wilkinson, Gary S. Schiltz, Damian Gessler, Duncan Hull, Carole A. Goble, Lincoln Stein","Applying Semantic Web Services to Bioinformatics: Experiences Gained, Lessons Learnt",350-364,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_25,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-09,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Semantic Web Services,,0,,0,Phillip W. Lord;Duncan Hull;Lincoln Stein;Carole A. Goble;Damian Gessler;Sean Bechhofer;Mark D. Wilkinson;Gary S. Schiltz,8,http://dx.doi.org/10.1007/978-3-540-30475-3_25,1
"David Price, Rob Bodington",Applying Semantic Web Technology to the Life Cycle Support of Complex Engineering Assets,812-822,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_56,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-10,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Industrial Track Paper,,0,,0,David Price;Rob Bodington,2,http://dx.doi.org/10.1007/978-3-540-30475-3_56,1
"Paolo Traverso, Marco Pistore",Automated Composition of Semantic Web Services into Executable Processes,380-394,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_27,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-13,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Semantic Web Services,,0,,0,Marco Pistore;Paolo Traverso,2,http://dx.doi.org/10.1007/978-3-540-30475-3_27,1
"Thanh Tho Quan, Siu Cheung Hui, Alvis Cheuk M. Fong, Tru Hoang Cao",Automatic Generation of Ontology for Scholarly Semantic Web,726-740,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_50,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-14,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Ontologies,,0,,0,Tru Hoang Cao;Alvis Cheuk M. Fong;Thanh Tho Quan;Siu Cheung Hui,4,http://dx.doi.org/10.1007/978-3-540-30475-3_50,1
"Shalil Majithia, David W. Walker, W. A. Gray",Automating Scientific Experiments on the Semantic Grid,365-379,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_26,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-15,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Semantic Web Services,,0,,0,Shalil Majithia;W. A. Gray;David W. Walker,3,http://dx.doi.org/10.1007/978-3-540-30475-3_26,1
"Peter Haase, Jeen Broekstra, Marc Ehrig, Maarten Menken, Peter Mika, Mariusz Olko, Michal Plechawski, Pawel Pyszlak, Björn Schnizler, Ronny Siebes, Steffen Staab, Christoph Tempich",Bibster - A Semantics-Based Bibliographic Peer-to-Peer System,122-136,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_10,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-16,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,P2P Systems,,0,,0,Marc Ehrig;Maarten Menken;Ronny Siebes;Michal Plechawski;Christoph Tempich;Mariusz Olko;Björn Schnizler;Pawel Pyszlak;Steffen Staab;Jeen Broekstra;Peter Haase;Peter Mika,12,http://dx.doi.org/10.1007/978-3-540-30475-3_10,1
"Jonathan Hayes, Claudio Gutiérrez",Bipartite Graphs as Intermediate Model for RDF,47-61,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_5,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-17,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Data Semantics,,0,,0,Jonathan Hayes;Claudio Gutiérrez,2,http://dx.doi.org/10.1007/978-3-540-30475-3_5,1
"Ramanathan V. Guha, Rob McCool, Richard Fikes",Contexts for the Semantic Web,32-46,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_4,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-18,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Data Semantics,,0,,0,Rob McCool;Ramanathan V. Guha;Richard Fikes,3,http://dx.doi.org/10.1007/978-3-540-30475-3_4,1
Herman J. ter Horst,Extending the RDFS Entailment Lemma,77-91,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_7,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-19,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Data Semantics,,0,,0,Herman J. ter Horst,1,http://dx.doi.org/10.1007/978-3-540-30475-3_7,1
Marta Sabou,From Software APIs to Web Service Ontologies: A Semi-automatic Extraction Method,410-424,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_29,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-20,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Semantic Web Services,,0,,0,Marta Sabou,1,http://dx.doi.org/10.1007/978-3-540-30475-3_29,1
"Aleksander Pivk, Philipp Cimiano, York Sure",From Tables to Frames,166-181,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_13,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-21,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Semantic Web Mining,,0,,0,Philipp Cimiano;York Sure;Aleksander Pivk,3,http://dx.doi.org/10.1007/978-3-540-30475-3_13,1
"Nikolaos Athanasis, Vassilis Christophides, Dimitris Kotzinos",Generating On the Fly Queries for the Semantic Web: The ICS-FORTH Graphical RQL Interface (GRQL),486-501,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_34,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-22,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Searching and Querying,,0,,0,Dimitris Kotzinos;Vassilis Christophides;Nikolaos Athanasis,3,http://dx.doi.org/10.1007/978-3-540-30475-3_34,1
"Karl Aberer, Philippe Cudré-Mauroux, Manfred Hauswirth, Tim Van Pelt",GridVine: Building Internet-Scale Semantic Overlay Networks,107-121,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_9,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-23,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,P2P Systems,,0,,0,Tim Van Pelt;Karl Aberer;Manfred Hauswirth;Philippe Cudré-Mauroux,4,http://dx.doi.org/10.1007/978-3-540-30475-3_9,1
Wolfgang Nejdl,How to Build Google2Google - An (Incomplete) Recipe,1-5,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_1,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-24,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Invited Talk Paper,,0,,0,Wolfgang Nejdl,1,http://dx.doi.org/10.1007/978-3-540-30475-3_1,1
"Bruce Spencer, Sandy Liu",Inferring Data Transformation Rules to Integrate Semantic Web Services,456-470,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_32,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-25,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Inference,,0,,0,Sandy Liu;Bruce Spencer,2,http://dx.doi.org/10.1007/978-3-540-30475-3_32,1
"Ugur Kuter, Evren Sirin, Dana S. Nau, Bijan Parsia, James A. Hendler",Information Gathering During Planning for Web Service Composition,335-349,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_24,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-26,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Semantic Web Services,,0,,0,Dana S. Nau;Bijan Parsia;Ugur Kuter;Evren Sirin;James A. Hendler,5,http://dx.doi.org/10.1007/978-3-540-30475-3_24,1
"Willem Robert van Hage, Maarten de Rijke, Maarten Marx",Information Retrieval Support for Ontology Construction and Use,518-533,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_36,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-27,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Searching and Querying,,0,,0,Maarten Marx;Maarten de Rijke;Willem Robert van Hage,3,http://dx.doi.org/10.1007/978-3-540-30475-3_36,1
"Floriana Esposito, Nicola Fanizzi, Luigi Iannone, Ignazio Palmisano, Giovanni Semeraro",Knowledge-Intensive Induction of Terminologies from Metadata,441-455,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_31,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-28,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Inference,,0,,0,Ignazio Palmisano;Giovanni Semeraro;Nicola Fanizzi;Luigi Iannone;Floriana Esposito,5,http://dx.doi.org/10.1007/978-3-540-30475-3_31,1
"Gunnar Aastrand Grimnes, Peter Edwards, Alun D. Preece",Learning Meta-descriptions of the FOAF Network,152-165,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_12,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-29,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Semantic Web Mining,,0,,0,Gunnar Aastrand Grimnes;Alun D. Preece;Peter Edwards,3,http://dx.doi.org/10.1007/978-3-540-30475-3_12,1
"Ikki Ohmukai, Hideaki Takeda, Masahiro Hamasaki, Kosuke Numa, Shin Adachi",Metadata-Driven Personal Knowledge Publishing,591-604,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_41,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-30,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Semantic Web Middleware,,0,,0,Shin Adachi;Masahiro Hamasaki;Kosuke Numa;Ikki Ohmukai;Hideaki Takeda,5,http://dx.doi.org/10.1007/978-3-540-30475-3_41,1
"Lei Zhang 0007, Yong Yu, Jing Lu, Chenxi Lin, Kewei Tu, MingChuan Guo, Zhuo Zhang, Guo Tong Xie, Zhong Su, Yue Pan",ORIENT: Integrate Ontology Engineering into Industry Tooling Environment,823-838,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_57,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-35,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Industrial Track Paper,,0,,0,Guo Tong Xie;Zhong Su;Jing Lu;Zhuo Zhang;Chenxi Lin;MingChuan Guo;Yong Yu;Kewei Tu;Lei Zhang 0007;Yue Pan,10,http://dx.doi.org/10.1007/978-3-540-30475-3_57,1
"Yannis Kalfoglou, Harith Alani, W. Marco Schorlemmer, Chris Walton",On the Emergent Semantic Web and Overlooked Issues,576-590,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_40,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-31,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Semantic Web Middleware,,0,,0,W. Marco Schorlemmer;Harith Alani;Chris Walton;Yannis Kalfoglou,4,http://dx.doi.org/10.1007/978-3-540-30475-3_40,1
"Thorsten Liebig, Olaf Noppens",OntoTrack: Combining Browsing and Editing with Reasoning and Explaining for OWL Lite Ontologies,244-258,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_18,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-32,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,User Interfaces and Visualization,,0,,0,Olaf Noppens;Thorsten Liebig,2,http://dx.doi.org/10.1007/978-3-540-30475-3_18,1
"Eetu Mäkelä, Eero Hyvönen, Samppa Saarela, Kim Viljanen",OntoViews - A Tool for Creating Semantic Web Portals,797-811,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_55,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-33,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Industrial Track Paper,,0,,0,Eetu Mäkelä;Samppa Saarela;Kim Viljanen;Eero Hyvönen,4,http://dx.doi.org/10.1007/978-3-540-30475-3_55,1
"Martin Dzbor, Enrico Motta, John Domingue",Opening Up Magpie via Semantic Services,635-649,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_44,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-34,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Integration and Interoperability,,0,,0,John Domingue;Enrico Motta;Martin Dzbor,3,http://dx.doi.org/10.1007/978-3-540-30475-3_44,1
"Sean Bechhofer, Raphael Volz",Patching Syntax in OWL Ontologies,668-682,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_46,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-36,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Ontologies,,0,,0,Sean Bechhofer;Raphael Volz,2,http://dx.doi.org/10.1007/978-3-540-30475-3_46,1
"Takahiro Kawamura, Jacques-Albert De Blasio, Tetsuo Hasegawa, Massimo Paolucci, Katia P. Sycara",Public Deployment of Semantic Service Matchmaker with UDDI Business Registry,752-766,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_52,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-37,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Industrial Track Paper,,0,,0,Katia P. Sycara;Jacques-Albert De Blasio;Massimo Paolucci;Takahiro Kawamura;Tetsuo Hasegawa,5,http://dx.doi.org/10.1007/978-3-540-30475-3_52,1
"Marc Ehrig, Steffen Staab",QOM - Quick Ontology Mapping,683-697,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_47,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-38,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Ontologies,,0,,0,Steffen Staab;Marc Ehrig,2,http://dx.doi.org/10.1007/978-3-540-30475-3_47,1
"Boris Motik, Ulrike Sattler, Rudi Studer",Query Answering for OWL-DL with Rules,549-563,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_38,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-39,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Searching and Querying,,0,,0,Ulrike Sattler;Boris Motik;Rudi Studer,3,http://dx.doi.org/10.1007/978-3-540-30475-3_38,1
"Kaoru Hiramatsu, Jun-ichi Akahani, Tetsuji Satoh",Querying Real World Services Through the Semantic Web,741-751,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_51,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-40,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Industrial Track Paper,,0,,0,Jun-ichi Akahani;Tetsuji Satoh;Kaoru Hiramatsu,3,http://dx.doi.org/10.1007/978-3-540-30475-3_51,1
"Suzanne Little, Jane Hunter",Rules-By-Example - A Novel Approach to Semantic Indexing and Querying of Images,534-548,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_37,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-41,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Searching and Querying,,0,,0,Jane Hunter;Suzanne Little,2,http://dx.doi.org/10.1007/978-3-540-30475-3_37,1
"José Manuel López Cobo, Silvestre Losada, Óscar Corcho, V. Richard Benjamins, Marcos Niño, Jesús Contreras",SWS for Financial Overdrawn Alerting,782-796,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_54,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-47,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Industrial Track Paper,,0,,0,Marcos Niño;Óscar Corcho;Silvestre Losada;José Manuel López Cobo;Jesús Contreras;V. Richard Benjamins,6,http://dx.doi.org/10.1007/978-3-540-30475-3_54,1
"Ronald Ashri, Grit Denker, Darren Marvin, Mike Surridge, Terry R. Payne",Semantic Web Service Interaction Protocols: An Ontological Approach,304-319,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_22,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-43,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Semantic Web Services,,0,,0,Darren Marvin;Mike Surridge;Grit Denker;Ronald Ashri;Terry R. Payne,5,http://dx.doi.org/10.1007/978-3-540-30475-3_22,1
"Richard M. Keller, Daniel C. Berrios, Robert E. Carvalho, David R. Hall, Stephen J. Rich, Ian B. Sturken, Keith J. Swanson, Shawn R. Wolfe",SemanticOrganizer: A Customizable Semantic Repository for Distributed NASA Project Teams,767-781,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_53,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-42,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Industrial Track Paper,,0,,0,Shawn R. Wolfe;Robert E. Carvalho;David R. Hall;Ian B. Sturken;Stephen J. Rich;Keith J. Swanson;Richard M. Keller;Daniel C. Berrios,8,http://dx.doi.org/10.1007/978-3-540-30475-3_53,1
Marie-Christine Rousset,Small Can Be Beautiful in the Semantic Web,6-16,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_2,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-44,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Invited Talk Paper,,0,,0,Marie-Christine Rousset,1,http://dx.doi.org/10.1007/978-3-540-30475-3_2,1
"Natalya Fridman Noy, Mark A. Musen",Specifying Ontology Views by Traversal,713-725,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_49,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-45,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Ontologies,,0,,0,Mark A. Musen;Natalya Fridman Noy,2,http://dx.doi.org/10.1007/978-3-540-30475-3_49,1
"Heiner Stuckenschmidt, Michel C. A. Klein",Structure-Based Partitioning of Large Concept Hierarchies,289-303,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_21,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-46,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Large Scale Knowledge Management,,0,,0,Michel C. A. Klein;Heiner Stuckenschmidt,2,http://dx.doi.org/10.1007/978-3-540-30475-3_21,1
"Holger Knublauch, Ray W. Fergerson, Natalya Fridman Noy, Mark A. Musen",The Protégé OWL Plugin: An Open Development Environment for Semantic Web Applications,229-243,2004,http://protege.stanford.edu/plugins/owl/publications/ISWC2004-protege-owl.pdf,http://dx.doi.org/10.1007/978-3-540-30475-3_17,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-48,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,User Interfaces and Visualization,,0,,0,Holger Knublauch;Natalya Fridman Noy;Ray W. Fergerson;Mark A. Musen,4,"http://dx.doi.org/10.1007/978-3-540-30475-3_17,http://protege.stanford.edu/plugins/owl/publications/ISWC2004-protege-owl.pdf",2
"Luke McDowell, Oren Etzioni, Alon Y. Halevy",The Specification of Agent Behavior by Ordinary People: A Case Study,182-197,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_14,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-49,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Tools and Methodologies for Web Agents,,0,,0,Luke McDowell;Alon Y. Halevy;Oren Etzioni,3,http://dx.doi.org/10.1007/978-3-540-30475-3_14,1
"Wolfgang Nejdl, Wolf Siberski, Uwe Thaden, Wolf-Tilo Balke",Top-k Query Evaluation for Schema-Based Peer-to-Peer Networks,137-151,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_11,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-50,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,P2P Systems,,0,,0,Wolf Siberski;Wolf-Tilo Balke;Uwe Thaden;Wolfgang Nejdl,4,http://dx.doi.org/10.1007/978-3-540-30475-3_11,1
"Kenneth Baclawski, Christopher J. Matheus, Mieczyslaw M. Kokar, Jerzy Letkowski, Paul A. Kogut",Towards a Symptom Ontology for Semantic Web Applications,650-667,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_45,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-51,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Ontologies,,0,,0,Christopher J. Matheus;Mieczyslaw M. Kokar;Kenneth Baclawski;Paul A. Kogut;Jerzy Letkowski,5,http://dx.doi.org/10.1007/978-3-540-30475-3_45,1
"Natalya Fridman Noy, Sandhya Kunnatur, Michel C. A. Klein, Mark A. Musen",Tracking Changes During Ontology Evolution,259-273,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_19,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-52,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,User Interfaces and Visualization,,0,,0,Sandhya Kunnatur;Michel C. A. Klein;Natalya Fridman Noy;Mark A. Musen,4,http://dx.doi.org/10.1007/978-3-540-30475-3_19,1
"Jun Zhao, Chris Wroe, Carole A. Goble, Robert Stevens, Dennis Quan, R. Mark Greenwood",Using Semantic Web Technologies for Representing E-science Provenance,92-106,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_8,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-53,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Data Semantics,,0,,0,Robert Stevens;Carole A. Goble;Jun Zhao;Chris Wroe;Dennis Quan;R. Mark Greenwood,6,http://dx.doi.org/10.1007/978-3-540-30475-3_8,1
"Dmitry Tsarkov, Alexandre Riazanov, Sean Bechhofer, Ian Horrocks",Using Vampire to Reason with OWL,471-485,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_33,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-54,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Inference,,0,,0,Ian Horrocks;Alexandre Riazanov;Sean Bechhofer;Dmitry Tsarkov,4,http://dx.doi.org/10.1007/978-3-540-30475-3_33,1
"Saartje Brockmans, Raphael Volz, Andreas Eberhart, Peter Löffler",Visual Modeling of OWL DL Ontologies Using UML,198-213,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_15,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-55,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,User Interfaces and Visualization,,0,,0,Andreas Eberhart;Peter Löffler;Raphael Volz;Saartje Brockmans,4,http://dx.doi.org/10.1007/978-3-540-30475-3_15,1
"David R. Karger, Dennis Quan",What Would It Mean to Blog on the Semantic Web?,214-228,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_16,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-56,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,User Interfaces and Visualization,,0,,0,David R. Karger;Dennis Quan,2,http://dx.doi.org/10.1007/978-3-540-30475-3_16,1
