role_type,role_label,role_event,role_event_label,role_event_type,name,person_uri,homepage,cnt_paper,proceedings_label,bio,depiction,mbox_sha1sum,cnt_mbox,organization,cnt_org
,,,,,Shishir Garg,http://data.semanticweb.org/person/shishir-garg,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Shoji Kurakake,http://data.semanticweb.org/person/shoji-kurakake,,1,The Semantic Web - ISWC 2005,,,,0,NTT DoCoMo,1
,,,,,Simon Miles,http://data.semanticweb.org/person/simon-miles,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Sophia Katrenko,http://data.semanticweb.org/person/sophia-katrenko,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Stefania Galizia,http://data.semanticweb.org/person/stefania-galizia,,1,The Semantic Web - ISWC 2005,,,,0,The Open University,1
,,,,,Stefania Ghita,http://data.semanticweb.org/person/stefania-ghita,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Stefano Mazzocchi,http://data.semanticweb.org/person/stefano-mazzocchi,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Stefanos D. Kollias,http://data.semanticweb.org/person/stefanos-d-kollias,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Steffen Staab,http://data.semanticweb.org/person/steffen-staab,,2,The Semantic Web - ISWC 2005,,,,0,University of Koblenz and Landau,1
,,,,,Stephan Grimm,http://data.semanticweb.org/person/stephan-grimm,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Steven A. Battle,http://data.semanticweb.org/person/steven-a-battle,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Stijn Heymans,http://data.semanticweb.org/person/stijn-heymans,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Stuart K. Williams,http://data.semanticweb.org/person/stuart-k-williams,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Sui-Yu Wang,http://data.semanticweb.org/person/sui-yu-wang,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Sumit Mittal,http://data.semanticweb.org/person/sumit-mittal,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Sven Schwarz,http://data.semanticweb.org/person/sven-schwarz,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Sylvia C. Wong,http://data.semanticweb.org/person/sylvia-c-wong,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Takahiro Kawamura,http://data.semanticweb.org/person/takahiro-kawamura,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Takefumi Naganuma,http://data.semanticweb.org/person/takefumi-naganuma,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Tetsuo Hasegawa,http://data.semanticweb.org/person/tetsuo-hasegawa,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Thierry Moyaux,http://data.semanticweb.org/person/thierry-moyaux,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Tim Finin,http://data.semanticweb.org/person/tim-finin,,1,The Semantic Web - ISWC 2005,,,,0,"University of Maryland, Baltimore County",1
,,,,,Tonya Hongsermeier,http://data.semanticweb.org/person/tonya-hongsermeier,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Trevor D. Collins,http://data.semanticweb.org/person/trevor-d-collins,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Tsz-Chiu Au,http://data.semanticweb.org/person/tsz-chiu-au,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Ugur Kuter,http://data.semanticweb.org/person/ugur-kuter,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Ulrike Sattler,http://data.semanticweb.org/person/ulrike-sattler,,2,The Semantic Web - ISWC 2005,,,,0,University of Manchester,1
,,,,,V. Richard Benjamins,http://data.semanticweb.org/person/v-richard-benjamins,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Vadim Ermolayev,http://data.semanticweb.org/person/vadim-ermolayev,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Val Tannen,http://data.semanticweb.org/person/val-tannen,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Valentina Tamma,http://data.semanticweb.org/person/valentina-tamma,,2,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Vassilis Christophides,http://data.semanticweb.org/person/vassilis-christophides,,3,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Vipul Kashyap,http://data.semanticweb.org/person/vipul-kashyap,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Vladimir Kolovski,http://data.semanticweb.org/person/vladimir-kolovski,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Vladimir Vladimirov,http://data.semanticweb.org/person/vladimir-vladimirov,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Volker Haarslev,http://data.semanticweb.org/person/volker-haarslev,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Weijian Fang,http://data.semanticweb.org/person/weijian-fang,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Willem Robert van Hage,http://data.semanticweb.org/person/willem-robert-van-hage,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,William E. Grosso,http://data.semanticweb.org/person/william-e-grosso,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,William Miller,http://data.semanticweb.org/person/william-miller,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Wolf-Ekkehard Matzke,http://data.semanticweb.org/person/wolf-ekkehard-matzke,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Wolf-Tilo Balke,http://data.semanticweb.org/person/wolf-tilo-balke,,1,The Semantic Web - ISWC 2005,,,,0,L3S Research Center,1
,,,,,Wolfgang Nejdl,http://data.semanticweb.org/person/wolfgang-nejdl,,3,The Semantic Web - ISWC 2005,,,,0,L3S Research Center,1
,,,,,Yang Yu,http://data.semanticweb.org/person/yang-yu,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Yannis Kalfoglou,http://data.semanticweb.org/person/yannis-kalfoglou,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Yannis Theoharis,http://data.semanticweb.org/person/yannis-theoharis,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Yarden Katz,http://data.semanticweb.org/person/yarden-katz,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Yong Yu,http://data.semanticweb.org/person/yong-yu,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,York Sure,http://data.semanticweb.org/person/york-sure,,3,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Yuan An,http://data.semanticweb.org/person/yuan-an,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Yuanbo Guo,http://data.semanticweb.org/person/yuanbo-guo,,2,The Semantic Web - ISWC 2005,,,,0,Lehigh University,1
,,,,,Yun Peng,http://data.semanticweb.org/person/yun-peng,,2,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Yuqing Zhai,http://data.semanticweb.org/person/yuqing-zhai,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Yuzhong Qu,http://data.semanticweb.org/person/yuzhong-qu,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Zdenek Zdráhal,http://data.semanticweb.org/person/zdenek-zdrahal,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Zhiqiang Gao,http://data.semanticweb.org/person/zhiqiang-gao,,1,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Zhisheng Huang,http://data.semanticweb.org/person/zhisheng-huang,,2,The Semantic Web - ISWC 2005,,,,0,,0
,,,,,Zhongli Ding,http://data.semanticweb.org/person/zhongli-ding,,1,The Semantic Web - ISWC 2005,,,,0,,0
http://data.semanticweb.org/ns/swc/ontology#Chair,DOCTORAL SYMPOSIUM CHAIR,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Edward Curry,http://data.semanticweb.org/person/edward-curry,,0,,,,a9a98e4fe101f8203583721f9ef3d0802bd0aa1d,1,"National University of Ireland, Galway",1
http://data.semanticweb.org/ns/swc/ontology#Chair,DOCTORAL SYMPOSIUM CHAIR,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Enda Ridge,http://data.semanticweb.org/person/enda-ridge,,0,,,,45e629a71b37b0f6f1d6d2d775376631578f9c0d,1,University of York,1
http://data.semanticweb.org/ns/swc/ontology#Chair,GENERAL CHAIR,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Mark A. Musen,http://data.semanticweb.org/person/mark-a-musen,,0,,,,e02ca0d3179c8cea9286972ea6cb3c3d9a824656,1,Stanford University,1
http://data.semanticweb.org/ns/swc/ontology#Chair,INDUSTRIAL TRACK CHAIR,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Richard Benjamins,http://data.semanticweb.org/person/richard-benjamins,,0,,,,91fc628d13dbe55983a373eba3914408e1abeee5,1,"iSOCO, S.A.",1
http://data.semanticweb.org/ns/swc/ontology#Chair,LOCAL ORGANISING CHAIR,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Christoph Bussler,http://data.semanticweb.org/person/christoph-bussler,,0,,,,78d5224d20ffcaf98b42ceca19df19cc403e847a,1,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#Chair,META-DATA CHAIR,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Eric Miller,http://data.semanticweb.org/person/eric-miller,,0,,,,fd1c7fa497930b8b24e3998927fcebe63509ef20,1,W3C,1
http://data.semanticweb.org/ns/swc/ontology#Chair,POSTERS AND DEMO CHAIR,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Riichiro Mizoguchi,http://data.semanticweb.org/person/riichiro-mizoguchi,,0,,,,36f7c5e541fbc21084f8bc4c85215922ab342097,1,Osaka University,1
http://data.semanticweb.org/ns/swc/ontology#Chair,PUBLICATIONS CHAIR,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Brahmananda Sapkota,http://data.semanticweb.org/person/brahmananda-sapkota,,0,,,,356a3688be504a261067b77b41581de43d388071,1,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#Chair,RESEARCH TRACK CHAIR,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Enrico Motta,http://data.semanticweb.org/person/enrico-motta,,0,,,,20e4a1fd1811abcbc788b58d7a1acba6f64b0f2a,1,The Open University,1
http://data.semanticweb.org/ns/swc/ontology#Chair,RESEARCH TRACK CHAIR,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Yolanda Gil,http://data.semanticweb.org/person/yolanda-gil,,0,,,,6ac774b94b7578d4f9b5f76acf1be9da8fbc5f80,1,ISI/USC,1
http://data.semanticweb.org/ns/swc/ontology#Chair,SEMANTIC WEB CHALLENGE,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Michel Klein,http://data.semanticweb.org/person/michel-klein,,0,,,,d9084f6454db95ad68579c3e2706cffa1fe9abb3,1,VU University Amsterdam,1
http://data.semanticweb.org/ns/swc/ontology#Chair,SEMANTIC WEB CHALLENGE,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Ubbo Visser,http://data.semanticweb.org/person/ubbo-visser,,0,,,,b0523a2b1bf63b56ba0e19a76fa57be136bfcafe,1,University of Bremen,1
http://data.semanticweb.org/ns/swc/ontology#Chair,SPONSORSHIP CHAIR,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Liam O'Morain,http://data.semanticweb.org/person/liam-omorain,,0,,,,332661116124eeff2e1607b589f6de500df3a099,1,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#Chair,TUTORIAL CHAIR,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Ramanathan Guha,http://data.semanticweb.org/person/ramanathan-guha,,0,,,,913a50d2b27b28044d0c5a2e8740b248e94c32f3,1,Google Inc.,1
http://data.semanticweb.org/ns/swc/ontology#Chair,WORKSHOP CHAIR,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Natalya Noy,http://data.semanticweb.org/person/natalya-noy,,0,,,,3fb41b13f6f964d04dab2e4cd4fce0579ea34fb5,1,Stanford University,1
http://data.semanticweb.org/ns/swc/ontology#Delegate,Student at ISWC2005 (Doctoral Consortium),http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Alessio Gugliotta,http://data.semanticweb.org/person/alessio-gugliotta,,0,,,,,0,University of Udine,1
http://data.semanticweb.org/ns/swc/ontology#Delegate,Student at ISWC2005 (Doctoral Consortium),http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Brian Shields,http://data.semanticweb.org/person/brian-shields,,0,,,,,0,"National University of Ireland, Galway",1
http://data.semanticweb.org/ns/swc/ontology#Delegate,Student at ISWC2005 (Doctoral Consortium),http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Carlos Lamsfus,http://data.semanticweb.org/person/carlos-lamsfus,,0,,,,,0,Visual Interaction and Communications Centre,1
http://data.semanticweb.org/ns/swc/ontology#Delegate,Student at ISWC2005 (Doctoral Consortium),http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Giorgos Flouris,http://data.semanticweb.org/person/giorgos-flouris,,0,,,,,0,FORTH-ICS,1
http://data.semanticweb.org/ns/swc/ontology#Delegate,Student at ISWC2005 (Doctoral Consortium),http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Lee Lacy,http://data.semanticweb.org/person/lee-lacy,,0,,,,,0,University of Central Florida,1
http://data.semanticweb.org/ns/swc/ontology#Delegate,Student at ISWC2005 (Doctoral Consortium),http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Owen Gilson,http://data.semanticweb.org/person/owen-gilson,,0,,,,,0,Swansea University,1
http://data.semanticweb.org/ns/swc/ontology#Delegate,Student at ISWC2005 (Doctoral Consortium),http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Santtu Toivonen,http://data.semanticweb.org/person/santtu-toivonen,,0,,,,,0,VTT Technical Research Centre of Finland,1
http://data.semanticweb.org/ns/swc/ontology#LocalOrganizer,Local Organising Committee member,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Alice Carpentier,http://data.semanticweb.org/person/alice-carpentier,,0,,,,,0,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#LocalOrganizer,Local Organising Committee member,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Brendan Smith,http://data.semanticweb.org/person/brendan-smith,,0,,,,,0,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#LocalOrganizer,Local Organising Committee member,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Brian Cummins,http://data.semanticweb.org/person/brian-cummins,,0,,,,5eb45602d1afd2bf4422d5207de2b8028eae17bb,1,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#LocalOrganizer,Local Organising Committee member,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Brian Ensor,http://data.semanticweb.org/person/brian-ensor,,0,,,,,0,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#LocalOrganizer,Local Organising Committee member,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Brian Wall,http://data.semanticweb.org/person/brian-wall,,0,,,,,0,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#LocalOrganizer,Local Organising Committee member,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Christen Ensor,http://data.semanticweb.org/person/christen-ensor,,0,,,,,0,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#LocalOrganizer,Local Organising Committee member,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Christoph Bussler,http://data.semanticweb.org/person/christoph-bussler,,0,,,,78d5224d20ffcaf98b42ceca19df19cc403e847a,1,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#LocalOrganizer,Local Organising Committee member,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Edel Cassidy,http://data.semanticweb.org/person/edel-cassidy,,0,,,,,0,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#LocalOrganizer,Local Organising Committee member,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Edward Kilgarriff,http://data.semanticweb.org/person/edward-kilgarriff,,0,,,,,0,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#LocalOrganizer,Local Organising Committee member,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Fergal Monaghan,http://data.semanticweb.org/person/fergal-monaghan,,0,,,,,0,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#LocalOrganizer,Local Organising Committee member,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Gearoid Hynes,http://data.semanticweb.org/person/gearoid-hynes,,0,,,,,0,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#LocalOrganizer,Local Organising Committee member,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Gerard Conneely,http://data.semanticweb.org/person/gerard-conneely,,0,,,,,0,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#LocalOrganizer,Local Organising Committee member,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Hilda Fitzpatrick,http://data.semanticweb.org/person/hilda-fitzpatrick,,0,,,,,0,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#LocalOrganizer,Local Organising Committee member,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Ilona Zaremba,http://data.semanticweb.org/person/ilona-zaremba,,0,,,,,0,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#LocalOrganizer,Local Organising Committee member,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Johannes Breitfuss,http://data.semanticweb.org/person/johannes-breitfuss,,0,,,,,0,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#LocalOrganizer,Local Organising Committee member,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Joseph O'Gorman,http://data.semanticweb.org/person/joseph-ogorman,,0,,,,,0,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#LocalOrganizer,Local Organising Committee member,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Katharina Siorpaes,http://data.semanticweb.org/person/katharina-siorpaes,,0,,,,,0,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#LocalOrganizer,Local Organising Committee member,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Liam O'Morain,http://data.semanticweb.org/person/liam-omorain,,0,,,,332661116124eeff2e1607b589f6de500df3a099,1,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#LocalOrganizer,Local Organising Committee member,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Maria Smyth,http://data.semanticweb.org/person/maria-smyth,,0,,,,,0,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#LocalOrganizer,Local Organising Committee member,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Matthew Moran,http://data.semanticweb.org/person/matthew-moran,,0,,,,,0,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#LocalOrganizer,Local Organising Committee member,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Mick Kerrigan,http://data.semanticweb.org/person/mick-kerrigan,,0,,,,,0,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#LocalOrganizer,Local Organising Committee member,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Peter Capsey,http://data.semanticweb.org/person/peter-capsey,,0,,,,,0,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#LocalOrganizer,Local Organising Committee member,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Seaghan Moriarty,http://data.semanticweb.org/person/seaghan-moriarty,,0,,,,,0,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#LocalOrganizer,Local Organising Committee member,http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Sylvia McDonagh,http://data.semanticweb.org/person/sylvia-mcdonagh,,0,,,,,0,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#ProgrammeCommitteeMember,PC Member at ISWC2005 (Industrial Track),http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Alain Leger,http://data.semanticweb.org/person/alain-leger,,0,,,,b7fa3f5910f534d9de3f9b9b8396af685eaf44e7,1,France Télécom,1
http://data.semanticweb.org/ns/swc/ontology#ProgrammeCommitteeMember,PC Member at ISWC2005 (Industrial Track),http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Alasdair Mangham,http://data.semanticweb.org/person/alasdair-mangham,,0,,,,,0,London Borough of Camden,1
http://data.semanticweb.org/ns/swc/ontology#ProgrammeCommitteeMember,PC Member at ISWC2005 (Industrial Track),http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Alexander Morgan,http://data.semanticweb.org/person/alexander-morgan,,0,,,,,0,General Motors,1
http://data.semanticweb.org/ns/swc/ontology#ProgrammeCommitteeMember,PC Member at ISWC2005 (Industrial Track),http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Alistair Duke,http://data.semanticweb.org/person/alistair-duke,,0,,,,,0,BT Innovate,1
http://data.semanticweb.org/ns/swc/ontology#ProgrammeCommitteeMember,PC Member at ISWC2005 (Industrial Track),http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Amit Sheth,http://data.semanticweb.org/person/amit-sheth,,0,,,,,0,University of Georgia;Semagix,2
http://data.semanticweb.org/ns/swc/ontology#ProgrammeCommitteeMember,PC Member at ISWC2005 (Industrial Track),http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Andre Valente,http://data.semanticweb.org/person/andre-valente,,0,,,,,0,Knowledge Ventures,1
http://data.semanticweb.org/ns/swc/ontology#ProgrammeCommitteeMember,PC Member at ISWC2005 (Industrial Track),http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Andreas Presids,http://data.semanticweb.org/person/andreas-presids,,0,,,,,0,Biovista,1
http://data.semanticweb.org/ns/swc/ontology#ProgrammeCommitteeMember,PC Member at ISWC2005 (Industrial Track),http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Andy Crapo,http://data.semanticweb.org/person/andy-crapo,,0,,,,,0,General Electric,1
http://data.semanticweb.org/ns/swc/ontology#ProgrammeCommitteeMember,PC Member at ISWC2005 (Industrial Track),http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Atanas Kiryakov,http://data.semanticweb.org/person/atanas-kiryakov,,0,,,,,0,Ontotext,1
http://data.semanticweb.org/ns/swc/ontology#ProgrammeCommitteeMember,PC Member at ISWC2005 (Industrial Track),http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Carlos Wert,http://data.semanticweb.org/person/carlos-wert,,0,,,,,0,Residencia de Estudiantes,1
http://data.semanticweb.org/ns/swc/ontology#ProgrammeCommitteeMember,PC Member at ISWC2005 (Industrial Track),http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Chris Preist,http://data.semanticweb.org/person/chris-preist,,0,,,,,0,HP Labs Bristol,1
http://data.semanticweb.org/ns/swc/ontology#ProgrammeCommitteeMember,PC Member at ISWC2005 (Industrial Track),http://data.semanticweb.org/conference/iswc/2005,The Forth International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Chris van Aart,http://data.semanticweb.org/person/chris-van-aart,,0,,,,,0,Acklin,1
