name,uri,conf_uri,roles,cnt_paper,homepage,bio,depiction,mbox_sha1sum,cnt_mbox,organization,organization_uri,cnt_org
Hoan Nguyen Mau Quoc,http://data.semanticweb.org/person/hoan-nguyen-mau-quoc,http://data.semanticweb.org/conference/iswc/2012,,0,,,,,0,"DERI, Galway",http://data.semanticweb.org/organization/deri-galway,1
Holger Wache,http://data.semanticweb.org/person/holger-wache,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Semantic Web in Use),0,,,,,0,University of Applied Sciences and Arts Western Switzerland,http://data.semanticweb.org/organization/university-of-applied-sciences-and-arts-western-switzerland,1
Hong Li,http://data.semanticweb.org/person/hong-li,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,German Research Centre for Artificial Intelligence (DKFI),http://data.semanticweb.org/organization/german-research-centre-for-artificial-intelligence-dkfi,1
Houda Khrouf,http://data.semanticweb.org/person/houda-khrouf,http://data.semanticweb.org/conference/iswc/2012,,0,,,,,0,EURECOM,http://data.semanticweb.org/organization/eurecom,1
Huajun Chen,http://data.semanticweb.org/person/huajun-chen,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track),0,,,,,0,Zhejiang University,http://data.semanticweb.org/organization/zhejiang-university,1
Hugh Glaser,http://data.semanticweb.org/person/hugh-glaser,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Semantic Web in Use),0,,,,,0,University of Southampton,http://data.semanticweb.org/organization/university-of-southampton,1
Hugh Williams,http://data.semanticweb.org/person/hugh-williams,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,OpenLink Software,http://data.semanticweb.org/organization/openlink-software,1
Ian Davis,http://data.semanticweb.org/person/ian-davis,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Industrial Track),0,,,,,0,self,http://data.semanticweb.org/organization/self,1
Ian Dickinson,http://data.semanticweb.org/person/ian-dickinson,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track),0,,,,,0,Epimorphics Ltd,http://data.semanticweb.org/organization/epimorphics-ltd,1
Ian Horrocks,http://data.semanticweb.org/person/ian-horrocks,http://data.semanticweb.org/conference/iswc/2012,Senior PC Member at ISWC2012 (Research Track);PC Member at ISWC2012 (Doctoral Consortium),1,http://www.cs.ox.ac.uk/people/ian.horrocks,,,,0,University of Oxford,http://data.semanticweb.org/organization/university-of-oxford,1
Ian Millard,http://data.semanticweb.org/person/ian-millard,http://data.semanticweb.org/conference/iswc/2012,,0,,,,,0,University of Southampton,http://data.semanticweb.org/organization/university-of-southampton,1
Ilianna Kollia,http://data.semanticweb.org/person/ilianna-kollia,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,National Technical University of Athens,http://data.semanticweb.org/organization/national-technical-university-of-athens,1
Ioannis Papoutsis,http://data.semanticweb.org/person/ioannis-papoutsis,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,National Observatory of Athens,http://data.semanticweb.org/organization/national-observatory-of-athens,1
Ioannis Vlahavas,http://data.semanticweb.org/person/ioannis-vlahavas,http://data.semanticweb.org/conference/iswc/2012,,0,http://plase.csd.auth.gr/vlahavas,,,,0,Aristotle University of Thessaloniki,http://data.semanticweb.org/organization/aristotle-university-of-thessaloniki,1
Irene Celino,http://data.semanticweb.org/person/irene-celino,http://data.semanticweb.org/conference/iswc/2012,,1,http://iricelino.org,,,,0,Politecnico di Milano,http://data.semanticweb.org/organization/politecnico-di-milano,1
Isabel Cruz,http://data.semanticweb.org/person/isabel-cruz,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track),0,,,,,0,University of Illinois at Chicago,http://data.semanticweb.org/organization/university-of-illinois-at-chicago,1
Ivan Cantador,http://data.semanticweb.org/person/ivan-cantador,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Semantic Web in Use),0,,,,,0,Autonomous University of Madrid,http://data.semanticweb.org/organization/autonomous-university-of-madrid,1
Ivan Herman,http://data.semanticweb.org/person/ivan-herman,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Semantic Web in Use);Industrial Track Chair;Chair,0,,,,,0,W3C,http://data.semanticweb.org/organization/w3c,1
J William Murdock,http://data.semanticweb.org/person/j-william-murdock,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,IBM Research,http://data.semanticweb.org/organization/ibm-research,1
Jacco Van Ossenbruggen,http://data.semanticweb.org/person/jacco-van-ossenbruggen,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Semantic Web in Use),0,,,,,0,CWI Amsterdam,http://data.semanticweb.org/organization/cwi-amsterdam,1
Jacopo Urbani,http://data.semanticweb.org/person/jacopo-urbani,http://data.semanticweb.org/conference/iswc/2012,,1,http://www.few.vu.nl/~jui200,,,,0,Vrije Universiteit Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam,1
Jagannathan Srinivasan,http://data.semanticweb.org/person/jagannathan-srinivasan,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Oracle,http://data.semanticweb.org/organization/oracle,1
James Fan,http://data.semanticweb.org/person/james-fan,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,IBM Research,http://data.semanticweb.org/organization/ibm-research,1
James Michaelis,http://data.semanticweb.org/person/james-michaelis,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Rensselaer Polytechnic Institute,http://data.semanticweb.org/organization/rensselaer-polytechnic-institute,1
James Pustejovsky,http://data.semanticweb.org/person/james-pustejovsky,http://data.semanticweb.org/conference/iswc/2012,,0,http://pages.cs.brandeis.edu/~jamesp,,,,0,Brandeis University,http://data.semanticweb.org/organization/brandeis-university,1
Jamie Taylor,http://data.semanticweb.org/person/jamie-taylor,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Semantic Web in Use),0,,,,,0,Metaweb,http://data.semanticweb.org/organization/metaweb,1
Jan Michelfeit,http://data.semanticweb.org/person/jan-michelfeit,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Charles University in Prague,http://data.semanticweb.org/organization/charles-university-in-prague,1
Jan Vitek,http://data.semanticweb.org/person/jan-vitek,http://data.semanticweb.org/conference/iswc/2012,,0,file:///home/dingli/dl/git/memect-labs/iswc-metadata/data/www/www.cs.purdue.edu/homes/jv,,,,0,Purdue University,http://data.semanticweb.org/organization/purdue-university,1
Jane Hunter,http://data.semanticweb.org/person/jane-hunter,http://data.semanticweb.org/conference/iswc/2012,,2,,,,,0,University of Queensland,http://data.semanticweb.org/organization/university-of-queensland,1
Jans Aasman,http://data.semanticweb.org/person/jans-aasman,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Semantic Web in Use),0,,,,,0,"Franz, Inc.",http://data.semanticweb.org/organization/franz-inc,1
Jaroslav Kuchar,http://data.semanticweb.org/person/jaroslav-kuchar,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Czech Technical University in Prague,http://data.semanticweb.org/organization/czech-technical-university-in-prague,1
Jay Banerjee,http://data.semanticweb.org/person/jay-banerjee,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Oracle,http://data.semanticweb.org/organization/oracle,1
Jay Myers,http://data.semanticweb.org/person/jay-myers,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Best Buy,http://data.semanticweb.org/organization/best-buy,1
Jean Christoph Jung,http://data.semanticweb.org/person/jean-christoph-jung,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,University of Bremen,http://data.semanticweb.org/organization/university-of-bremen,1
Jean Paul Calbimonte,http://data.semanticweb.org/person/jean-paul-calbimonte,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Technical University of Madrid,http://data.semanticweb.org/organization/technical-university-of-madrid,1
Jeanne Holm,http://data.semanticweb.org/person/jeanne-holm,http://data.semanticweb.org/conference/iswc/2012,Speaker,1,,,,,0,"Data.gov, U.S. General Services Administration",http://data.semanticweb.org/organization/datagov-us-general-services-administration,1
Jeff Heflin,http://data.semanticweb.org/person/jeff-heflin,http://data.semanticweb.org/conference/iswc/2012,Program Chair,0,http://www.cse.lehigh.edu/%7Eheflin;http://www.cse.lehigh.edu/~heflin,,,,0,Lehigh University,http://data.semanticweb.org/organization/lehigh-university,1
Jeff Z. Pan,http://data.semanticweb.org/person/jeff-z-pan,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track);Chair,1,,,,,0,University of Aberdeen,http://data.semanticweb.org/organization/university-of-aberdeen,1
Jennifer Golbeck,http://data.semanticweb.org/person/jennifer-golbeck,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track);Fellowship Chair,0,,,,,0,"University of Maryland, College Park",http://data.semanticweb.org/organization/university-of-maryland-college-park,1
Jennifer Sleeman,http://data.semanticweb.org/person/jennifer-sleeman,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,"University of Maryland, Baltimore County",http://data.semanticweb.org/organization/university-of-maryland-baltimore-county,1
Jens Lehmann,http://data.semanticweb.org/person/jens-lehmann,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Semantic Web in Use);Chair,3,http://jens-lehmann.org,,,,0,Leipzig University,http://data.semanticweb.org/organization/leipzig-university,1
Jérôme Euzenat,http://data.semanticweb.org/person/jerome-euzenat,http://data.semanticweb.org/conference/iswc/2012,Senior PC Member at ISWC2012 (Research Track);PC Member at ISWC2012 (Evaluation Track);Chair;Evaluation Track Chair,1,http://exmo.inrialpes.fr/~euzenat;http://www.inrialpes.fr/exmo/people/euzenat,,,,0,INRIA & LIG,http://data.semanticweb.org/organization/inria-lig,1
Jesse Weaver,http://data.semanticweb.org/person/jesse-weaver,http://data.semanticweb.org/conference/iswc/2012,,0,http://www.cs.rpi.edu/~weavej3/index.xhtml,,,,0,Rensselaer Polytechnic Institute,http://data.semanticweb.org/organization/rensselaer-polytechnic-institute,1
Jie Bao,http://data.semanticweb.org/person/jie-bao,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track),0,http://baojie.org,,,,0,Samsung Information Systems America,http://data.semanticweb.org/organization/samsung-information-systems-america,1
Jie Liu,http://data.semanticweb.org/person/jie-liu,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,University of Arkansas at Little Rock,http://data.semanticweb.org/organization/university-of-arkansas-at-little-rock,1
Jie Tang,http://data.semanticweb.org/person/jie-tang,http://data.semanticweb.org/conference/iswc/2012,Senior PC Member at ISWC2012 (Research Track),0,http://keg.cs.tsinghua.edu.cn/persons/tj,,,,0,Tsinghua University,http://data.semanticweb.org/organization/tsinghua-university,1
Jill Wegrzyn,http://data.semanticweb.org/person/jill-wegrzyn,http://data.semanticweb.org/conference/iswc/2012,,0,,,,,0,"University of California, Davis",http://data.semanticweb.org/organization/university-of-california-davis,1
Jim Hendler,http://data.semanticweb.org/person/jim-hendler,http://data.semanticweb.org/conference/iswc/2012,Doctoral Consortium Chair,1,http://tw.rpi.edu/web/person/JimHendler;http://www.cs.rpi.edu/~hendler,,,,0,Rensselaer Polytechnic Institute,http://data.semanticweb.org/organization/rensselaer-polytechnic-institute,1
Jinhyung Kim,http://data.semanticweb.org/person/jinhyung-kim,http://data.semanticweb.org/conference/iswc/2012,,0,,,,,0,Korea Institute of Science and Technology Information,http://data.semanticweb.org/organization/korea-institute-of-science-and-technology-information,1
Jit Biswas,http://data.semanticweb.org/person/jit-biswas,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Institute for Infocomm Research,http://data.semanticweb.org/organization/institute-for-infocomm-research,1
Joanne Luciano,http://data.semanticweb.org/person/joanne-luciano,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Rensselaer Polytechnic Institute,http://data.semanticweb.org/organization/rensselaer-polytechnic-institute,1
Joaquim Gabarro,http://data.semanticweb.org/person/joaquim-gabarro,http://data.semanticweb.org/conference/iswc/2012,,1,http://www.lsi.upc.edu/~gabarro,,,,0,Polytechnic University of Catalonia,http://data.semanticweb.org/organization/polytechnic-university-of-catalonia,1
John Breslin,http://data.semanticweb.org/person/john-breslin,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track),0,,,,,0,"DERI, Galway",http://data.semanticweb.org/organization/deri-galway,1
John Domingue,http://data.semanticweb.org/person/john-domingue,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track),1,,,,,0,"KMi, The Open University",http://data.semanticweb.org/organization/kmi-the-open-university,1
John Gianandrea,http://data.semanticweb.org/person/john-gianandrea,http://data.semanticweb.org/conference/iswc/2012,,0,http://www.linkedin.com/pub/john-giannandrea/0/1/378,,,,0,Google Inc.,http://data.semanticweb.org/organization/google-inc,1
John Yu,http://data.semanticweb.org/person/john-yu,http://data.semanticweb.org/conference/iswc/2012,,0,,,,,0,"University of California, Davis",http://data.semanticweb.org/organization/university-of-california-davis,1
Jonathon Hare,http://data.semanticweb.org/person/jonathon-hare,http://data.semanticweb.org/conference/iswc/2012,,0,http://users.ecs.soton.ac.uk/jsh2,,,,0,University of Southampton,http://data.semanticweb.org/organization/university-of-southampton,1
José Luis Ambite,http://data.semanticweb.org/person/jose-luis-ambite,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track),2,,,,,0,ISI/USC,http://data.semanticweb.org/organization/isiusc,1
Josef Hardi,http://data.semanticweb.org/person/josef-hardi,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Free University of Bozen-Bolzano,http://data.semanticweb.org/organization/free-university-of-bozen-bolzano,1
Josep Maria Brunetti Fernández,http://data.semanticweb.org/person/josep-maria-brunetti-fernandez,http://data.semanticweb.org/conference/iswc/2012,,1,http://griho.udl.cat,,,,0,University of Lleida,http://data.semanticweb.org/organization/university-of-lleida,1
Joseph Benik,http://data.semanticweb.org/person/joseph-benik,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,"University of Maryland, College Park",http://data.semanticweb.org/organization/university-of-maryland-college-park,1
Josh Hanna,http://data.semanticweb.org/person/josh-hanna,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,University of Arkansas for Medical Sciences,http://data.semanticweb.org/organization/university-of-arkansas-for-medical-sciences,1
Josiane Xavier Parreira,http://data.semanticweb.org/person/josiane-xavier-parreira,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track);Evaluation Track Chair;PC Member at ISWC2012 (Evaluation Track);Chair,1,,,,,0,"DERI, Galway",http://data.semanticweb.org/organization/deri-galway,1
Juan F. Sequeda,http://data.semanticweb.org/person/juan-f-sequeda,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track),1,http://www.cs.utexas.edu/~jsequeda;http://juansequeda.com,,,,0,University of Texas at Austin,http://data.semanticweb.org/organization/university-of-texas-at-austin,1
Jürgen Umbrich,http://data.semanticweb.org/person/juergen-umbrich,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Posters and Demos),1,,,,,0,"DERI, Galway",http://data.semanticweb.org/organization/deri-galway,1
Julien Cojan,http://data.semanticweb.org/person/julien-cojan,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,INRIA,http://data.semanticweb.org/organization/inria,1
Julien Law-To,http://data.semanticweb.org/person/julien-law-to,http://data.semanticweb.org/conference/iswc/2012,,0,,,,,0,"EXALEAD, Dassault Systèmes",http://data.semanticweb.org/organization/exalead-dassault-systemes,1
Jun Zhao,http://data.semanticweb.org/person/jun-zhao,http://data.semanticweb.org/conference/iswc/2012,Organizer,0,http://users.ox.ac.uk/~zool0770,,,,0,University of Oxford,http://data.semanticweb.org/organization/university-of-oxford,1
Junfeng Pan,http://data.semanticweb.org/person/junfeng-pan,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Shanghai Jiao Tong University,http://data.semanticweb.org/organization/shanghai-jiao-tong-university,1
Jyotishman Pathak,http://data.semanticweb.org/person/jyotishman-pathak,http://data.semanticweb.org/conference/iswc/2012,,0,http://www.cs.iastate.edu/~jpathak,,,,0,Mayo Clinic,http://data.semanticweb.org/organization/mayo-clinic,1
Kai-Uwe Sattler,http://data.semanticweb.org/person/kai-uwe-sattler,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Evaluation Track),0,,,,,0,Technische Universität Ilmenau,http://data.semanticweb.org/organization/technische-universitaet-ilmenau,1
Kapila Ponnamperuma,http://data.semanticweb.org/person/kapila-ponnamperuma,http://data.semanticweb.org/conference/iswc/2012,,2,,,,,0,University of Aberdeen,http://data.semanticweb.org/organization/university-of-aberdeen,1
Karin Breitman,http://data.semanticweb.org/person/karin-breitman,http://data.semanticweb.org/conference/iswc/2012,,0,,,,,0,EMC R&D Brazil,http://data.semanticweb.org/organization/emc-rd-brazil,1
Karl Aberer,http://data.semanticweb.org/person/karl-aberer,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track),1,,,,,0,EPFL,http://data.semanticweb.org/organization/epfl,1
Karl Hammar,http://data.semanticweb.org/person/karl-hammar,http://data.semanticweb.org/conference/iswc/2012,,0,http://hj.se/jth/en/research/staff/information-engineering/karl-hammar.html,,,,0,Jönköping University,http://data.semanticweb.org/organization/joenkoeping-university,1
Karl Rieb,http://data.semanticweb.org/person/karl-rieb,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Oracle,http://data.semanticweb.org/organization/oracle,1
Kathryn Dunn,http://data.semanticweb.org/person/kathryn-dunn,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Rensselaer Polytechnic Institute,http://data.semanticweb.org/organization/rensselaer-polytechnic-institute,1
Kathryn Laskey,http://data.semanticweb.org/person/kathryn-laskey,http://data.semanticweb.org/conference/iswc/2012,,0,http://ite.gmu.edu/~klaskey,,,,0,George Mason University,http://data.semanticweb.org/organization/george-mason-university,1
Kavi Mahesh,http://data.semanticweb.org/person/kavi-mahesh,http://data.semanticweb.org/conference/iswc/2012,,0,http://www.linkedin.com/in/kavimahesh,,,,0,P.E.S. Institute of Technology,http://data.semanticweb.org/organization/pes-institute-of-technology,1
Kavitha Srinivas,http://data.semanticweb.org/person/kavitha-srinivas,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track),1,,,,,0,IBM Research,http://data.semanticweb.org/organization/ibm-research,1
Kazuhiko Ohe,http://data.semanticweb.org/person/kazuhiko-ohe,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,University of Tokyo,http://data.semanticweb.org/organization/university-of-tokyo,1
Kelly Reynolds,http://data.semanticweb.org/person/kelly-reynolds,http://data.semanticweb.org/conference/iswc/2012,,0,,,,,0,Lehigh University,http://data.semanticweb.org/organization/lehigh-university,1
Kemafor Anyanwu,http://data.semanticweb.org/person/kemafor-anyanwu,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track);Organizer,0,http://research.csc.ncsu.edu/coul,,,,0,North Carolina State University,http://data.semanticweb.org/organization/north-carolina-state-university,1
Ken Barker,http://data.semanticweb.org/person/ken-barker,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,IBM Research,http://data.semanticweb.org/organization/ibm-research,1
Kendall Clark,http://data.semanticweb.org/person/kendall-clark,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Clark & Parsia,http://data.semanticweb.org/organization/clark-parsia,1
Kerry Taylor,http://data.semanticweb.org/person/kerry-taylor,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track),0,http://www.ict.csiro.au/staff/kerry.taylor,,,,0,CSIRO Australia,http://data.semanticweb.org/organization/csiro-australia,1
Kewen Wang,http://data.semanticweb.org/person/kewen-wang,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Semantic Web in Use),0,,,,,0,Griffith University,http://data.semanticweb.org/organization/griffith-university,1
Key-Sun Choi,http://data.semanticweb.org/person/key-sun-choi,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track),0,,,,,0,KAIST,http://data.semanticweb.org/organization/kaist,1
Khadija Elbedweihy,http://data.semanticweb.org/person/khadija-elbedweihy,http://data.semanticweb.org/conference/iswc/2012,,1,http://www.dcs.shef.ac.uk/~kelbed,,,,0,University of Sheffield,http://data.semanticweb.org/organization/university-of-sheffield,1
Klaas Dellschaft,http://data.semanticweb.org/person/klaas-dellschaft,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Posters and Demos),0,,,,,0,University of Koblenz and Landau,http://data.semanticweb.org/organization/university-of-koblenz-and-landau,1
Konrad Höffner,http://data.semanticweb.org/person/konrad-hoeffner,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Leipzig University,http://data.semanticweb.org/organization/leipzig-university,1
Konstantina Bereta,http://data.semanticweb.org/person/konstantina-bereta,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,National and Kapodistrian University of Athens,http://data.semanticweb.org/organization/national-and-kapodistrian-university-of-athens,1
Kostis Kyzirakos,http://data.semanticweb.org/person/kostis-kyzirakos,http://data.semanticweb.org/conference/iswc/2012,,2,,,,,0,National and Kapodistrian University of Athens,http://data.semanticweb.org/organization/national-and-kapodistrian-university-of-athens,1
Kostyantyn Shchekotykhin,http://data.semanticweb.org/person/kostyantyn-shchekotykhin,http://data.semanticweb.org/conference/iswc/2012,,2,,,,,0,Alpen-Adria-Universität Klagenfurt,http://data.semanticweb.org/organization/alpen-adria-universitaet-klagenfurt,1
Kouji Kozaki,http://data.semanticweb.org/person/kouji-kozaki,http://data.semanticweb.org/conference/iswc/2012,,1,http://www.ei.sanken.osaka-u.ac.jp/~kozaki,,,,0,Osaka University,http://data.semanticweb.org/organization/osaka-university,1
Krishnaprasad Thirunarayan,http://data.semanticweb.org/person/krishnaprasad-thirunarayan,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,"Kno.e.sis, Wright State University",http://data.semanticweb.org/organization/knoesis-wright-state-university,1
Kristian Slabbekoorn,http://data.semanticweb.org/person/kristian-slabbekoorn,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Tokyo Institute of Technology,http://data.semanticweb.org/organization/tokyo-institute-of-technology,1
Krzysztof Janowicz,http://data.semanticweb.org/person/krzysztof-janowicz,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track);PC Member at ISWC2012 (Semantic Web in Use),0,http://geog.ucsb.edu/~jano,,,,0,"University of California, Santa Barbara",http://data.semanticweb.org/organization/university-of-california-santa-barbara,1
Lalana Kagal,http://data.semanticweb.org/person/lalana-kagal,http://data.semanticweb.org/conference/iswc/2012,Senior PC Member at ISWC2012 (Research Track);Local Chair,0,http://csail.mit.edu/~lkagal,,,,0,Massachusetts Institute of Technology,http://data.semanticweb.org/organization/massachusetts-institute-of-technology,1
Laszlo Török,http://data.semanticweb.org/person/laszlo-toeroek,http://data.semanticweb.org/conference/iswc/2012,Organizer,0,,,,,0,Ludwig Maximilian University of Munich,http://data.semanticweb.org/organization/ludwig-maximilian-university-of-munich,1
Laura Hollink,http://data.semanticweb.org/person/laura-hollink,http://data.semanticweb.org/conference/iswc/2012,,1,http://www.cs.vu.nl/~laurah,,,,0,Vrije Universiteit Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam,1
Laurens De Vocht,http://data.semanticweb.org/person/laurens-de-vocht,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Ghent University,http://data.semanticweb.org/organization/ghent-university,1
Laurens Rietveld,http://data.semanticweb.org/person/laurens-rietveld,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Vrije Universiteit Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam,1
Leigh Dodds,http://data.semanticweb.org/person/leigh-dodds,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Semantic Web in Use),0,,,,,0,Ingenta,http://data.semanticweb.org/organization/ingenta,1
Leora Morgenstern,http://data.semanticweb.org/person/leora-morgenstern,http://data.semanticweb.org/conference/iswc/2012,Organizer,0,,,,,0,SAIC,http://data.semanticweb.org/organization/saic,1
Letizia Tanca,http://data.semanticweb.org/person/letizia-tanca,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track),0,,,,,0,Politecnico di Milano,http://data.semanticweb.org/organization/politecnico-di-milano,1
Li Ding,http://data.semanticweb.org/person/li-ding,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track);Metadata Chair,0,,,,,0,Qualcomm,http://data.semanticweb.org/organization/qualcomm,1
Li Tian,http://data.semanticweb.org/person/li-tian,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Shanghai Jiao Tong University,http://data.semanticweb.org/organization/shanghai-jiao-tong-university,1
Lin Clark,http://data.semanticweb.org/person/lin-clark,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track);PC Member at ISWC2012 (Industrial Track);PC Member at ISWC2012 (Semantic Web Challenge),0,,,,,0,"DERI, Galway",http://data.semanticweb.org/organization/deri-galway,1
Lina Zhou,http://data.semanticweb.org/person/lina-zhou,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track),0,,,,,0,"University of Maryland, Baltimore County",http://data.semanticweb.org/organization/university-of-maryland-baltimore-county,1
Line Pouchard,http://data.semanticweb.org/person/line-pouchard,http://data.semanticweb.org/conference/iswc/2012,,0,http://www.csm.ornl.gov/~7lp,,,,0,Oak Ridge National Laboratory,http://data.semanticweb.org/organization/oak-ridge-national-laboratory,1
Ljiljana Stojanovic,http://data.semanticweb.org/person/ljiljana-stojanovic,http://data.semanticweb.org/conference/iswc/2012,Organizer,1,,,,,0,FZI Forschungszentrum_Informatik,http://data.semanticweb.org/organization/fzi-forschungszentruminformatik,1
Lora Aroyo,http://data.semanticweb.org/person/lora-aroyo,http://data.semanticweb.org/conference/iswc/2012,Senior PC Member at ISWC2012 (Research Track),1,http://www.cs.vu.nl/~laroyo,,,,0,Vrije Universiteit Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam,1
Lorenz Bühmann,http://data.semanticweb.org/person/lorenz-buehmann,http://data.semanticweb.org/conference/iswc/2012,,2,,,,,0,Leipzig University,http://data.semanticweb.org/organization/leipzig-university,1
Louiqa Raschid,http://data.semanticweb.org/person/louiqa-raschid,http://data.semanticweb.org/conference/iswc/2012,,1,http://www.umiacs.umd.edu/~louiqa,,,,0,"University of Maryland, College Park",http://data.semanticweb.org/organization/university-of-maryland-college-park,1
Luc Moreau,http://data.semanticweb.org/person/luc-moreau,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track);Organizer,0,http://users.ecs.soton.ac.uk/lavm,,,,0,University of Southampton,http://data.semanticweb.org/organization/university-of-southampton,1
Luciano Serafini,http://data.semanticweb.org/person/luciano-serafini,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track),2,,,,,0,Fondazione Bruno Kessler,http://data.semanticweb.org/organization/fondazione-bruno-kessler,1
Lyndon Nixon,http://data.semanticweb.org/person/lyndon-nixon,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Semantic Web in Use),0,,,,,0,STI International,http://data.semanticweb.org/organization/sti-international,1
Maciej Zaremba,http://data.semanticweb.org/person/maciej-zaremba,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,"DERI, Galway",http://data.semanticweb.org/organization/deri-galway,1
Magnus Knuth,http://data.semanticweb.org/person/magnus-knuth,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Hasso Plattner Institute,http://data.semanticweb.org/organization/hasso-plattner-institute,1
