name,uri,conf_uri,roles,cnt_role,cnt_paper,homepage,bio,depiction,mbox_sha1sum,cnt_mbox,organization_sample,organization,organization_uri,cnt_org
Jürgen Umbrich,http://data.semanticweb.org/person/juergen-umbrich,http://data.semanticweb.org/conference/iswc/2013,,0,2,,,,54cd3a48f7c3c0d893b06f7de03571968e8d474c,1,Fujitsu,Fujitsu,http://data.semanticweb.org/organization/fujitsu,1
Julien Cojan,http://data.semanticweb.org/person/julien-cojan,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,07189fb430e72e892b2278998e4cc698da8b96c0,1,INRIA Sophia Antipolis,INRIA Sophia Antipolis,http://data.semanticweb.org/organization/inria-sophia-antipolis,1
Jun Zhao,http://data.semanticweb.org/person/jun-zhao,http://data.semanticweb.org/conference/iswc/2013,Workshop Chair,1,0,,,,,0,University of Oxford,University of Oxford,http://data.semanticweb.org/organization/university-of-oxford,1
Kai Eckert,http://data.semanticweb.org/person/kai-eckert,http://data.semanticweb.org/conference/iswc/2013,,0,2,,,,879a31b9ba30147a3c6b355738137f2859f00ba2,1,University of Mannheim,University of Mannheim,http://data.semanticweb.org/organization/university-of-mannheim,1
Kai-Uwe Sattler,http://data.semanticweb.org/person/kai-uwe-sattler,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Evaluation Track),1,0,,,,,0,Technische Universität Ilmenau,Technische Universität Ilmenau,http://data.semanticweb.org/organization/technische-universitaet-ilmenau,1
Kalina Bontcheva,http://data.semanticweb.org/person/kalina-bontcheva,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track),1,0,,,,,0,University of Sheffield,University of Sheffield,http://data.semanticweb.org/organization/university-of-sheffield,1
Karen Karapetyan,http://data.semanticweb.org/person/karen-karapetyan,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,6bc28d543095d324986abfdb7383101f5312eb5b,1,RSC,RSC,http://data.semanticweb.org/organization/rsc,1
Karl Aberer,http://data.semanticweb.org/person/karl-aberer,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track),1,1,,,,a9877790616eb28af52fd602e67b0dbeb50f5399,1,EPFL,EPFL,http://data.semanticweb.org/organization/epfl,1
Karl Hammar,http://data.semanticweb.org/person/karl-hammar,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Posters and Demos); Workshop Chair,2,0,,,,,0,Jönköping University,Jönköping University,http://data.semanticweb.org/organization/joenkoeping-university,1
Karthik Rajendra Prasad,http://data.semanticweb.org/person/karthik-rajendra-prasad,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,b956df377789855d08d1cb5ca812b59bc340893a,1,P.E.S. Institute of Technology,P.E.S. Institute of Technology,http://data.semanticweb.org/organization/pes-institute-of-technology,1
Kasjen Kraemer,http://data.semanticweb.org/person/kasjen-kraemer,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,3907347bc666b4456d811af8339c180a4242d486,1,University of Koblenz and Landau,University of Koblenz and Landau,http://data.semanticweb.org/organization/university-of-koblenz-and-landau,1
Katherine Chastain,http://data.semanticweb.org/person/katherine-chastain,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,2b80575d883ddec4ad117fe27b0c9d5461ada915,1,Rensselaer Polytechnic Institute,Rensselaer Polytechnic Institute,http://data.semanticweb.org/organization/rensselaer-polytechnic-institute,1
Katherine Wolstencroft,http://data.semanticweb.org/person/katherine-wolstencroft,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,cdb703ede9c7f17070739befd0d3904c4ea85d26,1,University of Manchester,University of Manchester,http://data.semanticweb.org/organization/university-of-manchester,1
Kathryn Laskey,http://data.semanticweb.org/person/kathryn-laskey,http://data.semanticweb.org/conference/iswc/2013,Workshop Chair,1,0,,,,,0,George Mason University,George Mason University,http://data.semanticweb.org/organization/george-mason-university,1
Kavi Mahesh,http://data.semanticweb.org/person/kavi-mahesh,http://data.semanticweb.org/conference/iswc/2013,,0,1,http://www.kanoe.org,,,7cc023d4132fafa4ab5e155b8fb639ada62bece3,1,P.E.S. Institute of Technology,P.E.S. Institute of Technology,http://data.semanticweb.org/organization/pes-institute-of-technology,1
Kavitha Srinivas,http://data.semanticweb.org/person/kavitha-srinivas,http://data.semanticweb.org/conference/iswc/2013,Workshop Chair,1,1,,,,3524dd31de79a544b21dd104327c3c7eb9a9f139,1,IBM Research,IBM Research,http://data.semanticweb.org/organization/ibm-research,1
Keerthi Thomas,http://data.semanticweb.org/person/keerthi-thomas,http://data.semanticweb.org/conference/iswc/2013,,0,1,http://www.open.ac.uk,,,33b959413ed9e345a4deaeaa0df7e5c2fb418732,1,The Open University,The Open University,http://data.semanticweb.org/organization/the-open-university,1
Kemafor Anyanwu,http://data.semanticweb.org/person/kemafor-anyanwu,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track),1,0,,,,,0,North Carolina State University,North Carolina State University,http://data.semanticweb.org/organization/north-carolina-state-university,1
Ken Laskey,http://data.semanticweb.org/person/ken-laskey,http://data.semanticweb.org/conference/iswc/2013,Workshop Chair,1,0,,,,,0,Mitre Corporation,Mitre Corporation,http://data.semanticweb.org/organization/mitre-corporation,1
Kenny Zhu,http://data.semanticweb.org/person/kenny-zhu,http://data.semanticweb.org/conference/iswc/2013,,0,1,http://www.cs.sjtu.edu.cn/~kzhu/,,,e928f0625ebcc1e8d690f28f58042a6bb0ec89a8,1,Shanghai Jiao Tong University,Shanghai Jiao Tong University,http://data.semanticweb.org/organization/shanghai-jiao-tong-university,1
Kerry Taylor,http://data.semanticweb.org/person/kerry-taylor,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track); Workshop Chair; Session Chair; Local Chair,4,1,http://csiro.au; http://www.ict.csiro.au/staff/kerry.taylor/,,,404235450b5723d80a4a9d89df7c7166624c229a,1,CSIRO Australia,CSIRO Australia; Australian National University,http://data.semanticweb.org/organization/csiro-australia; http://data.semanticweb.org/organization/australian-national-university,2
Kevin McAuliffe,http://data.semanticweb.org/person/kevin-mcauliffe,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,992b4b6a2a12ac07f8a78690dceb21a6c2e531e4,1,IBM Research,IBM Research,http://data.semanticweb.org/organization/ibm-research,1
Kewen Wang,http://data.semanticweb.org/person/kewen-wang,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track); PC Member at ISWC2013 (Semantic Web In Use Track); PC Member at ISWC2013 (Posters and Demos),3,0,,,,,0,Griffith University,Griffith University,http://data.semanticweb.org/organization/griffith-university,1
Kieron O'Hara,http://data.semanticweb.org/person/kieron-ohara,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track),1,0,,,,,0,University of Southampton,University of Southampton,http://data.semanticweb.org/organization/university-of-southampton,1
Kingsley Idehen,http://data.semanticweb.org/person/kingsley-idehen,http://data.semanticweb.org/conference/iswc/2013,Publicity Chair,1,0,http://en.wikipedia.org/wiki/Kingsley_Uyi_Idehen,,,,0,OpenLink Software,OpenLink Software,http://data.semanticweb.org/organization/openlink-software,1
Kirk A. Ogaard,http://data.semanticweb.org/person/kirk-a-ogaard,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,,0,United States Army Research Laboratory,United States Army Research Laboratory,http://data.semanticweb.org/organization/united-states-army-research-laboratory,1
Kjetil Kjernsmo,http://data.semanticweb.org/person/kjetil-kjernsmo,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,37184373f6d39505f39c65e3e62f309d4a5630f6,1,University of Oslo,University of Oslo,http://data.semanticweb.org/organization/university-of-oslo,1
Klaus Berberich,http://data.semanticweb.org/person/klaus-berberich,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,b5e2697f7c9877ed37b9f9b32ed6b08d3a40c4ee,1,Max Planck Institute for Computer Science,Max Planck Institute for Computer Science,http://data.semanticweb.org/organization/max-planck-institute-for-computer-science,1
Knarig Arabshian,http://data.semanticweb.org/person/knarig-arabshian,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track),1,0,,,,,0,Alcatel Lucent Bell Labs,Alcatel Lucent Bell Labs,http://data.semanticweb.org/organization/alcatel-lucent-bell-labs,1
Konstantina Bereta,http://data.semanticweb.org/person/konstantina-bereta,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,6dc2e6c44ba12728237ec901f3f5190970a8dbf3,1,National and Kapodistrian University of Athens,National and Kapodistrian University of Athens,http://data.semanticweb.org/organization/national-and-kapodistrian-university-of-athens,1
Konstantinos Papangelis,http://data.semanticweb.org/person/konstantinos-papangelis,http://data.semanticweb.org/conference/iswc/2013,,0,1,http://abdn.ac.uk/~r02kp11/Site/Homepage.html,,,98feb52be4360357112729043928c6d2277b1c32,1,University of Aberdeen,University of Aberdeen,http://data.semanticweb.org/organization/university-of-aberdeen,1
Kostis Kyzirakos,http://data.semanticweb.org/person/kostis-kyzirakos,http://data.semanticweb.org/conference/iswc/2013,,0,2,http://www.di.uoa.gr/~kkyzir,,,a45138009890ce780bd31806e8888b8a2f26d1af,1,National and Kapodistrian University of Athens,National and Kapodistrian University of Athens,http://data.semanticweb.org/organization/national-and-kapodistrian-university-of-athens,1
Krishnaprasad Thirunarayan,http://data.semanticweb.org/person/krishnaprasad-thirunarayan,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track),1,0,,,,,0,Wright State University,Wright State University,http://data.semanticweb.org/organization/wright-state-university,1
Krzysztof Janowicz,http://data.semanticweb.org/person/krzysztof-janowicz,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Semantic Web In Use Track); Proceedings Chair; Session Chair; PC Member at ISWC2013 (Research Track),4,2,http://geog.ucsb.edu/~jano/,,,a09448c2b7c9d3d4d56b2a11c7dee3a2aee7c289,1,"University of California, Santa Barbara","University of California, Santa Barbara",http://data.semanticweb.org/organization/university-of-california-santa-barbara,1
Kunal Sengupta,http://data.semanticweb.org/person/kunal-sengupta,http://data.semanticweb.org/conference/iswc/2013,,0,4,http://knoesis.wright.edu/researchers/kunal/,,,c8f4c0d4ae0a9e2584fa542b99feaa20eed99f29; 6d12565dc6da5a07d44bf05bc0023a604ccc5a6d,2,Wright State University,Wright State University,http://data.semanticweb.org/organization/wright-state-university,1
Kyong-Ho Lee,http://data.semanticweb.org/person/kyong-ho-lee,http://data.semanticweb.org/conference/iswc/2013,,0,1,http://icl.yonsei.ac.kr/,,,1fb0bc159530c38de666dc8b68f88e124e1f2a30,1,Yonsei University,Yonsei University,http://data.semanticweb.org/organization/yonsei-university,1
Lalana Kagal,http://data.semanticweb.org/person/lalana-kagal,http://data.semanticweb.org/conference/iswc/2013,Program Chair,1,0,http://csail.mit.edu/~lkagal/,,,,0,Massachusetts Institute of Technology,Massachusetts Institute of Technology,http://data.semanticweb.org/organization/massachusetts-institute-of-technology,1
Laura Hollink,http://data.semanticweb.org/person/laura-hollink,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track); Workshop Chair,2,0,,,,,0,Vrije Universiteit Amsterdam,Vrije Universiteit Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam,1
Laurens De Vocht,http://data.semanticweb.org/person/laurens-de-vocht,http://data.semanticweb.org/conference/iswc/2013,,0,1,http://laurensgoessemantic.wordpress.com,,,dd9795b45b273afe8ee3edfb66a6e4e8f6f677f9,1,Ghent University,Ghent University,http://data.semanticweb.org/organization/ghent-university,1
Laurent Lefort,http://data.semanticweb.org/person/laurent-lefort,http://data.semanticweb.org/conference/iswc/2013,Workshop Chair,1,1,http://csiro.au,,,32e377e401d35473ce349f7f0970cdb7b2dacdee,1,CSIRO Australia,CSIRO Australia,http://data.semanticweb.org/organization/csiro-australia,1
Laurent Pierre,http://data.semanticweb.org/person/laurent-pierre,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,9c6a3e8bf33ffb595d60683c2f10d71583cb593e,1,Électricité de France,Électricité de France,http://data.semanticweb.org/organization/electricite-de-france,1
Lee Harland,http://data.semanticweb.org/person/lee-harland,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,2d7b8a8e4b9b198f6a295a027f714536c69435ef,1,Connected Discovery,Connected Discovery,http://data.semanticweb.org/organization/connected-discovery,1
Leigh Dodds,http://data.semanticweb.org/person/leigh-dodds,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Semantic Web In Use Track),1,0,,,,,0,Freelance Technologist,Freelance Technologist,http://data.semanticweb.org/organization/freelance-technologist,1
Lexing Xie,http://data.semanticweb.org/person/lexing-xie,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,cdaea6d4dff62443bcc7337dc2e4226bd6eaa398,1,Australian National University,Australian National University,http://data.semanticweb.org/organization/australian-national-university,1
Li Ding,http://data.semanticweb.org/person/li-ding,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track); Metadata Chair,2,0,http://liding.org/,,,,0,Memect,Memect,http://data.semanticweb.org/organization/memect,1
Lianli Gao,http://data.semanticweb.org/person/lianli-gao,http://data.semanticweb.org/conference/iswc/2013,Workshop Chair,1,0,,,,,0,University of Queensland,University of Queensland,http://data.semanticweb.org/organization/university-of-queensland,1
Liliana Cabral,http://data.semanticweb.org/person/liliana-cabral,http://data.semanticweb.org/conference/iswc/2013,Tutorial Organizer,1,0,,,,,0,"KMi, The Open University","KMi, The Open University",http://data.semanticweb.org/organization/kmi-the-open-university,1
Line C. Pouchard,http://data.semanticweb.org/person/line-c-pouchard,http://data.semanticweb.org/conference/iswc/2013,Workshop Chair,1,0,,,,,0,Oak Ridge National Laboratory,Oak Ridge National Laboratory,http://data.semanticweb.org/organization/oak-ridge-national-laboratory,1
Lise Getoor,http://data.semanticweb.org/person/lise-getoor,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,a99eb4a4efc181fdeb7576c2202d0cfe4c0154fc,1,"University of Maryland, College Park","University of Maryland, College Park",http://data.semanticweb.org/organization/university-of-maryland-college-park,1
Lora Aroyo,http://data.semanticweb.org/person/lora-aroyo,http://data.semanticweb.org/conference/iswc/2013,Workshop Chair; Doctoral Consortium Chair; Session Chair; Senior PC Member at ISWC2013 (Research Track),4,0,http://www.cs.vu.nl/~laroyo/,,,,0,Vrije Universiteit Amsterdam,Vrije Universiteit Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam,1
Lorenz Bühmann,http://data.semanticweb.org/person/lorenz-buehmann,http://data.semanticweb.org/conference/iswc/2013,,0,2,,,,6ee6fbd8b4b0d98ca0f572ec43bfee4b3e699f9c,1,Leipzig University,Leipzig University,http://data.semanticweb.org/organization/leipzig-university,1
Lorenz Fischer,http://data.semanticweb.org/person/lorenz-fischer,http://data.semanticweb.org/conference/iswc/2013,,0,2,http://www.ifi.uzh.ch/ddis/people/lfischer.html,,,0471e838fcc1f34c6ab480ae5bf0f5669ea2fec3,1,University of Zurich,University of Zurich,http://data.semanticweb.org/organization/university-of-zurich,1
Luc Moreau,http://data.semanticweb.org/person/luc-moreau,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track),1,0,,,,,0,University of Southampton,University of Southampton,http://data.semanticweb.org/organization/university-of-southampton,1
Luca Costabello,http://data.semanticweb.org/person/luca-costabello,http://data.semanticweb.org/conference/iswc/2013,,0,1,http://www-sop.inria.fr/members/Luca.Costabello/,,,2a8ce9a87fb5a19cf4a86a84b7fab221e4e4b2b2,1,INRIA,INRIA,http://data.semanticweb.org/organization/inria,1
Luca Foschini,http://data.semanticweb.org/person/luca-foschini,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,fe6cf07e71d492e282fc70604c7c6a9821b10216,1,University of Bologna,University of Bologna,http://data.semanticweb.org/organization/university-of-bologna,1
Luciano Serafini,http://data.semanticweb.org/person/luciano-serafini,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track),1,2,http://www.fbk.eu,,,7fea00a39da1a3986831556109303fc904b9f935,1,Fondazione Bruno Kessler,Fondazione Bruno Kessler,http://data.semanticweb.org/organization/fondazione-bruno-kessler,1
Luigi Sauro,http://data.semanticweb.org/person/luigi-sauro,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,0f07e2976fe6dfef5dc5cc9693549021b54f6e76,1,University of Naples Federico II,University of Naples Federico II,http://data.semanticweb.org/organization/university-of-naples-federico-ii,1
Luiz André P. Paes Leme,http://data.semanticweb.org/person/luiz-andre-p-paes-leme,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,c61e7c944f2fc1586ba1acf727471b1c9435b1d2,1,Fluminense Federal University,Fluminense Federal University,http://data.semanticweb.org/organization/fluminense-federal-university,1
Luke Mondor,http://data.semanticweb.org/person/luke-mondor,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,c74844a5d84888c3ca6cb1106af1ec2903292bfe,1,McGill University,McGill University,http://data.semanticweb.org/organization/mcgill-university,1
Lynda Hardman,http://data.semanticweb.org/person/lynda-hardman,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track),1,0,,,,,0,CWI Amsterdam,CWI Amsterdam,http://data.semanticweb.org/organization/cwi-amsterdam,1
Lyndon Nixon,http://data.semanticweb.org/person/lyndon-nixon,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Semantic Web In Use Track),1,0,,,,,0,STI International,STI International,http://data.semanticweb.org/organization/sti-international,1
M. Mustafa Rafique,http://data.semanticweb.org/person/m-mustafa-rafique,http://data.semanticweb.org/conference/iswc/2013,,0,1,http://researcher.watson.ibm.com/researcher/view.php?person=ie-mustafa.rafique,,,872b93c8f5394de8ef3b1f1faa1b9b747c39662c,1,IBM Research,IBM Research,http://data.semanticweb.org/organization/ibm-research,1
Maarten Wijnants,http://data.semanticweb.org/person/maarten-wijnants,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,4c48d52a475f559b7d8c502c135a60d7e49a4316,1,University of Hasselt,University of Hasselt,http://data.semanticweb.org/organization/university-of-hasselt,1
Magnus Knuth,http://data.semanticweb.org/person/magnus-knuth,http://data.semanticweb.org/conference/iswc/2013,Workshop Chair,1,0,,,,,0,Hasso Plattner Institute,Hasso Plattner Institute,http://data.semanticweb.org/organization/hasso-plattner-institute,1
Manfred Hauswirth,http://data.semanticweb.org/person/manfred-hauswirth,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track); Senior PC Member at ISWC2013 (Evaluation Track); Workshop Chair,3,2,,,,ddb493a8a7c94cb9fc0c6e8d108ce0f62fee6f06,1,"DERI, Galway","DERI, Galway",http://data.semanticweb.org/organization/deri-galway,1
Manolis Koubarakis,http://data.semanticweb.org/person/manolis-koubarakis,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track); PC Member at ISWC2013 (Evaluation Track),2,2,http://www.di.uoa.gr/~koubarak,,,92ea611cf55f95a0ffd94eca818bb9d8a3f9a735,1,National and Kapodistrian University of Athens,National and Kapodistrian University of Athens,http://data.semanticweb.org/organization/national-and-kapodistrian-university-of-athens,1
Manos Karpathiotakis,http://data.semanticweb.org/person/manos-karpathiotakis,http://data.semanticweb.org/conference/iswc/2013,,0,1,http://people.epfl.ch/manos.karpathiotakis,,,789ce1bf376c1f816664b3d77f81d73eea21a618,1,EPFL,EPFL,http://data.semanticweb.org/organization/epfl,1
Manuel Atencia,http://data.semanticweb.org/person/manuel-atencia,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track),1,0,,,,,0,University of Grenoble,University of Grenoble; INRIA,http://data.semanticweb.org/organization/university-of-grenoble; http://data.semanticweb.org/organization/inria,2
Manuel Salvadores,http://data.semanticweb.org/person/manuel-salvadores,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track); PC Member at ISWC2013 (Semantic Web In Use Track),2,0,,,,,0,Stanford University,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Marat Charlaganov,http://data.semanticweb.org/person/marat-charlaganov,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,60374cc25405f74b986d94b2a003764f65bbcd72,1,Royal Dutch Academy of Sciences,Royal Dutch Academy of Sciences,http://data.semanticweb.org/organization/royal-dutch-academy-of-sciences,1
Marc Schaaf,http://data.semanticweb.org/person/marc-schaaf,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Semantic Web In Use Track),1,0,,,,,0,University of Applied Sciences and Arts Western Switzerland,University of Applied Sciences and Arts Western Switzerland,http://data.semanticweb.org/organization/university-of-applied-sciences-and-arts-western-switzerland,1
Marcin Wylot,http://data.semanticweb.org/person/marcin-wylot,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,6ce7f01f8f5c35e75b7868ba851b5092d2896b50,1,University of Fribourg,University of Fribourg,http://data.semanticweb.org/organization/university-of-fribourg,1
Marco Antonio Casanova,http://data.semanticweb.org/person/marco-antonio-casanova,http://data.semanticweb.org/conference/iswc/2013,,0,3,http://www.inf.puc-rio.br/casanova,,,9276cf3412de9c333bd6357ba277841df8d03c67,1,Pontifical Catholic University of Rio de Janeiro,Pontifical Catholic University of Rio de Janeiro,http://data.semanticweb.org/organization/pontifical-catholic-university-of-rio-de-janeiro,1
Marco Balduini,http://data.semanticweb.org/person/marco-balduini,http://data.semanticweb.org/conference/iswc/2013,,0,3,,,,cfab487eaef36c19086e0179c2fe26284f2d913a; 1ddf92412fb64e39b877b6d8429552e62009f8cc,2,Politecnico di Milano,Politecnico di Milano,http://data.semanticweb.org/organization/politecnico-di-milano,1
Marco Console,http://data.semanticweb.org/person/marco-console,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,1af9f1873abe4815d7a221e6fad909058b08cc91,1,Sapienza University of Rome,Sapienza University of Rome,http://data.semanticweb.org/organization/sapienza-university-of-rome,1
Marco Luca Sbodio,http://data.semanticweb.org/person/marco-luca-sbodio,http://data.semanticweb.org/conference/iswc/2013,,0,1,http://researcher.watson.ibm.com/researcher/view.php?person=ie-marco.sbodio,,,577eb4f75845c4576b906544c29f5b4a729fb465,1,IBM Research,IBM Research,http://data.semanticweb.org/organization/ibm-research,1
Marco Neumann,http://data.semanticweb.org/person/marco-neumann,http://data.semanticweb.org/conference/iswc/2013,Workshop Chair,1,0,,,,,0,KONA LLC,KONA LLC,http://data.semanticweb.org/organization/kona-llc,1
Marco Rospocher,http://data.semanticweb.org/person/marco-rospocher,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Semantic Web In Use Track),1,0,,,,,0,Fondazione Bruno Kessler,Fondazione Bruno Kessler,http://data.semanticweb.org/organization/fondazione-bruno-kessler,1
Marco Ruzzi,http://data.semanticweb.org/person/marco-ruzzi,http://data.semanticweb.org/conference/iswc/2013,,0,1,http://www.dis.uniroma1.it/~ruzzi/,,,78157ae6c233202f8c1bf40809b6843c3f6af793,1,Sapienza University of Rome,Sapienza University of Rome,http://data.semanticweb.org/organization/sapienza-university-of-rome,1
Margaret-Anne Storey,http://data.semanticweb.org/person/margaret-anne-storey,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,9bf1dba1dec3467c029a1decb95ddda8a88d6103,1,University of Victoria,University of Victoria,http://data.semanticweb.org/organization/university-of-victoria,1
Mari Carmen Suárez-Figueroa,http://data.semanticweb.org/person/mari-carmen-suarez-figueroa,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Posters and Demos),1,0,,,,,0,Technical University of Madrid,Technical University of Madrid,http://data.semanticweb.org/organization/technical-university-of-madrid,1
Maria Esther Vidal,http://data.semanticweb.org/person/maria-esther-vidal,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track); PC Member at ISWC2013 (Posters and Demos); PC Member at ISWC2013 (Evaluation Track),3,2,http://www.ldc.usb.ve/~mvidal,,,6c9651932804d271e53f279c99d7cd1d1d429c0a,1,Simón Bolívar University,Simón Bolívar University,http://data.semanticweb.org/organization/simon-bolivar-university,1
Mariano Rodriguez-Muro,http://data.semanticweb.org/person/mariano-rodriguez-muro,http://data.semanticweb.org/conference/iswc/2013,,0,2,http://www.inf.unibz.it/~rodriguez/,,,9834233dbc9d00654ac36e085f897a38c1a88df3,1,Free University of Bozen-Bolzano,Free University of Bozen-Bolzano,http://data.semanticweb.org/organization/free-university-of-bozen-bolzano,1
Maribel Acosta,http://data.semanticweb.org/person/maribel-acosta,http://data.semanticweb.org/conference/iswc/2013,Workshop Chair; Tutorial Organizer,2,1,,,,,0,Karlsruhe Institute of Technology,Karlsruhe Institute of Technology,http://data.semanticweb.org/organization/karlsruhe-institute-of-technology,1
Marie-Aude Aufaure,http://data.semanticweb.org/person/marie-aude-aufaure,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Posters and Demos),1,0,,,,,0,École Centrale Paris,École Centrale Paris,http://data.semanticweb.org/organization/ecole-centrale-paris,1
Marieke Van Erp,http://data.semanticweb.org/person/marieke-van-erp,http://data.semanticweb.org/conference/iswc/2013,Workshop Chair,1,1,http://www.mariekevanerp.com,,,44f447544cd755d83c1e50e4e92c09d015c240eb,1,Vrije Universiteit Amsterdam,Vrije Universiteit Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam,1
Mark Gahegan,http://data.semanticweb.org/person/mark-gahegan,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track),1,1,,,,,0,University of Auckland,University of Auckland,http://data.semanticweb.org/organization/university-of-auckland,1
Mark Molloy,http://data.semanticweb.org/person/mark-molloy,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,91a7155a3c4101746815f51ea5f30dd1fc2e6fde,1,Australian Proteome Analysis Facility,Australian Proteome Analysis Facility,http://data.semanticweb.org/organization/australian-proteome-analysis-facility,1
Mark Musen,http://data.semanticweb.org/person/mark-musen,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track),1,3,,,,60602b405f9d456ffc0e30d22d535100159b7874,1,Stanford University,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Mark Sandler,http://data.semanticweb.org/person/mark-sandler,http://data.semanticweb.org/conference/iswc/2013,Workshop Chair,1,0,,,,,0,"Queen Mary, University of London","Queen Mary, University of London",http://data.semanticweb.org/organization/queen-mary-university-of-london,1
Marko Grobelnik,http://data.semanticweb.org/person/marko-grobelnik,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track); Tutorial Organizer; Session Chair,3,0,,,,,0,Jožef Stefan Institute,Jožef Stefan Institute,http://data.semanticweb.org/organization/jozef-stefan-institute,1
Markus Krötzsch,http://data.semanticweb.org/person/markus-kroetzsch,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track); Workshop Chair,2,0,,,,,0,University of Oxford,University of Oxford,http://data.semanticweb.org/organization/university-of-oxford,1
Markus Strohmaier,http://data.semanticweb.org/person/markus-strohmaier,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track),1,0,,,,,0,University of Graz,University of Graz,http://data.semanticweb.org/organization/university-of-graz,1
Marta Sabou,http://data.semanticweb.org/person/marta-sabou,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track); PC Member at ISWC2013 (Semantic Web In Use Track); PC Member at ISWC2013 (Posters and Demos); PC Member at ISWC2013 (Evaluation Track); Workshops and Tutorials Chair,5,0,http://www.modul.ac.at/Sabou,,,,0,MODUL University Vienna,MODUL University Vienna,http://data.semanticweb.org/organization/modul-university-vienna,1
