name,uri,conf_uri,roles,cnt_paper,homepage,bio,depiction,mbox_sha1sum,cnt_mbox,organization,organization_uri,cnt_org
Ganesh Gajre,http://data.semanticweb.org/person/ganesh-gajre,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"Gnowledge Lab, Homi Bhabha Centre, Tata Institute of Fundamental Research",http://data.semanticweb.org/organization/homi-bhabha-centre-for-science-education,1
Gang Hu,http://data.semanticweb.org/person/gang-hu,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"IBM China Research Laboratory,Beijing China;IBM China Research Laboratory;ibm china research lab",http://data.semanticweb.org/organization/ibm-china-research-laboratory,1
Gem Stapleton,http://data.semanticweb.org/person/gem-stapleton,http://data.semanticweb.org/conference/iswc/2009,,1,,,,2ffe006a99d1aca6904cb094c26aa1eab609d12b,1,University of Brighton,http://data.semanticweb.org/organization/university-of-brighton,1
Georgi Kobilarov,http://data.semanticweb.org/person/georgi-kobilarov,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Freie Universität Berlin,http://data.semanticweb.org/organization/freie-universitaet-berlin,1
Gerben de Vries,http://data.semanticweb.org/person/gerben-de-vries,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"ISLA, University of Amsterdam;University of Amsterdam",http://data.semanticweb.org/organization/universiteit-van-amsterdam,1
Gerd Groener,http://data.semanticweb.org/person/gerd-groener,http://data.semanticweb.org/conference/iswc/2009,,1,,,,0b39da82cd110b143beb5837931d01f0bdf4c60c,1,Universität Koblenz-Landau;University of Koblenz-Landau,http://data.semanticweb.org/organization/university-of-koblenz-landau,1
Gianluca Correndo,http://data.semanticweb.org/person/gianluca-correndo,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"University of Southampton;School of Electronic and Computer Science, University of Southampton, U.K.;ECS, University of Southampton",http://data.semanticweb.org/organization/university-of-southampton,1
Gideon Zenz,http://data.semanticweb.org/person/gideon-zenz,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"L3S Research Center;L3S Research Center, Germany",http://data.semanticweb.org/organization/l3s-research-center,1
Gihyun Gong,http://data.semanticweb.org/person/gihyun-gong,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Seoul National University,http://data.semanticweb.org/organization/seoul-national-university,1
Giorgos Flouris,http://data.semanticweb.org/person/giorgos-flouris,http://data.semanticweb.org/conference/iswc/2009,,2,,,,dc808b065733afaf3aa11d334f478b26f7ef527d,1,"Institute of Computer Science (ICS), FORTH",http://data.semanticweb.org/organization/forth-ics,1
Giovambattista Ianni,http://data.semanticweb.org/person/giovambattista-ianni,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"University of Calabria, Italy;University of Calabria",http://data.semanticweb.org/organization/university-of-calabria,1
Goeffrey Squire,http://data.semanticweb.org/person/goeffrey-squire,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"CSIRO ICT Centre, Australia",http://data.semanticweb.org/organization/csiro-australia,1
Grigoris Antoniou,http://data.semanticweb.org/person/grigoris-antoniou,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,University of Crete,http://data.semanticweb.org/organization/university-of-crete,1
Grit Denker,http://data.semanticweb.org/person/grit-denker,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,SRI International,http://data.semanticweb.org/organization/sri-international,1
Guilin Qi,http://data.semanticweb.org/person/guilin-qi,http://data.semanticweb.org/conference/iswc/2009,,4,,,,7618a76dbd015fd744d2a2d5ef46642e65764490,1,"AIFB, University Karlsruhe School of Computer Science and Engineering, Southeast University;AIFB, University Karlsruhe;Universtität Karlsruhe;Universität Karlsruhe;University of Karlsruhe;University of Karlsruhe Southeast University",http://data.semanticweb.org/organization/institut-aifb-universitaet-karlsruhe;http://data.semanticweb.org/organization/universitaet-karlsruhe;http://data.semanticweb.org/organization/university-of-karlsruhe-southeast-university,3
Guillaume Ereteo,http://data.semanticweb.org/person/guillaume-ereteo,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,orange labs,http://data.semanticweb.org/organization/orange-labs,1
Guo Tong Xie,http://data.semanticweb.org/person/guotong-xie,http://data.semanticweb.org/conference/iswc/2009,,3,,,,,0,"IBM China Research Laboratory,Beijing China;IBM China Research Laboratory;ibm china research lab",http://data.semanticweb.org/organization/ibm-china-research-laboratory,1
Guotong Xie,http://data.semanticweb.org/person/guotong-xie,http://data.semanticweb.org/conference/iswc/2009,,3,,,,,0,"IBM China Research Laboratory,Beijing China;IBM China Research Laboratory;ibm china research lab",http://data.semanticweb.org/organization/ibm-china-research-laboratory,1
Guus Schreiber,http://data.semanticweb.org/person/guus-schreiber,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Vrije Universiteit Amsterdam;VU University Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam-the-netherlands,1
Hai Feng Liu,http://data.semanticweb.org/person/hai-feng-liu,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"IBM China Research Laboratory,Beijing China;IBM China Research Laboratory;ibm china research lab",http://data.semanticweb.org/organization/ibm-china-research-laboratory,1
Han Yu Li,http://data.semanticweb.org/person/han-yu-li,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"IBM China Research Laboratory,Beijing China;IBM China Research Laboratory;ibm china research lab",http://data.semanticweb.org/organization/ibm-china-research-laboratory,1
Hanmin Jung,http://data.semanticweb.org/person/hanmin-jung,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Korea Institute of Science and Technology Information,http://data.semanticweb.org/organization/korea-institute-of-science-and-technology-information,1
Hanyu Li,http://data.semanticweb.org/person/hanyu-li,http://data.semanticweb.org/conference/iswc/2009,,2,,,,,0,"IBM China Research Laboratory,Beijing China;IBM China Research Laboratory;ibm china research lab",http://data.semanticweb.org/organization/ibm-china-research-laboratory,1
Harith Alani,http://data.semanticweb.org/person/harith-alani,http://data.semanticweb.org/conference/iswc/2009,Poster and Demonstration Chair at ISWC 2009,1,http://www.ecs.soton.ac.uk/~ha,,,7c2ab565d1b14088c57954680eacbe9522329763,1,"University of Southampton;School of Electronic and Computer Science, University of Southampton, U.K.;ECS, University of Southampton",http://data.semanticweb.org/organization/university-of-southampton,1
Harold R. Solbrig,http://data.semanticweb.org/person/harold-r-solbrig,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"Mayo Clinic, Division of Biomedical Statistics and Informatics",http://data.semanticweb.org/organization/mayo-clinic-division-of-biomedical-statistics,1
Héctor Pérez-Urbina,http://data.semanticweb.org/person/hector-perez-urbina,http://data.semanticweb.org/conference/iswc/2009,,1,,,,9eea7cd12ff082cbaacd63de008b470c38d92cd7,1,University of Oxford,http://data.semanticweb.org/organization/university-of-oxford,1
Heiko Paulheim,http://data.semanticweb.org/person/heiko-paulheim,http://data.semanticweb.org/conference/iswc/2009,,1,,,,f3342e01711dd85fda53bc883b54a3fa465b0fd2,1,"SAP Research;SAP AG, Research",http://data.semanticweb.org/organization/sap-research,1
Hendrike Peetz,http://data.semanticweb.org/person/hendrike-peetz,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"ISLA, University of Amsterdam;University of Amsterdam",http://data.semanticweb.org/organization/universiteit-van-amsterdam,1
Hiroko Kou,http://data.semanticweb.org/person/hiroko-kou,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"ISIR, Osaka University",http://data.semanticweb.org/organization/osaka-university-japan,1
Hugh Glaser,http://data.semanticweb.org/person/hugh-glaser,http://data.semanticweb.org/conference/iswc/2009,,2,,,,623018b35a1850179ed2903e332d96978eeb1d4f,1,"University of Southampton;School of Electronic and Computer Science, University of Southampton, U.K.;ECS, University of Southampton",http://data.semanticweb.org/organization/university-of-southampton,1
Hugo Zaragoza,http://data.semanticweb.org/person/hugo-zaragoza,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Yahoo! Research;Yahoo Research,http://data.semanticweb.org/organization/yahoo-research,1
Ian Horrocks,http://data.semanticweb.org/person/ian-horrocks,http://data.semanticweb.org/conference/iswc/2009,,2,,,,,0,University of Oxford;Oxford University Computing Laboratory,http://data.semanticweb.org/organization/university-of-oxford;http://data.semanticweb.org/organization/oxford-university-computing-laboratory,2
Ian Millard,http://data.semanticweb.org/person/ian-millard,http://data.semanticweb.org/conference/iswc/2009,,2,,,,,0,"University of Southampton;School of Electronic and Computer Science, University of Southampton, U.K.;ECS, University of Southampton",http://data.semanticweb.org/organization/university-of-southampton,1
Ian Oliver,http://data.semanticweb.org/person/ian-oliver,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Nokia Researcg,http://data.semanticweb.org/organization/nokia-research-center,1
Ignazio Palmisano,http://data.semanticweb.org/person/ignazio-palmisano,http://data.semanticweb.org/conference/iswc/2009,,1,,,,72a0c52f7aa5355c1b6e92e9e93e684e87e12b7e,1,University of Liverpool,http://data.semanticweb.org/organization/university-of-liverpool,1
Irene Celino,http://data.semanticweb.org/person/irene-celino,http://data.semanticweb.org/conference/iswc/2009,,1,,,,a62cfa4877ae7d8b225f36c1afeeeec08a5316ae,1,CEFRIEL - ICT Institute Politecnico di Milano,http://data.semanticweb.org/organization/cefriel,1
Irini Fundulaki,http://data.semanticweb.org/person/irini-fundulaki,http://data.semanticweb.org/conference/iswc/2009,,2,,,,,0,"Institute of Computer Science (ICS), FORTH",http://data.semanticweb.org/organization/forth-ics,1
Isabel Cruz,http://data.semanticweb.org/person/isabel-cruz,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,University of Illinois at Chicago UIC,http://data.semanticweb.org/organization/university-of-illinois-at-chicago,1
Ivan Johgi,http://data.semanticweb.org/person/ivan-johgi,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"ISLA, University of Amsterdam;University of Amsterdam",http://data.semanticweb.org/organization/universiteit-van-amsterdam,1
Jacopo Urbani,http://data.semanticweb.org/person/jacopo-urbani,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Vrije Universiteit Amsterdam;VU University Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam-the-netherlands,1
James Dobree,http://data.semanticweb.org/person/james-dobree,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Semantric Ltd.,http://data.semanticweb.org/organization/semantric,1
James Hendler,http://data.semanticweb.org/person/james-hendler,http://data.semanticweb.org/conference/iswc/2009,,2,,,,,0,Rensselaer Polytechnic Institute;RPI,http://data.semanticweb.org/organization/rensselaer-polytechnic-institute,1
Jim Hendler,http://data.semanticweb.org/person/james-hendler,http://data.semanticweb.org/conference/iswc/2009,,2,,,,,0,Rensselaer Polytechnic Institute;RPI,http://data.semanticweb.org/organization/rensselaer-polytechnic-institute,1
Jan Pieper,http://data.semanticweb.org/person/jan-pieper,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,IBM Almaden Research Center,http://data.semanticweb.org/organization/ibm-almaden-research-center,1
Jasper Tredgold,http://data.semanticweb.org/person/jasper-tredgold,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,University of Bristol,http://data.semanticweb.org/organization/bristol-university,1
Jeff Heflin,http://data.semanticweb.org/person/jeff-heflin,http://data.semanticweb.org/conference/iswc/2009,Workshop Chair at ISWC 2009,1,http://www.cse.lehigh.edu/~heflin/,,,,0,Lehigh University,http://data.semanticweb.org/organization/lehigh-university,1
Jeff Z. Pan,http://data.semanticweb.org/person/jeff-z-pan,http://data.semanticweb.org/conference/iswc/2009,,3,,,,,0,"University of Aberdeen;Department of Computing Science, The University of Aberdeen",http://data.semanticweb.org/organization/university-of-aberdeen,1
Jelena Jovanovic,http://data.semanticweb.org/person/jelena-jovanovic,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"FON-School of Business Administration, Belgrade, Serbia",http://data.semanticweb.org/organization/university-of-belgrade,1
Jemma Wu,http://data.semanticweb.org/person/jemma-wu,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"CSIRO ICT Centre, Australia",http://data.semanticweb.org/organization/csiro-australia,1
Jennifer Golbeck,http://data.semanticweb.org/person/jennifer-golbeck,http://data.semanticweb.org/conference/iswc/2009,Tutorial Chair at ISWC 2009,1,http://www.cs.umd.edu/~golbeck/,,,007da7d143698299a48e0e578011ec5404ffd5f1,1,"University of Maryland;University of Maryland, USA;University of Maryland, Baltimore County;University of Maryland, College Park;University of Maryland, Baltimore County, USA",http://data.semanticweb.org/organization/university-of-maryland,1
Jens Lehmann,http://data.semanticweb.org/person/jens-lehmann,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Universität Leipzig,http://data.semanticweb.org/organization/universitaet-leipzig,1
Jesse Weaver,http://data.semanticweb.org/person/jesse-weaver,http://data.semanticweb.org/conference/iswc/2009,,1,,,,2cfc52eeec64d31ef5affc87402c6c7188ed4a7c,1,Rensselaer Polytechnic Institute;RPI,http://data.semanticweb.org/organization/rensselaer-polytechnic-institute,1
Jianfeng Du,http://data.semanticweb.org/person/jianfeng-du,http://data.semanticweb.org/conference/iswc/2009,,2,,,,4c5db8fb4f40fb2e1282b040f72f0f8cbac8a47e,1,"Institute of Business Intelligence & Knowledge Discovery, Guangdong University of Foreign Studies State Key Laboratory of Computer Science, Institute of Software, Chinese Academy of Sciences",http://data.semanticweb.org/organization/institute-of-business-intelligence-knowledge-disco,1
Jiao Tao,http://data.semanticweb.org/person/jiao-tao,http://data.semanticweb.org/conference/iswc/2009,,1,,,,47b232e485805df0e86a6d284279494c7eaa7f1e,1,Rensselaer Polytechnic Institute;RPI,http://data.semanticweb.org/organization/rensselaer-polytechnic-institute,1
Jie Tang,http://data.semanticweb.org/person/jie-tang,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"Department of Computer Science and Technology, Tsinghua University, Beijing, China",http://data.semanticweb.org/organization/tsinghua-university,1
Jing Mei,http://data.semanticweb.org/person/jing-mei,http://data.semanticweb.org/conference/iswc/2009,,2,,,,,0,"IBM China Research Laboratory,Beijing China;IBM China Research Laboratory;ibm china research lab",http://data.semanticweb.org/organization/ibm-china-research-laboratory,1
Joel Sachs,http://data.semanticweb.org/person/joel-sachs,http://data.semanticweb.org/conference/iswc/2009,ISWC2009 Panel Chair;Fellowship Chair at ISWC 2009,0,http://ebiquity.umbc.edu/person/html/Joel/Sachs/,,,,0,"University of Maryland;University of Maryland, USA;University of Maryland, Baltimore County;University of Maryland, College Park;University of Maryland, Baltimore County, USA",http://data.semanticweb.org/organization/university-of-maryland,1
Johan Stapel,http://data.semanticweb.org/person/johan-stapel,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"Koninklijke Bibliotheek, den Haag",http://data.semanticweb.org/organization/koninklijke-bibliotheek-den-haag,1
Johann-Christoph Freytag,http://data.semanticweb.org/person/johann-christoph-freytag,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Humboldt-Universität zu Berlin;Humboldt-Universitaet zu Berlin,http://data.semanticweb.org/organization/humboldt-universitaet-zu-berlin,1
John G. Breslin,http://data.semanticweb.org/person/john-breslin,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"DERI Galway, National University of Ireland, Galway;Digital Enterprise Research Institute, NUI Galway;School of Engineering and Informatics and DERI, National University of Ireland, Galway;Digital Enterprise Research Institute, National University of Ireland Galway;DERI, NUI Galway, Ireland;Digital Enterprise Research Institute;Digital Enterprise Research Institute, National University of Ireland, Galway, Ireland;National University of Ireland, Galway;Digital Enterprise Research Institute, National University of Ireland, Galway;DERI, National University of Ireland, Galway",http://data.semanticweb.org/organization/deri-nui-galway,1
John Callahan,http://data.semanticweb.org/person/john-callahan,http://data.semanticweb.org/conference/iswc/2009,Industry Track Chair at ISWC 2009,0,,,,3bc25722cfdc422b549ce5d401074e189b7253cf,1,Johns Hopkins University,http://data.semanticweb.org/organization/johns-hopkins-university,1
John Colton,http://data.semanticweb.org/person/john-colton,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"CSIRO ICT Centre, Australia",http://data.semanticweb.org/organization/csiro-australia,1
John Darlington,http://data.semanticweb.org/person/john-darlington,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"University of Southampton;School of Electronic and Computer Science, University of Southampton, U.K.;ECS, University of Southampton",http://data.semanticweb.org/organization/university-of-southampton,1
John Domingue,http://data.semanticweb.org/person/john-domingue,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"Open University;Knowledge Media Institute (KMI), The Open University",http://data.semanticweb.org/organization/kmi-the-open-university-uk,1
John Howse,http://data.semanticweb.org/person/john-howse,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,University of Brighton,http://data.semanticweb.org/organization/university-of-brighton,1
Jon Phipps,http://data.semanticweb.org/person/jon-phipps,http://data.semanticweb.org/conference/iswc/2009,,1,,,,94c14a8cf935cff461bab0bcee792a8771384de9,1,Metadata Management Associates,http://data.semanticweb.org/organization/metadata-management-associates,1
Jose Iria,http://data.semanticweb.org/person/jose-iria,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,University of Sheffield,http://data.semanticweb.org/organization/university-of-sheffield-uk,1
Jose Alferes,http://data.semanticweb.org/person/jose-julio-alferes,http://data.semanticweb.org/conference/iswc/2009,,1,,,,90006b80834d12ce5b86b77881da8faaf5ce235e,1,CENTRIA,http://data.semanticweb.org/organization/centria-universidade-nova-de-lisboa,1
Jose Luis Ambite,http://data.semanticweb.org/person/jose-luis-ambite,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,University of Southern California,http://data.semanticweb.org/organization/university-of-southern-california,1
Juan Sequeda,http://data.semanticweb.org/person/juan-f-sequeda,http://data.semanticweb.org/conference/iswc/2009,,1,,,,e36a6c5f10bf558670ec81424012f651b25e23a4,1,University of Texas at Austin,http://data.semanticweb.org/organization/university-of-texas-at-austin,1
Juanzi Li,http://data.semanticweb.org/person/juanzi-li,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"Department of Computer Science and Technology, Tsinghua University, Beijing, China",http://data.semanticweb.org/organization/tsinghua-university,1
Juergen Umbrich,http://data.semanticweb.org/person/juergen-umbrich,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"DERI Galway, National University of Ireland, Galway;Digital Enterprise Research Institute, NUI Galway;School of Engineering and Informatics and DERI, National University of Ireland, Galway;Digital Enterprise Research Institute, National University of Ireland Galway;DERI, NUI Galway, Ireland;Digital Enterprise Research Institute;Digital Enterprise Research Institute, National University of Ireland, Galway, Ireland;National University of Ireland, Galway;Digital Enterprise Research Institute, National University of Ireland, Galway;DERI, National University of Ireland, Galway",http://data.semanticweb.org/organization/deri-nui-galway,1
Julia Kalloz,http://data.semanticweb.org/person/julia-kalloz,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,LMI,http://data.semanticweb.org/organization/lmi,1
Julian Dolby,http://data.semanticweb.org/person/julian-dolby,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,IBM Research,http://data.semanticweb.org/organization/ibm-research,1
Julius Volz,http://data.semanticweb.org/person/julius-volz,http://data.semanticweb.org/conference/iswc/2009,,1,,,,14983094b9b7e293a7a41d47df6d0f7e897bbb71,1,Chemnitz University of Technology,http://data.semanticweb.org/organization/chemnitz-university-of-technology,1
Jun Ma,http://data.semanticweb.org/person/jun-ma,http://data.semanticweb.org/conference/iswc/2009,,2,,,,,0,FZI Forschungszentrum Informatik;FZI Research Center for Information Technology,http://data.semanticweb.org/organization/fzi-forschungszentrum-informatik,1
Jyotishman Pathak,http://data.semanticweb.org/person/jyotishman-pathak,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"Mayo Clinic, Division of Biomedical Statistics and Informatics",http://data.semanticweb.org/organization/mayo-clinic-division-of-biomedical-statistics,1
Kathrin Dentler,http://data.semanticweb.org/person/kathrin-dentler,http://data.semanticweb.org/conference/iswc/2009,,1,,,,239d7b70f6d4401eb09e6b7a7ddd807b7aceff3e,1,Vrije Universiteit Amsterdam;VU University Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam-the-netherlands,1
Kavitha Srinivas,http://data.semanticweb.org/person/kavitha-srinivas,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,IBM Research,http://data.semanticweb.org/organization/ibm-research,1
Kay-Uwe Schmidt,http://data.semanticweb.org/person/kay-uwe-schmidt,http://data.semanticweb.org/conference/iswc/2009,,2,,,,,0,"SAP Research;SAP AG, Research",http://data.semanticweb.org/organization/sap-research,1
Kemafor Anyanwu,http://data.semanticweb.org/person/kemafor-anyanwu,http://data.semanticweb.org/conference/iswc/2009,,1,,,,8caa6f23c7e9f622ab0b047a4850f1b32a505ae0,1,North Carolina State University,http://data.semanticweb.org/organization/north-carolina-state-university,1
Ken Kaneiwa,http://data.semanticweb.org/person/ken-kaneiwa,http://data.semanticweb.org/conference/iswc/2009,,1,,,,a1692db18a730c0236ac62f9d1dc9f0efbd4c647,1,National Institute of Information and Communications Technology (NICT),http://data.semanticweb.org/organization/national-institute-of-information-and-communications-technology-japan,1
Kenneth Baclawski,http://data.semanticweb.org/person/kenneth-baclawski,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Northeastern University,http://data.semanticweb.org/organization/northeastern-university,1
Kerry Taylor,http://data.semanticweb.org/person/kerry-taylor,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"CSIRO ICT Centre, Australia",http://data.semanticweb.org/organization/csiro-australia,1
Kerstin Denecke,http://data.semanticweb.org/person/kerstin-denecke,http://data.semanticweb.org/conference/iswc/2009,,1,,,,084d28fe6678e6db899c49fe9b9b5bce1cb25fad,1,"L3S Research Center;L3S Research Center, Germany",http://data.semanticweb.org/organization/l3s-research-center,1
Kewen Wang,http://data.semanticweb.org/person/kewen-wang,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Griffith University,http://data.semanticweb.org/organization/griffith-university,1
Klaas Dellschaft,http://data.semanticweb.org/person/klaas-dellschaft,http://data.semanticweb.org/conference/iswc/2009,,2,,,,eae2717871287ee074d3e89a2ea58c2ee0026b8b,1,Universität Koblenz-Landau;University of Koblenz-Landau,http://data.semanticweb.org/organization/university-of-koblenz-landau,1
Knud Möller,http://data.semanticweb.org/person/knud-moeller,http://data.semanticweb.org/conference/iswc/2009,Metadata Chair at ISWC 2009,0,http://kantenwerk.org,,,b15d1e7efb11374644555fa9734bf75a553a362c,1,"DERI Galway, National University of Ireland, Galway;Digital Enterprise Research Institute, NUI Galway;School of Engineering and Informatics and DERI, National University of Ireland, Galway;Digital Enterprise Research Institute, National University of Ireland Galway;DERI, NUI Galway, Ireland;Digital Enterprise Research Institute;Digital Enterprise Research Institute, National University of Ireland, Galway, Ireland;National University of Ireland, Galway;Digital Enterprise Research Institute, National University of Ireland, Galway;DERI, National University of Ireland, Galway",http://data.semanticweb.org/organization/deri-nui-galway,1
Kouji Kozaki,http://data.semanticweb.org/person/kouji-kozaki,http://data.semanticweb.org/conference/iswc/2009,,1,,,,c493b1b07fa4dacfdda46edc55ebae341758972f,1,"ISIR, Osaka University",http://data.semanticweb.org/organization/osaka-university-japan,1
Krishnaprasad Thirunarayan,http://data.semanticweb.org/person/krishnaprasad-thirunarayan,http://data.semanticweb.org/conference/iswc/2009,Proceedings Chair at ISWC 2009,0,http://www.cs.wright.edu/~tkprasad,,,,0,"Wright State University;Kno.e.sis Research Center, Wright State University",http://data.semanticweb.org/organization/wright-state-university,1
Kristina Lerman,http://data.semanticweb.org/person/kristina-lerman,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,University of Southern California,http://data.semanticweb.org/organization/university-of-southern-california,1
Krisztian Balog,http://data.semanticweb.org/person/krisztian-balog,http://data.semanticweb.org/conference/iswc/2009,,1,,,,0a55725faf25cd4b1c2e912347090351c22b0a2e,1,"ISLA, University of Amsterdam;University of Amsterdam",http://data.semanticweb.org/organization/universiteit-van-amsterdam,1
Lalana Kagal,http://data.semanticweb.org/person/lalana-kagal,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Massachusetts Institute of Technology,http://data.semanticweb.org/organization/massachusetts-institute-of-technology,1
Landong Zuo,http://data.semanticweb.org/person/landong-zuo,http://data.semanticweb.org/conference/iswc/2009,,1,,,,294d7e9e8ec1c2781bd0a11abf20d2b3e00a13f6,1,"University of Southampton;School of Electronic and Computer Science, University of Southampton, U.K.;ECS, University of Southampton",http://data.semanticweb.org/organization/university-of-southampton,1
Laura Dragan,http://data.semanticweb.org/person/laura-dragan,http://data.semanticweb.org/conference/iswc/2009,,2,,,,,0,"DERI Galway, National University of Ireland, Galway;Digital Enterprise Research Institute, NUI Galway;School of Engineering and Informatics and DERI, National University of Ireland, Galway;Digital Enterprise Research Institute, National University of Ireland Galway;DERI, NUI Galway, Ireland;Digital Enterprise Research Institute;Digital Enterprise Research Institute, National University of Ireland, Galway, Ireland;National University of Ireland, Galway;Digital Enterprise Research Institute, National University of Ireland, Galway;DERI, National University of Ireland, Galway",http://data.semanticweb.org/organization/deri-nui-galway,1
Laura Hollink,http://data.semanticweb.org/person/laura-hollink,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Vrije Universiteit Amsterdam;VU University Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam-the-netherlands,1
Lee Feigenbaum,http://data.semanticweb.org/person/lee-feigenbaum,http://data.semanticweb.org/conference/iswc/2009,Semantic Web in Use Chair at ISWC 2009,0,http://www.cambridgesemantics.com/people/about/lee,,,,0,Cambridge Semantics,http://data.semanticweb.org/organization/cambridge-semantics,1
Leo Obrst,http://data.semanticweb.org/person/leo-obrst,http://data.semanticweb.org/conference/iswc/2009,Local Chair at ISWC 2009,0,,,,206849f07b39136bc7948f40da94c22ddb105c67,1,MITRE,http://data.semanticweb.org/organization/the-mitre-corporation,1
Les Carr,http://data.semanticweb.org/person/les-carr,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"University of Southampton;School of Electronic and Computer Science, University of Southampton, U.K.;ECS, University of Southampton",http://data.semanticweb.org/organization/university-of-southampton,1
Li Ding,http://data.semanticweb.org/person/li-ding,http://data.semanticweb.org/conference/iswc/2009,,1,,,,a7d0967c21ba8952ab0443bf822750d4c44afe2c,1,Rensselaer Polytechnic Institute;RPI,http://data.semanticweb.org/organization/rensselaer-polytechnic-institute,1
Li Ma,http://data.semanticweb.org/person/li-ma,http://data.semanticweb.org/conference/iswc/2009,,1,,,,9cd13ac912bb0af12b825511b978ce01314a5eb5,1,IBM Research,http://data.semanticweb.org/organization/ibm-research,1
Lourens van der Meij,http://data.semanticweb.org/person/lourens-van-der-meij,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Vrije Universiteit Amsterdam;VU University Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam-the-netherlands,1
Luciano Serafini,http://data.semanticweb.org/person/luciano-serafini,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,FBK-irst,http://data.semanticweb.org/organization/fbk-irst,1
Luka Bradesko,http://data.semanticweb.org/person/luka-bradesko,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"Jozef Stefan Institute, Cyc Europe",http://data.semanticweb.org/organization/jozef-stefan-institute-cyc-europe,1
Luke Steller,http://data.semanticweb.org/person/luke-steller,http://data.semanticweb.org/conference/iswc/2009,,1,,,,36017e63da87a5a9c07cf66a1be6d0ea39076639,1,Monash University,http://data.semanticweb.org/organization/monash-university,1
Lushan Han,http://data.semanticweb.org/person/lushan-han,http://data.semanticweb.org/conference/iswc/2009,,1,,,,03dbca6624c73f2355f702a25b457ce3085ffd12,1,"University of Maryland;University of Maryland, USA;University of Maryland, Baltimore County;University of Maryland, College Park;University of Maryland, Baltimore County, USA",http://data.semanticweb.org/organization/university-of-maryland,1
