event_uri,super_event_uri,order_in_super_event,event_type,label,start,end,duration,tzid,room,address,chair_label,chair_person,presenter_label,presenter_person,author,acronym,abstract,homepage,link_document,logo
http://data.semanticweb.org/conference/iswc/2001/session-4a,http://data.semanticweb.org/conference/iswc/2001/track/work1,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Session 4a,2001-07-31T13:30:00,2001-07-31T15:30:00,,America/Los_Angeles,Room CIS-X101,,Session Chair,"Mark Tuttle,Deborah McGuinness",,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-4b,http://data.semanticweb.org/conference/iswc/2001/track/work2,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Session 4b,2001-07-31T13:30:00,2001-07-31T15:30:00,,America/Los_Angeles,Packard 101,,Session Chair,Vipul Kashyap,,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-4c,http://data.semanticweb.org/conference/iswc/2001/track/work3,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Session 4c,2001-07-31T13:30:00,2001-07-31T15:30:00,,America/Los_Angeles,Braun Auditorium,,Session Chair,"Sheila McIlraith,Jim Hendler",,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/event-12,http://data.semanticweb.org/conference/iswc/2001,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Coffee Break,2001-07-31T15:30:00,2001-07-31T16:00:00,,America/Los_Angeles,TCSEQ Center,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-5,http://data.semanticweb.org/conference/iswc/2001,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Facilitators Report and Announcement of BOF Sessions,2001-07-31T16:00:00,2001-07-31T18:00:00,,America/Los_Angeles,TCSEQ 200,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/event-13,http://data.semanticweb.org/conference/iswc/2001,,http://data.semanticweb.org/ns/swc/ontology#SpecialEvent,Joint Reception with ICCS,2001-07-31T19:30:00,2001-07-30T22:00:00,,America/Los_Angeles,Faculty Club,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/talk/invited-4,http://data.semanticweb.org/conference/iswc/2001,,http://data.semanticweb.org/ns/swc/ontology#InvitedTalkEvent,The Semantic Web and the Bootstrap Institute,2001-07-31T20:30:00,2001-07-31T21:30:00,,America/Los_Angeles,Faculty Club,,,,Speaker,Doug Engelbart,,,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ih/SWWS-2001/program/bootstrap.doc,
http://data.semanticweb.org/conference/iswc/2001/event-14,http://data.semanticweb.org/conference/iswc/2001,,http://data.semanticweb.org/ns/swc/ontology#SpecialEvent,SWWS Registration and Breakfast,2001-08-01T08:00:00,2001-08-01T09:00:00,,America/Los_Angeles,TCSEQ Center,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/event-15,http://data.semanticweb.org/conference/iswc/2001,,http://data.semanticweb.org/ns/swc/ontology#SpecialEvent,Birds of the Feather Session CIS 101,2001-08-01T09:00:00,2001-08-01T10:30:00,,America/Los_Angeles,CIS 101,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/event-16,http://data.semanticweb.org/conference/iswc/2001,,http://data.semanticweb.org/ns/swc/ontology#SpecialEvent,Birds of the Feather Session Packard 101,2001-08-01T09:00:00,2001-08-01T10:30:00,,America/Los_Angeles,Packard 101,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/event-17,http://data.semanticweb.org/conference/iswc/2001,,http://data.semanticweb.org/ns/swc/ontology#SpecialEvent,Birds of the Feather Session TCSEQ 200,2001-08-01T09:00:00,2001-08-01T10:30:00,,America/Los_Angeles,Room TCSEQ 200,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/event-18,http://data.semanticweb.org/conference/iswc/2001,,http://data.semanticweb.org/ns/swc/ontology#SpecialEvent,Birds of the Feather Session in Gates 104,2001-08-01T09:00:00,2001-08-01T10:30:00,,America/Los_Angeles,Gates 104,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/event-19,http://data.semanticweb.org/conference/iswc/2001,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Coffee Break,2001-08-01T10:30:00,2001-08-01T11:00:00,,America/Los_Angeles,The TCSEQ Center,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/event-20,http://data.semanticweb.org/conference/iswc/2001,,http://data.semanticweb.org/ns/swc/ontology#SpecialEvent,"BOF Wrap Up, Follow-up actions and Farewell",2001-08-01T11:00:00,2001-08-01T12:00:00,,America/Los_Angeles,TCSEQ 200,,,,,,,,,,,
