author,title,pages,year,link_open_access,link_publisher,proceedings_uri,paper_uri,label_proceedings,subtitle_proceedings,abstract,category,keywords,cnt_keyword,topics,cnt_topic,list_author,cnt_author,list_url,cnt_url
"Amine Hallili,Elena Cabrio and Catherine Faron-Zucker", QALM: a Benchmark for Question Answering over Linked Merchant Websites Data,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-99,Proceedings of ISWC 2014 Poster and Demo,,,Poster Paper,,0,,0,Elena Cabrio;Amine Hallili;Catherine Faron-Zucker,3,,0
"Zide Meng,Fabien Gandon and Catherine Faron-Zucker", QASM: a Q&A Social Media System Based on Social Semantic,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-85,Proceedings of ISWC 2014 Poster and Demo,,,Poster Paper,,0,,0,Zide Meng;Fabien Gandon;Catherine Faron-Zucker,3,,0
"Elena Cabrio,Alessio Palmero Aprosio and Serena Villata", Reconciling Information in DBpedia through a Question Answering System,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-14,Proceedings of ISWC 2014 Poster and Demo,,,Demo Paper,,0,,0,Serena Villata;Alessio Palmero Aprosio;Elena Cabrio,3,,0
"Lars Borin,Dana Dannells,Markus Forsberg and John P. Mccrae", Representing Swedish Lexical Resources in RDF with lemon,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-84,Proceedings of ISWC 2014 Poster and Demo,,,Poster Paper,,0,,0,Dana Dannells;John McCrae;Markus Forsberg;Lars Borin,4,,0
"Michael Feldman,Shen Gao,Marc Novel,Katerina Papaioannou and Abraham Bernstein", SHAX: The Semantic Historical Archive eXplorer,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-87,Proceedings of ISWC 2014 Poster and Demo,,,Poster Paper,,0,,0,Abraham Bernstein;Michael Feldman;Katerina Papaioannou;Marc Novel;Shen Gao,5,,0
"Maribel Acosta,Maria Esther Vidal,Fabian Flöck,Simon Castillo,Carlos Buil Aranda and Andreas Harth", SHEPHERD: A Shipping-Based Query Processor to Enhance SPARQL Endpoint Performance,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-115,Proceedings of ISWC 2014 Poster and Demo,,,Poster Paper,,0,,0,Maribel Acosta;Carlos Buil-Aranda;Andreas Harth;Simon Castillo;Maria-Esther Vidal;Fabian Flöck,6,,0
Sébastien Ferré, SPARKLIS: a SPARQL Endpoint Explorer for Expressive Question Answering,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-13,Proceedings of ISWC 2014 Poster and Demo,,,Demo Paper,,0,,0,Sébastien Ferré,1,,0
"Andrej Andrejev,Xueming He and Tore Risch", Scientific data as RDF with Arrays: Tight integration of SciSPARQL queries into MATLAB,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-57,Proceedings of ISWC 2014 Poster and Demo,,,Poster Paper,,0,,0,Tore Risch;Xueming He;Andrej Andrejev,3,,0
"Suad Aldarra,Emir Muñoz,Pierre-Yves Vandenbussche and Vit Novacek", SemanTex: Semantic Text Exploration Using Document Links Implied by Conceptual Networks Extracted from the Texts,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-88,Proceedings of ISWC 2014 Poster and Demo,,,Poster Paper,,0,,0,Pierre-Yves Vandenbussche;Suad Aldarra;Vit Novacek;Emir Muñoz,4,,0
Fabio Rinaldi, Semi-Automated Semantic Annotation of the Biomedical Literature,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-120,Proceedings of ISWC 2014 Poster and Demo,,,Poster Paper,,0,,0,Fabio Rinaldi,1,,0
Dong Liu and Chenghua Lin, Sherlock: a Semi-Automatic Quiz Generation System using Linked Data,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-04,Proceedings of ISWC 2014 Poster and Demo,,,Demo Paper,,0,,0,Dong Liu;Chenghua Lin,2,,0
"Xi Chen2,Huajun Chen,Ningyu Zhang and songyang Zhang", SparkRDF: Elastic Discreted RDF Graph Processing Engine With Distributed Memory,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-67,Proceedings of ISWC 2014 Poster and Demo,,,Poster Paper,,0,,0,songyang Zhang;Ningyu Zhang;Huajun Chen;Xi Chen2,4,,0
Francesca Alessandra Lisi and Floriana Esposito, Supporting Integrated Tourism Services with Semantic Technologies and Machine Learning,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-92,Proceedings of ISWC 2014 Poster and Demo,,,Poster Paper,,0,,0,Francesca Alessandra Lisi;Floriana Esposito,2,,0
"Nikos Bikakis,Chrisa Tsinaraki,Ioannis Stavrakantonakis and Stavros Christodoulakis", Supporting SPARQL Update Queries in RDF-XML Integration,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-63,Proceedings of ISWC 2014 Poster and Demo,,,Poster Paper,,0,,0,Ioannis Stavrakantonakis;Chrisa Tsinaraki;Stavros Christodoulakis;Nikos Bikakis,4,,0
"Matteo Matassoni,Marco Rospocher,Mauro Dragoni and Paolo Bouquet", TEX-OWL: a Latex-Style Syntax for authoring OWL 2 ontologies,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-91,Proceedings of ISWC 2014 Poster and Demo,,,Poster Paper,,0,,0,Mauro Dragoni;Paolo Bouquet;Marco Rospocher;Matteo Matassoni,4,,0
"Nicolas Matentzoglu,Daniel Tang,Bijan Parsia and Uli Sattler", The Manchester OWL Repository: System Description,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-73,Proceedings of ISWC 2014 Poster and Demo,,,Poster Paper,,0,,0,Daniel Tang;Nicolas Matentzoglu;Bijan Parsia;Uli Sattler,4,,0
"Valeria Fionda,Giuseppe Pirrò and Claudio Gutierrez", The Map Generator Tool,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-22,Proceedings of ISWC 2014 Poster and Demo,,,Demo Paper,,0,,0,Giuseppe Pirrò;Claudio Gutierrez;Valeria Fionda,3,,0
Sebastian Faubel and Moritz Eberl, The Organiser - A Semantic Desktop Agent based on NEPOMUK,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-17,Proceedings of ISWC 2014 Poster and Demo,,,Demo Paper,,0,,0,Sebastian Faubel;Moritz Eberl,2,,0
"Amparo E. Cano,Yulan He and Harith Alani", The Topics they are a-Changing — Characterising Topics with Time-Stamped Semantic Graphs,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-104,Proceedings of ISWC 2014 Poster and Demo,,,Poster Paper,,0,,0,Harith Alani;Amparo E. Cano;Yulan He,3,,0
Tiziano Flati and Roberto Navigli, The Wikipedia Bitaxonomy Explorer,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-28,Proceedings of ISWC 2014 Poster and Demo,,,Demo Paper,,0,,0,Tiziano Flati;Roberto Navigli,2,,0
"Florian Hanika,Gerhard Wohlgenannt and Marta Sabou", The uComp Protege Plugin for Crowdsourcing Ontology Validation,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-65,Proceedings of ISWC 2014 Poster and Demo,,,Poster Paper,,0,,0,Marta Sabou;Florian Hanika;Gerhard Wohlgenannt,3,,0
"Jędrzej Potoniec,Sebastian Rudolph and Agnieszka Ławrynowicz", Towards Combining Machine Learning with Attribute Exploration for Ontology Refinement,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-59,Proceedings of ISWC 2014 Poster and Demo,,,Poster Paper,,0,,0,Agnieszka Lawrynowicz;Sebastian Rudolph;Jędrzej Potoniec,3,,0
"Stefano Cresci,Andrea D'Errico,Davide Gazzè,Angelica Lo Duca,Andrea Marchetti and Maurizio Tesconi", Towards a DBpedia of Tourism: the case of Tourpedia,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-34,Proceedings of ISWC 2014 Poster and Demo,,,Demo Paper,,0,,0,Andrea Marchetti;Andrea D'Errico;Davide Gazzè;Maurizio Tesconi;Angelica Lo Duca;Stefano Cresci,6,,0
"Ricardo Kawase,Eelco Herder and Patrick Siehndel", Towards a Semantically Enriched Online Newspaper,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-93,Proceedings of ISWC 2014 Poster and Demo,,,Poster Paper,,0,,0,Patrick Siehndel;Ricardo Kawase;Eelco Herder,3,,0
"Shima Zahmatkesh,Emanuele Della Valle,Daniele Dell’aglio and Alessandro Bozzon", Towards a Top-K SPARQL Query Benchmark,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-89,Proceedings of ISWC 2014 Poster and Demo,,,Poster Paper,,0,,0,Alessandro Bozzon;Shima Zahmatkesh;Emanuele Della Valle;Daniele Dell’aglio,4,,0
Anna Lisa Gentile and Suvodeep Mazdumar, User driven Information Extraction with LODIE,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-98,Proceedings of ISWC 2014 Poster and Demo,,,Poster Paper,,0,,0,Suvodeep Mazdumar;Anna Lisa Gentile,2,,0
"Mauro Dragoni,Andrea Tettamanzi and Célia Da Costa Pereira", Using Fuzzy Logic For Multi-Domain Sentiment Analysis,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-78,Proceedings of ISWC 2014 Poster and Demo,,,Poster Paper,,0,,0,Mauro Dragoni;Célia Da Costa Pereira;Andrea Tettamanzi,3,,0
"Gerwald Tschinkel,Eduardo Veas,Belgin Mutlu and Vedran Sabol", Using Semantics for Interactive Visual Analysis of Linked Open Data,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-35,Proceedings of ISWC 2014 Poster and Demo,,,Demo Paper,,0,,0,Gerwald Tschinkel;Vedran Sabol;Belgin Mutlu;Eduardo Veas,4,,0
"Gerhard Wohlgenannt,Stefan Belk,Matyas Karacsonyi and Matthias Schett", Using an Ontology Learning System for Trend Analysis and Detection,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-11,Proceedings of ISWC 2014 Poster and Demo,,,Demo Paper,,0,,0,Gerhard Wohlgenannt;Stefan Belk;Matyas Karacsonyi;Matthias Schett,4,,0
"Cornelia Hedeler,Bijan Parsia and Brigitte Mathiak", Using the semantic web for author disambiguation - are we there yet?,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-114,Proceedings of ISWC 2014 Poster and Demo,,,Poster Paper,,0,,0,Cornelia Hedeler;Brigitte Mathiak;Bijan Parsia,3,,0
"Tong Ruan,Haofen Wang and Fanghuai Hu", VKGBuilder -- A Tool of Building and Exploring Vertical Knowledge Graphs,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-113,Proceedings of ISWC 2014 Poster and Demo,,,Poster Paper,,0,,0,Tong Ruan;Fanghuai Hu;Haofen Wang,3,,0
Suvodeep Mazumdar and Tomi Kauppinen, Visualizing and Animating Large-scale Spatiotemporal Data with ELBAR Explorer,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-42,Proceedings of ISWC 2014 Poster and Demo,,,Demo Paper,,0,,0,Tomi Kauppinen;Suvodeep Mazumdar,2,,0
"Yunjia Li,Chaohai Ding and Mike Wald", WhatTheySaid: Enriching UK Parliament Debates with Semantic Web,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-26,Proceedings of ISWC 2014 Poster and Demo,,,Demo Paper,,0,,0,Yunjia Li;Chaohai Ding;Mike Wald,3,,0
"Ujwal Gadiraju,Kaweh Djafari Naini,Andrea Ceroni,Mihai Georgescu,Dang Duc Pham and Marco Fisichella", WikipEvent: Temporal Event Data for the Semantic Web,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-33,Proceedings of ISWC 2014 Poster and Demo,,,Demo Paper,,0,,0,Kaweh Djafari Naini;Marco Fisichella;Ujwal Gadiraju;Andrea Ceroni;Mihai Georgescu;Dang Duc Pham,6,,0
Natanael Arndt and Sebastian Tramp, Xodx – A node for the Distributed Semantic Social Network,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-118,Proceedings of ISWC 2014 Poster and Demo,,,Poster Paper,,0,,0,Natanael Arndt;Sebastian Tramp,2,,0
Maurizio Atzori, call: A Nucleus for a Web of Open Functions,,2014,,,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2014/poster-demo-proceedings/paper-06,Proceedings of ISWC 2014 Poster and Demo,,,Demo Paper,,0,,0,Maurizio Atzori,1,,0
"William Van Woensel,Newres Al Haider,Ahmad Ahmad and Syed Sr Abidi",A Cross-Platform Benchmarking Framework for Mobile Semantic Web Reasoning Engines,385-400,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960385-a-cross-platform-benchmarking-framework-for-mobile-semantic-web-reasoning-engines.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-25,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","Semantic Web technologies are used in a variety of domains for their ability to facilitate data integration, as well as enabling expressive, standards-based reasoning. Deploying Semantic Web reasoning processes directly on mobile devices has a number of advantages, including robustness to connectivity loss, more timely results, and reduced infrastructure requirements. At the same time, a number of challenges arise as well, related to mobile platform heterogeneity and limited computing resources. To tackle these challenges, it should be possible to benchmark mobile reasoning performance across different mobile platforms, with rule- and datasets of varying scale and complexity and existing reasoning process flows. To deal with the current heterogeneity of rule formats, a uniform rule- and data-interface on top of mobile reasoning engines should be provided as well. In this paper, we present a cross-platform benchmark framework that supplies 1) a generic, standards-based Semantic Web layer on top of existing mobile reasoning engines; and 2) a benchmark engine to investigate and compare mobile reasoning performance.","Replication, Benchmark, Data and Software Track Paper",,0,,0,Newres Al Haider;Syed Sr Abidi;Ahmad Ahmad;William Van Woensel,4,https://github.com/lidingpku/iswc2014/raw/master/paper/87960385-a-cross-platform-benchmarking-framework-for-mobile-semantic-web-reasoning-engines.pdf,1
Evan Patton and Deborah McGuinness,A Power Consumption Benchmark for Reasoners on Mobile Devices,401-416,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960401-a-power-consumption-benchmark-for-reasoners-on-mobile-devices.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-26,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","We introduce a new methodology for benchmarking the performance per watt of semantic web reasoners and rule engines on smartphones to provide developers with information critical for deploying semantic web tools on power-constrained devices. We validate our methodology by applying it to three well-known reasoners and rule engines answering queries on two ontologies with expressivities in RDFS and OWL DL. While this validation was conducted on smartphones running Google’s Android operating system, our methodology is general and may be applied to different hardware platforms, reasoners, ontologies, and entire applications to determine performance relevant to power consumption. We discuss the implications of our findings for balancing tradeoffs of local computation versus communication costs for semantic technologies on mobile platforms, sensor networks, the Internet of Things, and other power-constrained environments.","Replication, Benchmark, Data and Software Track Paper",,0,,0,Evan Patton;Deborah McGuinness,2,https://github.com/lidingpku/iswc2014/raw/master/paper/87960401-a-power-consumption-benchmark-for-reasoners-on-mobile-devices.pdf,1
"Ricardo Usbeck,Axel-Cyrille Ngonga Ngomo,Michael Röder,Daniel Gerber,Sandro Athaide Coelho,Sören Auer and Andreas Both",AGDISTIS - Graph-Based Disambiguation of Named Entities using Linked Data,449-463,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960449-agdistis-graph-based-disambiguation-of-named-entities-using-linked-data.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-29,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","Over the last decades, several billion Web pages have been made available on the Web. The ongoing transition from the current Web of unstructured data to the Web of Data yet requires scalable and accurate approaches for the extraction of structured data in RDF (Resource Description Framework) from these websites. One of the key steps towards extracting RDF from text is the disambiguation of named entities. While several approaches aim to tackle this problem, they still achieve poor accuracy. We address this drawback by presenting AGDISTIS, a novel knowledge-base-agnostic approach for named entity disambiguation. Our approach combines the Hypertext-Induced Topic Search (HITS) algorithm with label expansion strategies and string similarity measures. Based on this combination, AGDISTIS can efficiently detect the correct URIs for a given set of named entities within an input text. We evaluate our approach on eight different datasets against state-of-theart named entity disambiguation frameworks. Our results indicate that we outperform the state-of-the-art approach by up to 29% F-measure.",Research Track Paper,,0,,0,Sandro Athaide Coelho;Andreas Both;Daniel Gerber;Axel-Cyrille Ngonga Ngomo;Sören Auer;Ricardo Usbeck;Michael Röder,7,https://github.com/lidingpku/iswc2014/raw/master/paper/87960449-agdistis-graph-based-disambiguation-of-named-entities-using-linked-data.pdf,1
"Max Schmachtenberg,Christian Bizer and Heiko Paulheim",Adoption of Linked Data Best Practices in Different Topical Domains,241-256,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960241-adoption-of-linked-data-best-practices-in-different-topical-domains.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-16,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","The central idea of Linked Data is that data publishers support applications in discovering and integrating data by complying to a set of best practices in the areas of linking, vocabulary usage, and metadata provision. In 2011, the State of the LOD Cloud report analyzed the adoption of these best practices by linked datasets within different topical domains. The report was based on information that was provided by the dataset publishers themselves via the datahub.io Linked Data catalog. In this paper, we revisit and update the findings of the 2011 State of the LOD Cloud report based on a crawl of the Web of Linked Data conducted in April 2014. We analyze how the adoption of the different best practices has changed and present an overview of the linkage relationships between datasets in the form of an updated LOD cloud diagram, this time not based on information from dataset providers, but on data that can actually be retrieved by a Linked Data crawler. Among others, we find that the number of linked datasets has approximately doubled between 2011 and 2014, that there is increased agreement on common vocabularies for describing certain types of entities, and that provenance and license metadata is still rarely provided by the data sources.","Replication, Benchmark, Data and Software Track Paper",,0,,0,Max Schmachtenberg;Heiko Paulheim;Christian Bizer,3,https://github.com/lidingpku/iswc2014/raw/master/paper/87960241-adoption-of-linked-data-best-practices-in-different-topical-domains.pdf,1
Peter F. Patel-Schneider,Analyzing Schema.org,257-272,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960257-analyzing-schemaorg.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-17,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","Schema.org is a way to add machine-understandable information to web pages that is processed by the major search engines to improve search performance. The definition of schema.org is provided as a set of web pages plus a partial mapping into RDF triples with unusual properties, and is incomplete in a number of places. This analysis of and formal semantics for schema.org provides a complete basis for a plausible version of what schema.org should be.",Research Track Paper,,0,,0,Peter F. Patel-Schneider,1,https://github.com/lidingpku/iswc2014/raw/master/paper/87960257-analyzing-schemaorg.pdf,1
"Roman Kontchakov,Martin Rezk,Mariano Rodriguez-Muro,Guohui Xiao and Michael Zakharyaschev",Answering SPARQL Queries over Databases under OWL 2 QL Entailment Regim,543-558,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960543-answering-sparql-queries-over-databases-under-owl-2-ql-entailment-regim.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-35,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","We present an extension of the ontology-based data access platform Ontop that supports answering SPARQL queries under the OWL 2 QL direct semantics entailment regime for data instances stored in relational databases. On the theoretical side, we show how any input SPARQL query, OWL 2 QL ontology and R2RML mappings can be rewritten to an equivalent SQL query solely over the data. On the practical side, we present initial experimental results demonstrating that by applying the Ontop technologies—the tree-witness query rewriting, T -mappings compiling R2RML mappings with ontology hierarchies, and T -mapping optimisations using SQL expressivity and database integrity constraints—the system produces scalable SQL queries.",Research Track Paper,,0,,0,Roman Kontchakov;Michael Zakharyaschev;Martin Rezk;Mariano Rodriguez-Muro;Guohui Xiao,5,https://github.com/lidingpku/iswc2014/raw/master/paper/87960543-answering-sparql-queries-over-databases-under-owl-2-ql-entailment-regim.pdf,1
"Wei Hu,Cunxin Jia,Lei Wan,Liang He,Lixia Zhou and Yuzhong Qu",CAMO: Integration of Linked Open Data for Multimedia Metadata Enrichment,1-16,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960001-camo-integration-of-linked-open-data-for-multimedia-metadata-enrichment.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-01,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","Metadata is a vital factor for effective management, organization and retrieval of multimedia content. In this paper, we introduce CAMO, a new system developed jointly with Samsung to enrich multimedia metadata by integrating Linked Open Data (LOD). Large-scale, heterogeneous LOD sources, e.g., DBpedia, LinkMDB and MusicBrainz, are integrated using ontology matching and instance linkage techniques. A mobile app for Android devices is built on top of the LOD to improve multimedia content browsing. An empirical evaluation is conducted to demonstrate the effectiveness and accuracy of the system in the multimedia domain.",Semantic Web In Use Track Paper,,0,,0,Cunxin Jia;Lixia Zhou;Yuzhong Qu;Wei Hu;Lei Wan;Liang He,6,https://github.com/lidingpku/iswc2014/raw/master/paper/87960001-camo-integration-of-linked-open-data-for-multimedia-metadata-enrichment.pdf,1
"Luis-Daniel Ibáñez,Hala Skaf-Molli,Pascal Molli and Olivier Corby",Col-Graph: Towards Writable and Scalable Linked Open Data,321-336,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960321-col-graph-towards-writable-and-scalable-linked-open-data.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-21,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","Linked Open Data faces severe issues of scalability, availability and data quality. These issues are observed by data consumers performing federated queries; SPARQL endpoints do not respond and results can be wrong or out-of-date. If a data consumer finds an error, how can she fix it? This raises the issue of the writability of Linked Data. In this paper, we devise an extension of the federation of Linked Data to data consumers. A data consumer can make partial copies of different datasets and make them available through a SPARQL endpoint. A data consumer can update her local copy and share updates with data providers and consumers. Update sharing improves general data quality, and replicated data creates opportunities for federated query engines to improve availability. However, when updates occur in an uncontrolled way, consistency issues arise. In this paper, we define fragments as SPARQL CONSTRUCT federated queries and propose a correction criterion to maintain these fragments incrementally without reevaluating the query. We define a coordination free protocol based on the counting of triples derivations and provenance. We analyze the theoretical complexity of the protocol in time, space and traffic. Experimental results suggest the scalability of our approach to Linked Data.",Research Track Paper,,0,,0,Luis-Daniel Ibáñez;Hala Skaf-Molli;Olivier Corby;Pascal Molli,4,https://github.com/lidingpku/iswc2014/raw/master/paper/87960321-col-graph-towards-writable-and-scalable-linked-open-data.pdf,1
"Daniel Fleischhacker,Heiko Paulheim,Volha Bryl,Johanna Völker and Christian Bizer",Detecting Errors in Numerical Linked Data using Cross-Checked Outlier Detection,353-368,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960353-detecting-errors-in-numerical-linked-data-using-cross-checked-outlier-detection.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-23,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","Outlier detection used for identifying wrong values in data is typically applied to single datasets to search them for values of unexpected behavior. In this work, we instead propose an approach which combines the outcomes of two independent outlier detection runs to get a more reliable result and to also prevent problems arising from natural outliers which are exceptional values in the dataset but nevertheless correct. Linked Data is especially suited for the application of such an idea, since it provides large amounts of data enriched with hierarchical information and also contains explicit links between instances. In a first step, we apply outlier detection methods to the property values extracted from a single repository, using a novel approach for splitting the data into relevant subsets. For the second step, we exploit owl:sameAs links for the instances to get additional property values and perform a second outlier detection on these values. Doing so allows us to confirm or reject the assessment of a wrong value. Experiments on the DBpedia and NELL datasets demonstrate the feasibility of our approach.",Research Track Paper,,0,,0,Daniel Fleischhacker;Volha Bryl;Johanna Völker;Christian Bizer;Heiko Paulheim,5,https://github.com/lidingpku/iswc2014/raw/master/paper/87960353-detecting-errors-in-numerical-linked-data-using-cross-checked-outlier-detection.pdf,1
