role_type,role_label,role_event,role_event_label,role_event_type,name,person_uri,homepage,cnt_paper,proceedings_label,bio,depiction,mbox_sha1sum,cnt_mbox,organization,cnt_org
,,,,,Xueming He,http://data.semanticweb.org/person/xueming-he,,1,Proceedings of ISWC 2014 Poster and Demo,,,,0,Uppsala University,1
,,,,,Yannis Velegrakis,http://data.semanticweb.org/person/yannis-velegrakis,,1,Proceedings of ISWC 2014 Poster and Demo,,,,0,University of Trento,1
,,,,,Ying Zhang,http://data.semanticweb.org/person/ying-zhang,,1,Proceedings of ISWC 2014 Poster and Demo,,,,0,Nankai University,1
,,,,,Younggyun Hahm,http://data.semanticweb.org/person/younggyun-hahm,,1,Proceedings of ISWC 2014 Poster and Demo,,,,0,KAIST,1
,,,,,Youngsik Kim,http://data.semanticweb.org/person/youngsik-kim,,1,Proceedings of ISWC 2014 Poster and Demo,,,,0,KAIST,1
,,,,,Yuanyuan Duan,http://data.semanticweb.org/person/yuanyuan-duan,,1,Proceedings of ISWC 2014 Poster and Demo,,,,0,Nankai University,1
,,,,,Yue Ma,http://data.semanticweb.org/person/yue-ma,,1,Proceedings of ISWC 2014 Poster and Demo,,,,0,Dresden University of Technology,1
,,,,,Yuji Yamagata,http://data.semanticweb.org/person/yuji-yamagata,,1,Proceedings of ISWC 2014 Poster and Demo,,,,0,Shizuoka University,1
,,,,,Yulan He,http://data.semanticweb.org/person/yulan-he,,1,Proceedings of ISWC 2014 Poster and Demo,,,,0,Aston University,1
,,,,,Yunjia Li,http://data.semanticweb.org/person/yunjia-li,,1,Proceedings of ISWC 2014 Poster and Demo,,,,0,University of Southampton,1
,,,,,Zachary Fry,http://data.semanticweb.org/person/zachary-fry,,1,Proceedings of ISWC 2014 Poster and Demo,,,,0,Rensselaer Polytechnic Institute,1
,,,,,Zaenal Akbar,http://data.semanticweb.org/person/zaenal-akbar,,1,Proceedings of ISWC 2014 Poster and Demo,,,,0,Semantic Technology Institute International,1
,,,,,Zide Meng,http://data.semanticweb.org/person/zide-meng,,1,Proceedings of ISWC 2014 Poster and Demo,,,,0,INRIA,1
,,,,,Ziqi Zhang,http://data.semanticweb.org/person/ziqi-zhang,,1,Proceedings of ISWC 2014 Poster and Demo,,,,0,University of Sheffield,1
,,,,,songyang Zhang,http://data.semanticweb.org/person/songyang-zhang,,1,Proceedings of ISWC 2014 Poster and Demo,,,,0,Zhejiang University,1
,,,,,A. Elizabeth Cano,http://data.semanticweb.org/person/a-elizabeth-cano,,1,The Semantic Web - ISWC 2014,,,,0,"Kmi, The Open University, UK",1
,,,,,Ahmad Ahmad,http://data.semanticweb.org/person/ahmad-ahmad,,1,The Semantic Web - ISWC 2014,,,,0,Dalhousie University,1
,,,,,Ahmet Soylu,http://data.semanticweb.org/person/ahmet-soylu,,1,The Semantic Web - ISWC 2014,,,,0,University of Oslo,1
,,,,,Alasdair J. G. Gray,http://data.semanticweb.org/person/alasdair-j-g-gray,,1,The Semantic Web - ISWC 2014,,,,0,Heriot-Watt University,1
,,,,,Albin Ahmeti,http://data.semanticweb.org/person/albin-ahmeti,,1,The Semantic Web - ISWC 2014,,,,0,Vienna University of Technology,1
,,,,,Alejandro Llaves,http://data.semanticweb.org/person/alejandro-llaves,,1,The Semantic Web - ISWC 2014,,,,0,Technical University of Madrid,1
,,,,,Alessandro Solimando,http://data.semanticweb.org/person/alessandro-solimando,,2,The Semantic Web - ISWC 2014,,,,0,University of Genoa,1
,,,,,Alexander Schätzle,http://data.semanticweb.org/person/alexander-schaetzle,,1,The Semantic Web - ISWC 2014,,,,0,University of Freiburg,1
,,,,,Alexandre Rademaker,http://data.semanticweb.org/person/alexandre-rademaker,,1,The Semantic Web - ISWC 2014,,,,0,IBM Rio Research Centre,1
,,,,,Ali Hasnain,http://data.semanticweb.org/person/ali-hasnain,,1,The Semantic Web - ISWC 2014,,,,0,"Insight Centre for Data Analytics;DERI, NUI Galway",2
,,,,,Anca Dumitrache,http://data.semanticweb.org/person/anca-dumitrache,,1,The Semantic Web - ISWC 2014,,,,0,VU University Amsterdam,1
,,,,,Andra Waagmeester,http://data.semanticweb.org/person/andra-waagmeester,,1,The Semantic Web - ISWC 2014,,,,0,Maastricht University,1
,,,,,Andreas Both,http://data.semanticweb.org/person/andreas-both,,2,The Semantic Web - ISWC 2014,,,,0,Unister GmbH,1
,,,,,Andreas Wagner,http://data.semanticweb.org/person/andreas-wagner,,1,The Semantic Web - ISWC 2014,,,,0,Karlsruhe Institute of Technology,1
,,,,,Andrei Sambra,http://data.semanticweb.org/person/andrei-sambra,,1,The Semantic Web - ISWC 2014,,,,0,Massachusetts Institute of Technology,1
,,,,,Anh Le Tuan,http://data.semanticweb.org/person/anh-le-tuan,,1,The Semantic Web - ISWC 2014,,,,0,"Insight Centre for Data Analytics;DERI, NUI Galway",2
,,,,,Anika Schumann,http://data.semanticweb.org/person/anika-schumann,,1,The Semantic Web - ISWC 2014,,,,0,IBM Research,1
,,,,,Anila Sahar Butt,http://data.semanticweb.org/person/anila-sahar-butt,,1,The Semantic Web - ISWC 2014,,,,0,Australian National University,1
,,,,,Anna Gaulton,http://data.semanticweb.org/person/anna-gaulton,,1,The Semantic Web - ISWC 2014,,,,0,European Bioinformatics Institute,1
,,,,,Antonis Loizou,http://data.semanticweb.org/person/antonis-loizou,,1,The Semantic Web - ISWC 2014,,,,0,VU University Amsterdam,1
,,,,,Antony Neu,http://data.semanticweb.org/person/antony-neu,,1,The Semantic Web - ISWC 2014,,,,0,University of Freiburg,1
,,,,,Antony Williams,http://data.semanticweb.org/person/antony-williams,,1,The Semantic Web - ISWC 2014,,,,0,Royal Society of Chemistry,1
,,,,,Armin Haller,http://data.semanticweb.org/person/armin-haller,,1,The Semantic Web - ISWC 2014,,,,0,CSIRO Australia,1
,,,,,Arne Rutjes,http://data.semanticweb.org/person/arne-rutjes,,1,The Semantic Web - ISWC 2014,,,,0,IBM Services Center Benelux,1
,,,,,Axel Polleres,http://data.semanticweb.org/person/axel-polleres,http://www.polleres.net/,3,The Semantic Web - ISWC 2014,,,,0,Vienna University of Economics and Business,1
,,,,,Axel-Cyrille Ngonga Ngomo,http://data.semanticweb.org/person/axel-cyrille-ngonga-ngomo,,4,The Semantic Web - ISWC 2014,,,,0,Leipzig University,1
,,,,,Belgin Mutlu,http://data.semanticweb.org/person/belgin-mutlu,,1,The Semantic Web - ISWC 2014,,,,0,Know-Center,1
,,,,,Ben De Meester,http://data.semanticweb.org/person/ben-de-meester,,1,The Semantic Web - ISWC 2014,,,,0,Ghent University,1
,,,,,Bernardo Cuenca Grau,http://data.semanticweb.org/person/bernardo-cuenca-grau,,2,The Semantic Web - ISWC 2014,,,,0,University of Oxford,1
,,,,,Bianca De O. Pereira,http://data.semanticweb.org/person/bianca-de-o-pereira,,1,The Semantic Web - ISWC 2014,,,,0,"Insight Centre for Data Analytics;DERI, NUI Galway",2
,,,,,Bijan Parsia,http://data.semanticweb.org/person/bijan-parsia,,1,The Semantic Web - ISWC 2014,,,,0,University of Manchester,1
,,,,,Birte Glimm,http://data.semanticweb.org/person/birte-glimm,,1,The Semantic Web - ISWC 2014,,,,0,University of Ulm,1
,,,,,Carlos Buil Aranda,http://data.semanticweb.org/person/carlos-buil-aranda,,1,The Semantic Web - ISWC 2014,,,,0,Pontifical Catholic University of Chile,1
,,,,,Carole A. Goble,http://data.semanticweb.org/person/carole-a-goble,http://www.cs.man.ac.uk/~carole/,1,The Semantic Web - ISWC 2014,,,,0,University of Manchester,1
,,,,,Catia Pesquita,http://data.semanticweb.org/person/catia-pesquita,,1,The Semantic Web - ISWC 2014,,,,0,University of Lisbon,1
,,,,,Chiara Di Francescomarino,http://data.semanticweb.org/person/chiara-di-francescomarino,,1,The Semantic Web - ISWC 2014,,,,0,Fondazione Bruno Kessler,1
,,,,,Chiara Ghidini,http://data.semanticweb.org/person/chiara-ghidini,https://shell.fbk.eu/people/profile/ghidini,1,The Semantic Web - ISWC 2014,,,,0,Fondazione Bruno Kessler;NuSMV,2
,,,,,Chris T Evelo,http://data.semanticweb.org/person/chris-t-evelo,,1,The Semantic Web - ISWC 2014,,,,0,Maastricht University,1
,,,,,Christian Bizer,http://data.semanticweb.org/person/christian-bizer,,3,The Semantic Web - ISWC 2014,,,,0,University of Mannheim,1
,,,,,Christian Y. A. Brenninkmeijer,http://data.semanticweb.org/person/christian-y-a-brenninkmeijer,,1,The Semantic Web - ISWC 2014,,,,0,University of Manchester,1
,,,,,Christina Unger,http://data.semanticweb.org/person/christina-unger,,1,The Semantic Web - ISWC 2014,,,,0,Bielefeld University,1
,,,,,Christine Chichester,http://data.semanticweb.org/person/christine-chichester,,1,The Semantic Web - ISWC 2014,,,,0,Swiss Institute of Bioinformatics,1
,,,,,Christophe Guéret,http://data.semanticweb.org/person/christophe-gueret,,1,The Semantic Web - ISWC 2014,,,,0,Data Archiving and Networked Services (DANS),1
,,,,,Christopher Brewster,http://data.semanticweb.org/person/christopher-brewster,,1,The Semantic Web - ISWC 2014,,,,0,Aston University,1
,,,,,Claude N. Warren Jr,http://data.semanticweb.org/person/claude-n-warren-jr,,1,The Semantic Web - ISWC 2014,,,,0,Xenei.com,1
,,,,,Colin Batchelor,http://data.semanticweb.org/person/colin-batchelor,,1,The Semantic Web - ISWC 2014,,,,0,Royal Society of Chemistry,1
,,,,,Cristina Feier,http://data.semanticweb.org/person/cristina-feier,,1,The Semantic Web - ISWC 2014,,,,0,University of Oxford,1
,,,,,Cunxin Jia,http://data.semanticweb.org/person/cunxin-jia,,1,The Semantic Web - ISWC 2014,,,,0,Nanjing University,1
,,,,,Danai Symeonidou,http://data.semanticweb.org/person/danai-symeonidou,,1,The Semantic Web - ISWC 2014,,,,0,University of Paris-Sud,1
,,,,,Danh Le Phuoc,http://data.semanticweb.org/person/danh-le-phuoc,,1,The Semantic Web - ISWC 2014,,,,0,"Insight Centre for Data Analytics;DERI, NUI Galway",2
,,,,,Daniel Faria,http://data.semanticweb.org/person/daniel-faria,,1,The Semantic Web - ISWC 2014,,,,0,University of Lisbon,1
,,,,,Daniel Fleischhacker,http://data.semanticweb.org/person/daniel-fleischhacker,,1,The Semantic Web - ISWC 2014,,,,0,University of Mannheim,1
,,,,,Daniel Gerber,http://data.semanticweb.org/person/daniel-gerber,,1,The Semantic Web - ISWC 2014,,,,0,Leipzig University,1
,,,,,Daniel Miranker,http://data.semanticweb.org/person/daniel-miranker,,1,The Semantic Web - ISWC 2014,,,,0,University of Texas at Austin,1
,,,,,Daniela Digles,http://data.semanticweb.org/person/daniela-digles,,1,The Semantic Web - ISWC 2014,,,,0,University of Vienna,1
,,,,,David Carral,http://data.semanticweb.org/person/david-carral,,1,The Semantic Web - ISWC 2014,,,,0,Wright State University,1
,,,,,David Robert Berry,http://data.semanticweb.org/person/david-robert-berry,,1,The Semantic Web - ISWC 2014,,,,0,QinetiQ Ltd,1
,,,,,Deborah McGuinness,http://data.semanticweb.org/person/deborah-mcguinness,,1,The Semantic Web - ISWC 2014,,,,0,Rensselaer Polytechnic Institute,1
,,,,,Denis Krompaß,http://data.semanticweb.org/person/denis-krompa,,1,The Semantic Web - ISWC 2014,,,,0,Ludwig Maximilian University of Munich,1
,,,,,Denny Vrandečić,http://data.semanticweb.org/person/denny-vrandecic,http://simia.net/wiki/Denny,1,The Semantic Web - ISWC 2014,,,,0,Google Inc.,1
,,,,,Diego Calvanese,http://data.semanticweb.org/person/diego-calvanese,,1,The Semantic Web - ISWC 2014,,,,0,Free University of Bozen-Bolzano,1
,,,,,Dimitrios Ntalaperas,http://data.semanticweb.org/person/dimitrios-ntalaperas,,1,The Semantic Web - ISWC 2014,,,,0,UBITECH Research,1
,,,,,Dimitris Zeginis,http://data.semanticweb.org/person/dimitris-zeginis,,1,The Semantic Web - ISWC 2014,,,,0,University of Macedonia;Centre for Research and Technology Hellas,2
,,,,,Dirk Walther,http://data.semanticweb.org/person/dirk-walther,,1,The Semantic Web - ISWC 2014,,,,0,Dresden University of Technology,1
,,,,,Disheng Qiu,http://data.semanticweb.org/person/disheng-qiu,,1,The Semantic Web - ISWC 2014,,,,0,Roma Tre University,1
,,,,,Dmitriy Zheleznyakov,http://data.semanticweb.org/person/dmitriy-zheleznyakov,,1,The Semantic Web - ISWC 2014,,,,0,University of Oxford,1
,,,,,Domenico Fabio Savo,http://data.semanticweb.org/person/domenico-fabio-savo,,1,The Semantic Web - ISWC 2014,,,,0,Sapienza University of Rome,1
,,,,,Eduardo Veas,http://data.semanticweb.org/person/eduardo-veas,,1,The Semantic Web - ISWC 2014,,,,0,Know-Center,1
,,,,,Efstratios Kontopoulos,http://data.semanticweb.org/person/efstratios-kontopoulos,,1,The Semantic Web - ISWC 2014,,,,0,Centre for Research and Technology Hellas,1
,,,,,Egon L Willighagen,http://data.semanticweb.org/person/egon-l-willighagen,,1,The Semantic Web - ISWC 2014,,,,0,Maastricht University,1
,,,,,Egor V. Kostylev,http://data.semanticweb.org/person/egor-v-kostylev,,1,The Semantic Web - ISWC 2014,,,,0,University of Oxford,1
,,,,,Emanuel Santos,http://data.semanticweb.org/person/emanuel-santos,,1,The Semantic Web - ISWC 2014,,,,0,University of Lisbon,1
,,,,,Erik Champion,http://data.semanticweb.org/person/erik-champion,,1,The Semantic Web - ISWC 2014,,,,0,Curtin University,1
,,,,,Erik Mannens,http://data.semanticweb.org/person/erik-mannens,,1,The Semantic Web - ISWC 2014,,,,0,Ghent University,1
,,,,,Ernesto Jimenez-Ruiz,http://data.semanticweb.org/person/ernesto-jimenez-ruiz,,2,The Semantic Web - ISWC 2014,,,,0,University of Oxford,1
,,,,,Evan Patton,http://data.semanticweb.org/person/evan-patton,,1,The Semantic Web - ISWC 2014,,,,0,Rensselaer Polytechnic Institute,1
,,,,,Evelyne Viegas,http://data.semanticweb.org/person/evelyne-viegas,,1,The Semantic Web - ISWC 2014,,,,0,Microsoft,1
,,,,,Evgeny Kharlamov,http://data.semanticweb.org/person/evgeny-kharlamov,,1,The Semantic Web - ISWC 2014,,,,0,University of Oxford,1
,,,,,Fadi Maali,http://data.semanticweb.org/person/fadi-maali,,1,The Semantic Web - ISWC 2014,,,,0,"Insight Centre for Data Analytics;DERI, NUI Galway",2
,,,,,Fatiha Saïs,http://data.semanticweb.org/person/fatiha-saies,,1,The Semantic Web - ISWC 2014,,,,0,University of Paris-Sud,1
,,,,,Francesco Corcoglioniti,http://data.semanticweb.org/person/francesco-corcoglioniti,,1,The Semantic Web - ISWC 2014,,,,0,University of Trento;Fondazione Bruno Kessler,2
,,,,,Francisco M. Couto,http://data.semanticweb.org/person/francisco-m-couto,,1,The Semantic Web - ISWC 2014,,,,0,University of Lisbon,1
,,,,,Francisco Martin-Recuerda,http://data.semanticweb.org/person/francisco-martin-recuerda,,1,The Semantic Web - ISWC 2014,,,,0,Technical University of Madrid,1
,,,,,Freddy Lecue,http://data.semanticweb.org/person/freddy-lecue,,2,The Semantic Web - ISWC 2014,,,,0,IBM Research,1
,,,,,Fredo Erxleben,http://data.semanticweb.org/person/fredo-erxleben,,1,The Semantic Web - ISWC 2014,,,,0,Dresden University of Technology,1
,,,,,Georg Lausen,http://data.semanticweb.org/person/georg-lausen,,1,The Semantic Web - ISWC 2014,,,,0,University of Freiburg,1
,,,,,Georgios Meditskos,http://data.semanticweb.org/person/georgios-meditskos,,1,The Semantic Web - ISWC 2014,,,,0,Centre for Research and Technology Hellas,1
,,,,,Gerald Haesendonck,http://data.semanticweb.org/person/gerald-haesendonck,,1,The Semantic Web - ISWC 2014,,,,0,Ghent University,1
,,,,,Gerwald Tschinkel,http://data.semanticweb.org/person/gerwald-tschinkel,,1,The Semantic Web - ISWC 2014,,,,0,Know-Center,1
,,,,,Giovanna Guerrini,http://data.semanticweb.org/person/giovanna-guerrini,,1,The Semantic Web - ISWC 2014,,,,0,University of Genoa,1
,,,,,Giuseppe Liguori,http://data.semanticweb.org/person/giuseppe-liguori,,1,The Semantic Web - ISWC 2014,,,,0,SRM - Reti e Mobilita,1
,,,,,Gong Cheng,http://data.semanticweb.org/person/gong-cheng,,1,The Semantic Web - ISWC 2014,,,,0,Nanjing University,1
,,,,,Gregor Schiele,http://data.semanticweb.org/person/gregor-schiele,,1,The Semantic Web - ISWC 2014,,,,0,"DERI, NUI Galway",1
,,,,,Guilin Qi,http://data.semanticweb.org/person/guilin-qi,,1,The Semantic Web - ISWC 2014,,,,0,Southeast University,1
,,,,,Guillermo Palma,http://data.semanticweb.org/person/guillermo-palma,,1,The Semantic Web - ISWC 2014,,,,0,Simón Bolívar University,1
,,,,,Gunes Aluc,http://data.semanticweb.org/person/gunes-aluc,,1,The Semantic Web - ISWC 2014,,,,0,University of Waterloo,1
,,,,,Guohui Xiao,http://data.semanticweb.org/person/guohui-xiao,,1,The Semantic Web - ISWC 2014,,,,0,Free University of Bozen-Bolzano,1
,,,,,Hala Skaf-Molli,http://data.semanticweb.org/person/hala-skaf-molli,,1,The Semantic Web - ISWC 2014,,,,0,University of Nantes,1
,,,,,Hamidreza Bazoubandi,http://data.semanticweb.org/person/hamidreza-bazoubandi,,1,The Semantic Web - ISWC 2014,,,,0,VU University Amsterdam,1
,,,,,Haofen Wang,http://data.semanticweb.org/person/haofen-wang,,1,The Semantic Web - ISWC 2014,,,,0,East China University of Science and Technology,1
,,,,,Harith Alani,http://data.semanticweb.org/person/harith-alani,,2,The Semantic Web - ISWC 2014,,,,0,"Kmi, The Open University, UK",1
,,,,,Harry Halpin,http://data.semanticweb.org/person/harry-halpin,,1,The Semantic Web - ISWC 2014,,,,0,W3C,1
,,,,,Hassan Saif,http://data.semanticweb.org/person/hassan-saif,,1,The Semantic Web - ISWC 2014,,,,0,"Kmi, The Open University, UK",1
,,,,,Heiko Mueller,http://data.semanticweb.org/person/heiko-mueller,,1,The Semantic Web - ISWC 2014,,,,0,CSIRO Australia,1
,,,,,Heiko Paulheim,http://data.semanticweb.org/person/heiko-paulheim,,2,The Semantic Web - ISWC 2014,,,,0,University of Mannheim,1
,,,,,Helena F. Deus,http://data.semanticweb.org/person/helena-f-deus,,1,The Semantic Web - ISWC 2014,,,,0,Foundation Medicine Inc.,1
,,,,,Hitoshi Uchida,http://data.semanticweb.org/person/hitoshi-uchida,,1,The Semantic Web - ISWC 2014,,,,0,W3C;Canon Inc.,2
,,,,,Ian Dunlop,http://data.semanticweb.org/person/ian-dunlop,,1,The Semantic Web - ISWC 2014,,,,0,University of Manchester,1
,,,,,Ian Horrocks,http://data.semanticweb.org/person/ian-horrocks,,1,The Semantic Web - ISWC 2014,,,,0,University of Oxford,1
,,,,,Ioannis Kompatsiaris,http://data.semanticweb.org/person/ioannis-kompatsiaris,,1,The Semantic Web - ISWC 2014,,,,0,Centre for Research and Technology Hellas,1
,,,,,Isabelle Augenstein,http://data.semanticweb.org/person/isabelle-augenstein,,1,The Semantic Web - ISWC 2014,,,,0,University of Sheffield,1
,,,,,James Cheney,http://data.semanticweb.org/person/james-cheney,,1,The Semantic Web - ISWC 2014,,,,0,University of Edinburgh,1
,,,,,Jan Wielemaker,http://data.semanticweb.org/person/jan-wielemaker,,1,The Semantic Web - ISWC 2014,,,,0,VU University Amsterdam,1
,,,,,Javier D. Fernández,http://data.semanticweb.org/person/javier-d-fernandez,,1,The Semantic Web - ISWC 2014,,,,0,University of Valladolid,1
,,,,,Jelle van der Ploeg,http://data.semanticweb.org/person/jelle-van-der-ploeg,,1,The Semantic Web - ISWC 2014,,,,0,IBM Services Center Benelux,1
,,,,,Joern Ploennigs,http://data.semanticweb.org/person/joern-ploennigs,,1,The Semantic Web - ISWC 2014,,,,0,IBM Research,1
,,,,,Johanna Völker,http://data.semanticweb.org/person/johanna-voelker,http://dws.informatik.uni-mannheim.de/en/people/researchers/dr-johanna-voelker/,1,The Semantic Web - ISWC 2014,,,,0,University of Mannheim,1
,,,,,John P Overington,http://data.semanticweb.org/person/john-p-overington,,1,The Semantic Web - ISWC 2014,,,,0,European Bioinformatics Institute,1
,,,,,Jon Steele,http://data.semanticweb.org/person/jon-steele,,1,The Semantic Web - ISWC 2014,,,,0,Royal Society of Chemistry,1
,,,,,Jonathan Mortensen,http://data.semanticweb.org/person/jonathan-mortensen,,1,The Semantic Web - ISWC 2014,,,,0,Stanford University,1
,,,,,Jose Mora,http://data.semanticweb.org/person/jose-mora,,2,The Semantic Web - ISWC 2014,,,,0,Sapienza University of Rome,1
,,,,,Juan F. Sequeda,http://data.semanticweb.org/person/juan-f-sequeda,,1,The Semantic Web - ISWC 2014,,,,0,University of Texas at Austin,1
,,,,,Julian Mendez,http://data.semanticweb.org/person/julian-mendez,,1,The Semantic Web - ISWC 2014,,,,0,Dresden University of Technology,1
,,,,,Jur Leinenga,http://data.semanticweb.org/person/jur-leinenga,,1,The Semantic Web - ISWC 2014,,,,0,Huygens ING,1
,,,,,Jürgen Umbrich,http://data.semanticweb.org/person/juergen-umbrich,,1,The Semantic Web - ISWC 2014,,,,0,Vienna University of Economics and Business,1
,,,,,Karen Karapetyan,http://data.semanticweb.org/person/karen-karapetyan,,1,The Semantic Web - ISWC 2014,,,,0,Royal Society of Chemistry,1
,,,,,Kemafor Anyanwu,http://data.semanticweb.org/person/kemafor-anyanwu,,1,The Semantic Web - ISWC 2014,,,,0,North Carolina State University,1
,,,,,Khalid Khamkham,http://data.semanticweb.org/person/khalid-khamkham,,1,The Semantic Web - ISWC 2014,,,,0,VU University Amsterdam,1
,,,,,Khuzaima Daudjee,http://data.semanticweb.org/person/khuzaima-daudjee,,1,The Semantic Web - ISWC 2014,,,,0,University of Waterloo,1
,,,,,Konstantinos Tarabanis,http://data.semanticweb.org/person/konstantinos-tarabanis,,1,The Semantic Web - ISWC 2014,,,,0,University of Macedonia;Centre for Research and Technology Hellas,2
,,,,,Laurens De Vocht,http://data.semanticweb.org/person/laurens-de-vocht,,1,The Semantic Web - ISWC 2014,,,,0,Ghent University,1
,,,,,Laurens Rietveld,http://data.semanticweb.org/person/laurens-rietveld,,2,The Semantic Web - ISWC 2014,,,,0,VU University Amsterdam,1
,,,,,Lee Harland,http://data.semanticweb.org/person/lee-harland,,1,The Semantic Web - ISWC 2014,,,,0,Connected Discovery,1
,,,,,Lei Wan,http://data.semanticweb.org/person/lei-wan,,1,The Semantic Web - ISWC 2014,,,,0,Samsung Electronics (China) R&D Center,1
,,,,,Lexing Xie,http://data.semanticweb.org/person/lexing-xie,,1,The Semantic Web - ISWC 2014,,,,0,Australian National University,1
,,,,,Liang He,http://data.semanticweb.org/person/liang-he,,1,The Semantic Web - ISWC 2014,,,,0,Samsung Electronics (China) R&D Center,1
,,,,,Liliana Cabral,http://data.semanticweb.org/person/liliana-cabral,,1,The Semantic Web - ISWC 2014,,,,0,CSIRO Australia,1
,,,,,Lisa Posch,http://data.semanticweb.org/person/lisa-posch,,1,The Semantic Web - ISWC 2014,,,,0,GESIS – Leibniz Institute for the Social Sciences,1
,,,,,Lixia Zhou,http://data.semanticweb.org/person/lixia-zhou,,1,The Semantic Web - ISWC 2014,,,,0,Samsung Electronics (China) R&D Center,1
,,,,,Lora Aroyo,http://data.semanticweb.org/person/lora-aroyo,http://www.cs.vu.nl/~laroyo/,1,The Semantic Web - ISWC 2014,,,,0,VU University Amsterdam,1
,,,,,Lorenz Buhmann,http://data.semanticweb.org/person/lorenz-buhmann,,1,The Semantic Web - ISWC 2014,,,,0,Leipzig University,1
,,,,,Louiqa Raschid,http://data.semanticweb.org/person/louiqa-raschid,,1,The Semantic Web - ISWC 2014,,,,0,"University of Maryland, College Park",1
,,,,,Luciano Barbosa,http://data.semanticweb.org/person/luciano-barbosa,,1,The Semantic Web - ISWC 2014,,,,0,IBM Rio Research Centre,1
,,,,,Luis-Daniel Ibáñez,http://data.semanticweb.org/person/luis-daniel-ibanez,,1,The Semantic Web - ISWC 2014,,,,0,University of Nantes,1
,,,,,Lukasz Romaszko,http://data.semanticweb.org/person/lukasz-romaszko,,1,The Semantic Web - ISWC 2014,,,,0,VU University Amsterdam,1
,,,,,Man Zhu,http://data.semanticweb.org/person/man-zhu,,1,The Semantic Web - ISWC 2014,,,,0,Southeast University,1
,,,,,Manfred Hauswirth,http://data.semanticweb.org/person/manfred-hauswirth,,1,The Semantic Web - ISWC 2014,,,,0,"DERI, NUI Galway",1
,,,,,Marcelo Arenas,http://data.semanticweb.org/person/marcelo-arenas,,1,The Semantic Web - ISWC 2014,,,,0,Pontifical Catholic University of Chile,1
,,,,,Marco Console,http://data.semanticweb.org/person/marco-console,,1,The Semantic Web - ISWC 2014,,,,0,Sapienza University of Rome,1
,,,,,Marco Pistore,http://data.semanticweb.org/person/marco-pistore,,1,The Semantic Web - ISWC 2014,,,,0,SAYservice s.r.l.,1
,,,,,Maria-Esther Vidal,http://data.semanticweb.org/person/maria-esther-vidal,,1,The Semantic Web - ISWC 2014,,,,0,Simón Bolívar University,1
,,,,,Mariano Rodriguez-Muro,http://data.semanticweb.org/person/mariano-rodriguez-muro,,1,The Semantic Web - ISWC 2014,,,,0,IBM Thomas J. Watson Research Center,1
,,,,,Mark A. Musen,http://data.semanticweb.org/person/mark-a-musen,,1,The Semantic Web - ISWC 2014,,,,0,Stanford University,1
,,,,,Mark Davies,http://data.semanticweb.org/person/mark-davies,,1,The Semantic Web - ISWC 2014,,,,0,European Bioinformatics Institute,1
,,,,,Markus Krötzsch,http://data.semanticweb.org/person/markus-kroetzsch,,2,The Semantic Web - ISWC 2014,,,,0,Dresden University of Technology,1
,,,,,Martin Leinberger,http://data.semanticweb.org/person/martin-leinberger,,1,The Semantic Web - ISWC 2014,,,,0,University of Koblenz and Landau,1
,,,,,Martin Przyjaciel-Zablocki,http://data.semanticweb.org/person/martin-przyjaciel-zablocki,,1,The Semantic Web - ISWC 2014,,,,0,University of Freiburg,1
,,,,,Martin Rezk,http://data.semanticweb.org/person/martin-rezk,,1,The Semantic Web - ISWC 2014,,,,0,Free University of Bozen-Bolzano,1
,,,,,Matthew Horridge,http://data.semanticweb.org/person/matthew-horridge,http://www.stanford.edu/~horridge/,1,The Semantic Web - ISWC 2014,,,,0,Stanford University,1
,,,,,Matthew Rowe,http://data.semanticweb.org/person/matthew-rowe,,1,The Semantic Web - ISWC 2014,,,,0,Lancaster University,1
,,,,,Matthias Thimm,http://data.semanticweb.org/person/matthias-thimm,,1,The Semantic Web - ISWC 2014,,,,0,University of Koblenz and Landau,1
,,,,,Matthias van Rossum,http://data.semanticweb.org/person/matthias-van-rossum,,1,The Semantic Web - ISWC 2014,,,,0,VU University Amsterdam,1
,,,,,Maulik R. Kamdar,http://data.semanticweb.org/person/maulik-r-kamdar,,1,The Semantic Web - ISWC 2014,,,,0,"Insight Centre for Data Analytics;DERI, NUI Galway",2
,,,,,Maurizio Atzori,http://data.semanticweb.org/person/maurizio-atzori,,1,The Semantic Web - ISWC 2014,,,,0,University of Cagliari,1
,,,,,Mauro Borioni,http://data.semanticweb.org/person/mauro-borioni,,1,The Semantic Web - ISWC 2014,,,,0,SRM - Reti e Mobilita,1
,,,,,Mauro Dragoni,http://data.semanticweb.org/person/mauro-dragoni,https://shell.fbk.eu/index.php/Mauro_Dragoni,1,The Semantic Web - ISWC 2014,,,,0,Fondazione Bruno Kessler,1
,,,,,Max Schmachtenberg,http://data.semanticweb.org/person/max-schmachtenberg,,1,The Semantic Web - ISWC 2014,,,,0,University of Mannheim,1
,,,,,Maximilian Nickel,http://data.semanticweb.org/person/maximilian-nickel,,1,The Semantic Web - ISWC 2014,,,,0,"MIT;Istituto Italiano di Tecnologia, Genova",2
,,,,,Mayank Kejriwal,http://data.semanticweb.org/person/mayank-kejriwal,,1,The Semantic Web - ISWC 2014,,,,0,University of Texas at Austin,1
