event_uri,super_event_uri,order_in_super_event,event_type,label,start,end,tzid,room,address,chair_label,chair_person,presenter_label,presenter_person,acronym,abstract,homepage,link_document,logo,source,EOL
,[ME]/session-6a,3,TalkEvent,"Ontology Design Patterns for Semantic Web Content",,,,,,,,,,,,,,,,
,[ME]/session-6b,1,TalkEvent,"Constructing Complex Semantic Mappings Between XML Data and Ontologies",,,,,,,,,,,,,,,,
,[ME]/session-6b,2,TalkEvent,"OMEN: A Probabilistic Ontology Mapping Tool",,,,,,,,,,,,,,,,
,[ME]/session-6b,3,TalkEvent,"A Bayesian Network Approach to Ontology Mapping",,,,,,,,,,,,,,,,
,[ME]/session-6c,1,TalkEvent,"On Identifying Knowledge Processing Requirements",,,,,,,,,,,,,,,,
,[ME]/session-6c,2,TalkEvent,"Towards a Killer App for the Semantic Web",,,,,,,,,,,,,,,,
,[ME]/session-6c,3,TalkEvent,"Enterprise Architecture Reference Modeling in OWL/RDF",,,,,,,,,,,,,,,,
,[ME]/session-7a,1,TalkEvent,"Combining RDF and Part of OWL with Rules: Semantics, Decidability, Complexity",,,,,,,,,,,,,,,,
,[ME]/session-7a,2,TalkEvent,"Stable Model Theory for Extended RDF Ontologies",,,,,,,,,,,,,,,,
,[ME]/session-7a,3,TalkEvent,"Resolution-Based Approximate Reasoning for OWL DL",,,,,,,,,,,,,,,,
,[ME]/session-7b,1,TalkEvent,"Preferential Reasoning on a Web of Trust",,,,,,,,,,,,,,,,
,[ME]/session-7b,2,TalkEvent,"On Partial Encryption of RDF-Graphs",,,,,,,,,,,,,,,,
,[ME]/session-7b,3,TalkEvent,"Representing Web Service Policies in OWL-DL",,,,,,,,,,,,,,,,
,[ME]/session-7c,1,TalkEvent,"Gnowsis Adapter Framework: Treating Structured Data Sources as Virtual RDF Graphs",,,,,,,,,,,,,,,,
,[ME]/session-7c,2,TalkEvent,"The Concept Object Web for Knowledge Management",,,,,,,,,,,,,,,,
,[ME]/session-7c,3,TalkEvent,"Supporting Rule System Interoperability on the Semantic Web with SWRL",,,,,,,,,,,,,,,,
,[ME]/session-8a,1,TalkEvent,"RitroveRAI: A Web Application for Semantic Indexing and Hyperlinking of Multimedia News",,,,,,,,,,,,,,,,
,[ME]/session-8a,2,TalkEvent,"Semantic Browsing of Digital Collections",,,,,,,,,,,,,,,,
,[ME]/session-8b,1,TalkEvent,"Reasoning with Multi-version Ontologies: A Temporal Logic Approach",,,,,,,,,,,,,,,,
,[ME]/session-8b,2,TalkEvent,"Decentralized Case-Based Reasoning for the Semantic Web",,,,,,,,,,,,,,,,
,[ME]/session-8c,1,TalkEvent,"A Semantic Search Engine for the International Relation Sector",,,,,,,,,,,,,,,,
,[ME]/session-8c,2,TalkEvent,"Semantic Service Integration for Water Resource Management",,,,,,,,,,,,,,,,
####-invited,,,InvitedTalkEvent,"Semantic Acceleration Helping Realize the Semantic Web Vision or ""The Practical Web""",,,,,,,,,,,,,,,,
####-invited,,,InvitedTalkEvent,"Semantic Web Public Policy Challenges: Privacy, Provenance, Property and Personhood",,,,,,,,,,,,,,,,
####-invited,,,InvitedTalkEvent,"Using the Semantic Web for e-Science: Inspiration, Incubation, Irritation",,,,,,,,,,,,,,,,
####-challenge,,,,"CONFOTO: A Semantic Browsing and Annotation Service for Conference Photos",,,,,,,,,,,,,,,,
####-challenge,,,,"DynamicView: Distribution, Evolution and Visualization of Research Areas in Computer Science",,,,,,,,,,,,,,,,
####-challenge,,,,"Oyster - Sharing and Re-using Ontologies in a Peer-to-Peer Community",,,,,,,,,,,,,,,,
####-challenge,,,,"The FungalWeb Ontology: Semantic Web Challenges in Bioinformatics and Genomics",,,,,,,,,,,,,,,,
####-challenge,,,,"The Personal Publication Reader",,,,,,,,,,,,,,,,
